country,cases,recovered,deaths,critical,tests
World,187620804,171581340,4049103,78313,0
China,92039,86937,4636,3,160000000
USA,34732753,29244103,622845,4355,511805527
India,30873907,30007200,408792,8944,430885470
Brazil,19089940,17588312,533546,8318,54204686
France,5812639,5646477,111325,947,96391415
Russia,5783333,5200219,143002,2300,155500000
Turkey,5481555,5349344,50229,684,63244616
UK,5121245,4358554,128425,417,222632706
Argentina,4647948,4282904,98781,5349,17623252
Colombia,4511960,4254558,112826,8155,21006376
Italy,4271276,4102420,127775,161,73509260
Spain,3937192,3635907,81003,627,53392296
Germany,3743713,3634400,91767,433,65247345
Iran,3373450,3025911,85859,3684,24437503
Poland,2880821,2652505,75160,63,17844321
Mexico,2586721,2041418,234907,4798,7732694
Indonesia,2527203,2084724,66464,0,21777325
Ukraine,2241043,2177293,52597,177,11033147
South Africa,2195599,1922601,64289,546,13901847
Peru,2080777,0,194387,2164,14689572
Netherlands,1728438,1652733,17765,87,15010077
Czech Republic,1669351,1637010,30331,3,30792989
Chile,1587478,1535072,33877,2384,17632992
Philippines,1473025,1397403,25921,2031,15477991
Iraq,1429362,1306454,17548,657,12211053
Canada,1420531,1388796,26436,321,37332815
Belgium,1093700,1048162,25198,93,15864767
Sweden,1092540,1069299,14604,27,11153755
Romania,1081236,1045351,34217,56,10056301
Bangladesh,1021189,874501,16419,1175,6971167
Pakistan,973284,913203,22582,2119,15056787
Portugal,907974,845516,17156,153,13854788
Israel,846134,835661,6438,47,15468649
Malaysia,836296,742297,6158,961,15529169
Japan,818690,784992,14948,425,17032421
Hungary,808437,741083,30004,13,6192388
Jordan,756923,739948,9836,493,8084700
Serbia,717549,708843,7072,6,4496985
Switzerland,704943,688448,10898,27,8540340
Nepal,655449,619894,9382,0,3415475
Austria,651612,638889,10723,39,59103861
UAE,650220,628290,1866,0,60796028
Lebanon,547811,534296,7875,54,4731376
Morocco,542462,524826,9369,167,7039204
Saudi Arabia,501195,482414,7976,1418,22896457
Tunisia,497613,393305,16388,526,1942081
Ecuador,468346,437167,21830,427,1582819
Kazakhstan,454825,412007,4681,221,11575012
Bolivia,453595,378733,17200,200,1920932
Greece,438809,409066,12768,142,11197595
Paraguay,437719,393333,13918,597,1590980
Belarus,427906,421305,3257,0,6977044
Bulgaria,422462,396316,18140,104,3327708
Panama,415480,395309,6632,84,3136235
Slovakia,391918,379032,12519,17,3017476
Costa Rica,380482,305426,4773,386,1561442
Georgia,377152,359226,5452,0,6104165
Uruguay,376579,363544,5815,151,2904984
Kuwait,375594,355562,2117,321,3136127
Croatia,360826,352007,8227,8,2191742
Azerbaijan,337254,330762,4984,0,3852280
Thailand,336371,247971,2711,2783,8129670
Dominican Republic,333681,273945,3892,319,1764596
Guatemala,318541,279371,9713,5,1667231
Palestine,315160,309910,3582,5,1928917
Denmark,299223,290372,2539,9,71899460
Venezuela,284942,267628,3290,424,3359014
Oman,284905,257689,3423,501,1550000
Egypt,283102,218412,16396,90,3068679
Lithuania,279192,268146,4398,23,3846252
Ireland,277892,261067,5006,16,4729538
Ethiopia,277071,261989,4343,122,2920624
Sri Lanka,274538,244437,3502,0,4136675
Honduras,273702,94243,7250,646,822914
Bahrain,267212,264687,1377,34,5172292
Slovenia,257863,252875,4423,10,1363380
Moldova,257467,250447,6209,65,1312139
Cuba,238491,204810,1537,233,5548510
Armenia,226388,217658,4544,0,1234695
Qatar,223358,221295,599,37,2222579
Bosnia and Herzegovina,205145,184999,9656,0,1042739
Libya,204090,180860,3240,0,1160903
Myanmar,192213,146358,3838,0,2866814
Kenya,188754,179520,3722,120,2015659
Zambia,175729,160215,2822,1058,1963318
Nigeria,168552,164439,2124,11,2331734
