country,cases,recovered,deaths,critical,tests
World,169073843,150814994,3511927,94824,0
China,91019,86063,4636,2,160000000
USA,33971207,27662268,606179,6718,476140243
India,27367935,24626014,315263,8944,334811496
Brazil,16275440,14733987,454623,8318,49076549
France,5621696,5266603,109023,3330,83438591
Turkey,5212123,5057713,46787,1561,53038651
Russia,5026168,4642090,119600,2300,136400000
UK,4470297,4308117,127748,128,179165196
Italy,4201827,3816176,125622,1278,65179575
Germany,3667041,3438800,88479,3180,59197639
Spain,3657886,3408668,79855,1489,49708830
Argentina,3622135,3181288,75588,6644,13450530
Colombia,3294101,3078965,86180,6582,16607115
Poland,2868450,2630581,73305,925,15701138
Iran,2865864,2379139,79219,4587,19185933
Mexico,2399790,1917958,221960,4798,6965015
Ukraine,2189858,1990051,49893,177,10076621
Peru,1937245,1720665,68634,2676,12614761
Indonesia,1791221,1645263,49771,0,16312891
Czech Republic,1659433,1614405,30054,133,23511544
South Africa,1645555,1546583,56077,546,11406308
Netherlands,1634138,1449771,17576,553,13797380
Canada,1368106,1297960,25361,1236,34372343
Chile,1344618,1277019,28624,3023,14458694
Philippines,1193976,1127770,20169,1704,13142049
Iraq,1181698,1094140,16267,418,10250984
Romania,1076533,1035902,30092,493,8941331
Sweden,1067107,938733,14400,226,9762557
Belgium,1050677,947199,24873,542,13682020
Pakistan,908576,827843,20465,4242,12943620
Portugal,846434,807065,17022,53,11542592
Israel,839408,832566,6406,49,14617688
Hungary,802723,675082,29622,148,5756599
Bangladesh,793693,733866,12458,1101,5871353
Jordan,733198,712929,9407,637,7182844
Japan,725536,650111,12497,1413,13946747
Serbia,711116,691717,6811,63,4107942
Switzerland,691119,641078,10789,133,7571745
Austria,642583,625453,10566,203,39914510
UAE,561048,540886,1661,0,49235759
Lebanon,539271,513884,7697,211,4342606
Nepal,535525,411603,6845,0,2977650
Malaysia,533367,464727,2432,756,11513351
Morocco,517808,506061,9131,96,6470594
Saudi Arabia,444780,427462,7295,1339,18788835
Ecuador,421231,366425,20312,573,1404741
Bulgaria,417526,377318,17617,375,2782132
Greece,395094,362009,11916,547,9329911
Slovakia,389176,374239,12312,117,2812008
Belarus,388987,379265,2801,0,6249700
Kazakhstan,378311,343788,3856,221,11270949
Panama,375600,363282,6357,105,2610570
Bolivia,355349,285170,14124,200,1409245
Croatia,354921,343838,7971,102,1988226
Paraguay,342221,281562,8701,596,1258795
Georgia,340330,321928,4682,0,4831514
Tunisia,338853,298855,12398,412,1447902
Azerbaijan,333097,322273,4885,0,3477012
Costa Rica,309486,238971,3908,529,1193313
Palestine,306795,299559,3483,40,1814838
Kuwait,303039,288289,1751,152,2556150
Dominican Republic,286269,237553,3613,363,1524386
Uruguay,276435,236292,4022,507,2165339
Denmark,276280,260645,2511,22,52788665
Lithuania,272231,250661,4220,138,3277890
Ethiopia,270180,233216,4108,459,2701090
Ireland,259863,242128,4941,41,4729538
Egypt,257275,188567,14850,90,2824316
Moldova,254908,247016,6088,99,1087220
Slovenia,252486,243090,4363,85,1264296
Guatemala,250296,230019,8058,5,1398115
Honduras,233916,83761,6210,485,704817
Venezuela,227407,210435,2559,316,3359014
Bahrain,226416,199713,882,233,4548243
Armenia,222269,211957,4411,0,1069112
Qatar,216397,211896,552,245,2005869
Oman,212904,196355,2293,248,1550000
Bosnia and Herzegovina,203658,173487,9184,0,968076
Libya,184151,170768,3115,0,1012387
Sri Lanka,172277,142378,1298,0,3334142
Kenya,169356,115844,3097,121,1792939
Nigeria,166146,156529,2071,11,2093243
North Macedonia,155117,147190,5356,25,782654
Myanmar,143318,132264,3216,0,2614678
Thailand,137894,91765,873,1169,8124896
South Korea,137682,127582,1940,151,9629458
Cuba,136628,128874,912,138,4215100
Albania,132244,128978,2447,18,707023
Latvia,131910,122743,2348,77,2611836
Estonia,129014,121919,1242,22,1404343
Algeria,127646,88861,3440,19,230861
Norway,123662,88952,783,22,5635246
Kyrgyzstan,103207,96765,1773,86,1105158
Montenegro,99425,96848,1578,60,407323
Uzbekistan,99064,94683,684,23,1377915
Ghana,93711,91707,783,6,1152871
Zambia,93627,91239,1273,61,1525350
Finland,91964,46000,946,18,4933249
Cameroon,77982,72926,1270,385,1644460
El Salvador,72821,68018,2229,27,978592
Cyprus,72159,67625,357,35,6422216
Mozambique,70651,69193,834,18,548177
Luxembourg,69669,67634,812,17,2859987
Afghanistan,68366,56711,2869,1124,455780
Singapore,61916,61360,32,2,11470986
Maldives,59644,34621,147,90,846708
Mongolia,54414,48041,257,99,2903469
Namibia,53603,49596,789,51,424743
Botswana,52865,49641,809,1,1130899
Jamaica,48101,24373,934,14,370507
Cote d'Ivoire,47085,46504,301,0,636980
Uganda,44281,43401,359,24,1087405
Senegal,41181,39854,1135,6,510834
Madagascar,41061,39763,817,212,200589
Zimbabwe,38819,36531,1589,1,465130
Sudan,35289,27949,2600,0,232965
Malawi,34304,32575,1154,10,244366
Angola,33338,27467,742,14,563459
Congo,31248,27624,780,0,158677
Malta,30516,30028,419,0,916149
Australia,30048,29037,910,1,17981195
Cabo Verde,29763,27644,259,23,160181
Cambodia,26989,19772,190,0,1123688
Rwanda,26817,25369,350,3,1419155
Reunion,24901,22796,189,35,102720
Syria,24315,21577,1750,0,103566
Gabon,24252,21472,150,14,796729
French Guiana,23380,9995,115,26,251014
Guinea,23080,20786,160,24,449799
Trinidad and Tobago,21461,12326,425,22,175352
Mayotte,20176,2964,171,6,176919
Mauritania,19287,18350,461,14,262051
French Polynesia,18855,18700,142,1,26355
Eswatini,18572,17854,672,3,206516
Guyana,16556,14144,374,19,148436
Guadeloupe,16530,2250,221,29,201479
Papua New Guinea,15368,14190,159,0,112995
Somalia,14632,6685,767,0,127435
Mali,14256,9514,514,0,292131
Haiti,14037,12509,292,0,68900
Suriname,13720,11131,268,35,60191
Andorra,13671,13381,127,12,193595
Burkina Faso,13419,13243,166,0,186427
Togo,13396,12484,125,0,330609
Tajikistan,13308,13218,90,0,0
Belize,12784,12371,323,1,131171
