country,cases,recovered,deaths,critical,tests
World,138006932,111027738,2971238,106095,0
China,90435,85506,4636,4,160000000
USA,32070784,24626410,577179,9505,422126761
India,13871321,12332688,172115,8944,259207108
Brazil,13601566,12074798,358718,8318,28600000
France,5106329,313051,99480,5952,70448755
Russia,4657883,4281776,103601,2300,124100000
UK,4375814,3992416,127123,377,137848442
Turkey,3962760,3424733,34455,2951,42199485
Italy,3793033,3158725,115088,3526,53550491
Spain,3376548,3114053,76625,2152,44285495
Germany,3031836,2700200,79408,4662,51559277
Poland,2599850,2219655,59126,3513,13062929
Argentina,2579000,2262875,58174,3836,9743345
Colombia,2569314,2408624,66482,4299,13439422
Mexico,2281840,1812694,209702,4798,6279527
Iran,2118212,1729293,65055,4481,13866887
Ukraine,1872785,1430234,37758,177,8716400
Peru,1659707,1584425,55489,2599,10086002
Czech Republic,1585037,1473483,28038,1144,14635011
Indonesia,1577526,1426145,42782,0,13510828
South Africa,1559960,1485315,53423,546,10181143
Netherlands,1364025,0,16822,782,11292587
Chile,1088710,1020925,24518,3203,12021128
Canada,1078562,976877,23392,928,29251338
Romania,1012373,915464,25441,1530,7736296
Iraq,941078,826323,14796,477,8599946
Belgium,927229,59873,23503,899,11723475
Philippines,884783,703963,15286,750,10857391
Sweden,876506,0,13660,391,7847033
Israel,836334,826768,6309,231,13838957
Portugal,828173,785809,16923,118,9563681
Pakistan,729920,638267,15619,4198,10829994
Hungary,728078,431124,23980,1209,4976613
Bangladesh,697985,585966,9891,0,5070788
Jordan,672090,610614,7937,729,6372263
Serbia,648745,566122,5808,247,3617179
Switzerland,625367,560294,10472,214,6437818
Austria,581263,541786,9748,599,27197861
Japan,508802,468770,9425,596,10529634
Morocco,502961,489288,8915,246,6116735
Lebanon,499839,411710,6738,844,3740454
UAE,487697,471906,1537,0,40669721
Saudi Arabia,400228,384635,6773,962,15919088
Bulgaria,378059,293351,14746,799,2303963
Slovakia,372038,255300,10716,506,2449747
Malaysia,363940,346295,1345,199,8292260
Panama,359121,348953,6173,105,2252943
Ecuador,347589,298604,17351,600,1198764
Belarus,337635,327848,2373,0,5570822
Greece,301103,254804,9054,802,7185541
Croatia,294874,276420,6358,192,1652525
Georgia,290129,278251,3894,0,3722612
Azerbaijan,289601,253762,3978,0,3040386
Bolivia,283084,232422,12469,71,999531
Nepal,280984,274318,3058,0,2321670
Tunisia,274604,228267,9396,436,1191995
Kazakhstan,273825,235862,3260,221,9258849
Palestine,272767,237046,2901,182,1636553
Dominican Republic,258637,217008,3397,148,1352703
