country,cases,recovered,deaths,critical,tests
World,135994368,109358604,2939074,102596,0
China,90400,85481,4636,3,160000000
USA,31869980,24423589,575593,9218,418230631
Brazil,13445006,11838564,351469,8318,28600000
India,13355465,12078333,169305,8944,255214803
France,5023785,303639,98602,5729,68007540
Russia,4632688,4258279,102649,2300,123300000
UK,4368045,3961738,127080,406,134289127
Turkey,3798333,3301217,33702,2739,41297580
Italy,3754077,3107069,113923,3588,52801766
Spain,3347512,3095922,76328,2050,43458915
Germany,2992803,2661500,78858,4515,51559277
Poland,2552898,2143065,58176,3373,12912603
Colombia,2518715,2375176,65608,2603,13246202
Argentina,2517300,2217783,57647,3761,9527467
Mexico,2272064,1804913,207020,4798,6241611
Iran,2049078,1702062,64232,4329,13577057
Ukraine,1841137,1405826,36779,177,8622424
Peru,1639767,1557779,54669,2321,9945732
Czech Republic,1577991,1448923,27771,1287,14230215
Indonesia,1562868,1409288,42443,0,13344869
South Africa,1557527,1482682,53256,546,10115923
Netherlands,1342447,0,16754,777,10795845
Chile,1068522,998400,24213,3139,11825634
Canada,1052539,958633,23287,928,28875724
Romania,1002865,902239,25006,1492,7666540
Iraq,918155,809663,14678,453,8469899
Belgium,917917,59165,23390,925,11620846
Sweden,857401,0,13621,377,7530772
Philippines,853209,648220,14744,762,10704280
Israel,835811,825515,6292,268,13729129
Portugal,826928,784208,16910,119,9363361
Pakistan,715968,627561,15329,4204,10688894
Hungary,713868,423366,23211,1344,4897922
Bangladesh,678937,572378,9661,0,4973489
Jordan,662395,588353,7708,729,6294123
Serbia,639476,550238,5700,260,3577398
Switzerland,617543,557566,10452,189,6339396
Austria,574755,532539,9662,586,26478234
Morocco,501688,488015,8891,242,6091867
Japan,499793,460993,9353,511,10387132
Lebanon,494633,402172,6630,864,3694320
UAE,481937,466804,1529,0,40021387
Saudi Arabia,397636,382773,6747,914,15738545
Bulgaria,371531,285799,14351,801,2266672
Slovakia,370473,255300,10487,515,2432500
Malaysia,359117,342737,1321,194,8157933
Panama,358377,347898,6159,105,2234081
Ecuador,344877,290314,17275,593,1190939
Belarus,334863,325108,2344,0,5535400
Greece,293763,246997,8833,781,7033594
Croatia,290899,270964,6269,180,1629803
Georgia,287689,276711,3869,0,3646580
Azerbaijan,283579,249013,3879,0,3005197
Bolivia,280649,230021,12428,71,976539
Nepal,279725,273886,3039,0,2309776
Tunisia,270297,224397,9235,407,1174701
Kazakhstan,266677,232835,3202,221,9103707
Palestine,265897,231288,2838,190,1623732
Dominican Republic,257186,216020,3385,154,1343391
Kuwait,245704,229846,1403,226,2151495
Moldova,240886,221968,5369,312,899947
Ireland,240643,23364,4783,52,4168990
Denmark,237101,225968,2439,37,28833972
Paraguay,233745,191614,4749,444,969044
Ethiopia,227255,169038,3146,933,2437495
Slovenia,225950,207927,4112,140,1100996
Lithuania,225308,205768,3671,150,2480073
Costa Rica,222544,194760,3018,199,842015
Egypt,209677,159054,12405,90,2507491
Guatemala,202640,184758,7001,5,1103938
Armenia,202167,181180,3720,0,899290
Honduras,194548,75233,4766,512,536963
Qatar,189064,169086,331,452,1797325
Bosnia and Herzegovina,181927,139419,7298,0,835478
Venezuela,173786,156472,1759,237,3359014
Oman,168005,149969,1747,204,1550000
Libya,166888,152328,2807,0,905959
Nigeria,163736,154098,2060,11,1803177
Bahrain,155402,143889,554,86,3761531
Kenya,145184,98605,2330,247,1557704
Myanmar,142572,131846,3206,0,2551585
Uruguay,141380,104434,1414,471,1519522
North Macedonia,141157,115433,4182,124,666091
Albania,128155,97206,2310,18,582645
Algeria,118378,82493,3126,19,230861
Estonia,113736,94206,1020,72,1192330
