country,cases,recovered,deaths,critical,tests
World,143536571,122151633,3056981,109490,0
China,90520,85573,4636,5,160000000
USA,32536470,25105535,582456,10048,431941723
India,15609004,13269863,182570,8944,269414035
Brazil,14050885,12561689,378530,8318,28600000
France,5339920,4181381,101597,5984,72873077
Russia,4718854,4343229,106307,2300,126200000
UK,4393307,4161433,127307,318,145197408
Turkey,4384624,3792129,36613,3375,44409756
Italy,3891063,3290715,117633,3151,55535217
Spain,3435840,3147281,77216,2289,44374223
Germany,3180810,2803600,81086,4932,52737238
Argentina,2743620,2407853,59792,4366,10320622
Poland,2704571,2354652,62734,3287,13687251
Colombia,2684101,2505738,69177,5306,13978773
Mexico,2306910,1833132,212466,4798,6412677
Iran,2286927,1810531,67525,4911,14613010
Ukraine,1961956,1499752,40367,177,8958482
Peru,1719088,1645100,57954,2580,10524419
Indonesia,1614849,1468142,43777,0,13939364
Czech Republic,1606074,1517568,28683,888,15989327
South Africa,1568366,1494630,53887,546,10379089
Netherlands,1417772,1184607,16965,821,11781337
Canada,1139043,1027458,23713,1167,30168562
Chile,1136435,1067662,25317,3372,12472168
Romania,1034003,950242,26618,1432,7950663
Iraq,993158,870927,15060,486,8891116
Philippines,953106,809959,16141,750,11242391
Belgium,951626,804194,23782,931,12004992
Sweden,916830,741752,13825,416,8151774
Israel,837357,828902,6345,175,14014683
Portugal,831645,790118,16951,113,9851332
Pakistan,766882,667131,16453,4494,11272531
Hungary,754833,461181,25580,980,5157082
Bangladesh,727780,628111,10588,0,5221275
Jordan,692181,649718,8372,729,6522141
Serbia,667937,599380,6058,219,3711555
Switzerland,639445,570159,10532,218,6633770
Austria,597566,560492,9959,565,29335166
Japan,537317,486076,9671,769,11007803
Lebanon,513006,432548,6995,769,3852611
Morocco,506669,492725,8959,261,6176260
UAE,500860,483180,1559,0,42101280
Saudi Arabia,407010,390538,6846,1105,16293609
Bulgaria,390911,314273,15518,765,2391777
Malaysia,379473,356816,1389,249,8718106
Slovakia,376709,255300,11244,430,2513141
Panama,361319,351228,6192,105,2312363
Ecuador,361154,309541,17744,644,1231653
Belarus,345998,336227,2443,0,5685902
Greece,320629,278690,9627,847,7568084
Croatia,310306,289664,6643,213,1713174
Azerbaijan,303858,267485,4203,0,3128656
Georgia,297728,282237,3959,0,3916479
Kazakhstan,292250,250180,3436,221,9624583
Bolivia,290362,239194,12666,71,1058977
Tunisia,289230,239104,9918,483,1240902
Nepal,287567,275806,3102,0,2360557
Palestine,284280,251663,3078,165,1691240
Dominican Republic,261848,219262,3426,177,1374857
Kuwait,259868,243056,1468,248,2236571
Paraguay,255046,209754,5470,521,1033135
Moldova,246691,233281,5616,262,943661
Ethiopia,245155,181935,3439,965,2514749
Ireland,244297,225763,4847,47,4313778
Denmark,244065,232191,2463,38,32675839
Lithuania,235420,213118,3788,196,2632659
Slovenia,233031,216528,4172,157,1135283
Costa Rica,231967,199166,3104,269,919324
Egypt,218041,164368,12820,90,2677262
Guatemala,214700,192519,7279,5,1176613
Armenia,209485,189688,3919,0,942001
Honduras,201677,76339,4963,576,562923
Qatar,198361,175431,391,459,1849568
Bosnia and Herzegovina,191876,149273,8025,0,872381
Venezuela,185736,168418,1944,289,3359014
Oman,182693,162656,1909,263,1550000
Libya,173089,158352,2919,0,935070
Uruguay,169327,139590,2022,522,1657931
Bahrain,166157,154711,605,95,3934735
Nigeria,164423,154406,2061,11,1870915
Kenya,152523,103838,2519,250,1611679
North Macedonia,147995,124828,4509,124,695267
Myanmar,142644,131903,3206,0,2559883
Albania,129842,102601,2353,18,608285
Algeria,119992,83636,3165,19,230861
Estonia,118317,103586,1104,52,1239887
South Korea,115195,105227,1802,109,8458592
Latvia,112224,102290,2071,78,2143828
Norway,108342,88952,709,47,5009274
