country,cases,recovered,deaths,critical,tests
World,127763253,102974057,2795985,93619,0
China,90167,85364,4636,1,160000000
USA,30962803,23410884,562526,8546,399342018
Brazil,12534688,10912941,312299,8318,28600000
India,12039210,11353727,161881,8944,240950842
France,4545589,289752,94596,4872,63048069
Russia,4519832,4139128,97740,2300,119500000
UK,4333042,3805416,126592,615,121517399
Italy,3532057,2850889,107933,3679,49093293
Spain,3255324,3016247,75010,1830,41884958
Turkey,3208173,2957093,31076,1968,37877236
Germany,2786345,2484600,76468,3209,48979281
Colombia,2382730,2267760,62955,1982,12586788
Argentina,2308597,2079515,55449,3505,8687916
Poland,2250991,1798922,51884,2894,11798342
Mexico,2224767,1759123,201429,4798,6027613
Iran,1855674,1593219,62397,3920,12618420
Ukraine,1644063,1300625,31954,177,7983023
South Africa,1545431,1471899,52663,546,9803871
Peru,1529882,1442405,51469,2255,9160551
Czech Republic,1515050,1342018,25984,1800,11956620
Indonesia,1496085,1331400,40449,0,12533033
Netherlands,1252437,0,16465,646,9747836
Chile,977243,912058,22754,2539,11045213
Canada,965404,898934,22880,661,27346309
Romania,936618,837060,23114,1386,7222072
Belgium,866063,56371,22870,667,10933835
Iraq,832428,745935,14212,492,7908378
Israel,831924,816218,6185,468,13445227
Portugal,820407,775391,16837,142,8978009
Sweden,780018,0,13402,284,7201692
Philippines,721892,603154,13170,785,10041878
Pakistan,654591,595929,14215,3043,10066726
Hungary,633861,395790,19972,1527,4515464
Bangladesh,595714,535641,8904,0,4588830
Switzerland,592217,542535,10300,162,5851917
Jordan,589316,485507,6554,729,5776686
Serbia,585506,488992,5190,269,3374035
Austria,536465,491619,9256,519,22455472
Morocco,494659,482352,8798,254,5938604
Japan,466849,441237,9031,341,9666033
Lebanon,461062,360244,6096,978,3508475
UAE,455197,438706,1481,0,36963518
Saudi Arabia,388325,376947,6650,638,14961893
Slovakia,357910,255300,9496,662,2329530
Panama,353839,342774,6100,105,2128932
Malaysia,341944,326309,1255,169,7521383
Bulgaria,328753,249361,12710,773,2058602
Ecuador,324482,281684,16738,554,1131762
Belarus,318681,309535,2219,0,5330319
Georgia,280301,272219,3751,0,3312802
Nepal,276839,272530,3027,0,2261146
Bolivia,269302,217921,12165,71,883040
Croatia,267222,251237,5893,121,1527320
Azerbaijan,256201,236151,3491,0,2837044
Greece,254031,215963,7880,735,6398225
Dominican Republic,251983,211044,3304,151,1301772
Tunisia,250565,215365,8735,290,1093326
Kazakhstan,240381,216380,2994,221,8428775
Palestine,236462,210340,2581,197,1515267
Ireland,234541,23364,4666,66,3936100
Kuwait,228299,212596,1286,251,2029695
Denmark,228013,216590,2414,43,24570705
Moldova,226521,201769,4827,339,838929
Costa Rica,215178,191707,2931,155,792044
Lithuania,213953,197618,3548,128,2323474
Slovenia,212678,196319,4018,106,1044331
Paraguay,208655,170802,4063,407,894011
Ethiopia,200563,154323,2801,805,2332735
Egypt,200050,153175,11882,90,2506788
Guatemala,193377,175438,6802,5,1042539
Armenia,190317,171506,3464,0,838839
Honduras,187015,71384,4557,464,508640
Qatar,177774,162910,284,279,1712932
Nigeria,162593,150308,2048,10,1727467
Bosnia and Herzegovina,162032,128241,6220,0,769406
Libya,156849,144964,2618,0,846878
Venezuela,156655,145293,1565,162,3157788
Oman,156087,142420,1661,145,1550000
Myanmar,142385,131789,3206,0,2534481
Bahrain,141845,133098,513,58,3531022
Kenya,130214,91754,2117,121,1468835
North Macedonia,126938,104356,3675,124,615457
Albania,124134,89456,2210,46,546908
Algeria,116836,81316,3080,20,230751
Estonia,103630,77270,868,69,1128899
South Korea,101757,93855,1722,104,7595596
Latvia,101040,92014,1878,92,1847606
Uruguay,97406,77567,915,295,1319969
Norway,93150,74332,656,46,4464591
Sri Lanka,92088,88623,561,0,2352000
Ghana,90287,87137,740,40,986349
Montenegro,90083,81936,1245,69,333750
Kyrgyzstan,88092,84600,1495,16,839973
Zambia,87872,84347,1200,90,1234776
Uzbekistan,82340,80523,626,23,1377915
Finland,76003,46000,817,59,3899754
Cuba,72503,68499,415,65,2924071
Mozambique,67197,55275,764,0,476561
El Salvador,63766,61009,2000,31,827129
Luxembourg,60755,56318,738,21,2365902
Singapore,60300,60122,30,1,8307697
Afghanistan,56322,50013,2472,1108,342341
Cameroon,47669,35261,721,53,905000
Cyprus,44631,2057,252,51,3163098
Namibia,43632,41398,509,34,343049
Cote d'Ivoire,43180,38719,237,0,510008
Uganda,40794,40422,335,0,933199
Senegal,38520,36753,1037,33,435986
Botswana,38466,33903,506,1,910730
Jamaica,38227,4,570,20460,192
Zimbabwe,36822,34603,1520,13,375422
Malawi,33481,29611,1114,33,216858
Sudan,29661,23990,2028,0,231694
Australia,29255,26269,909,0,15434338
Malta,28875,27086,387,0,803183
Thailand,28734,27239,94,1,8074112
Congo,27930,25398,739,0,0
Madagascar,23585,21636,387,26,139760
Maldives,23524,20723,66,93,639691
