country,cases,recovered,deaths,critical,tests
World,181851932,166365933,3938720,80441,0
China,91732,86634,4636,13,160000000
USA,34494677,28927335,619424,3838,503784831
India,30278963,29302260,396761,8944,404265101
Brazil,18420598,16613992,513544,8318,53209627
France,5770021,5602968,110968,1345,92527219
Russia,5451291,4956714,133282,2300,147900000
Turkey,5409027,5275231,49576,736,60105441
UK,4732434,4316514,128100,259,207164164
Argentina,4405247,4027510,92568,6953,16428316
Italy,4258069,4073435,127472,294,71132502
Colombia,4158716,3854457,104678,8155,19619249
Spain,3782463,3575883,80779,641,51240666
Germany,3734472,3619400,91313,736,63813168
Iran,3167741,2835633,83845,3190,23308926
Poland,2879638,2651522,74979,171,17249401
Mexico,2503408,1988096,232521,4798,7446966
Ukraine,2233996,2163069,52286,177,10794794
Indonesia,2115304,1850481,57138,0,19539205
Peru,2046057,0,191584,2441,14042806
South Africa,1928897,1709999,59900,546,12968748
Netherlands,1683271,1623578,17741,155,14596733
Czech Republic,1666890,1634739,30298,12,28856137
Chile,1547103,1484410,32298,3061,16839796
Canada,1413203,1378350,26227,512,36527044
Philippines,1397992,1321050,24372,1957,14795458
Iraq,1325700,1231225,17091,562,11577950
Sweden,1088896,1053976,14584,64,10574760
Belgium,1082476,1025525,25160,175,15022137
Romania,1080630,1045351,33253,92,9738839
Pakistan,954743,900291,22211,1941,14416394
Bangladesh,888406,804103,14172,1187,6506781
Portugal,874547,825684,17084,116,12926064
Israel,840888,833279,6429,23,14924182
Hungary,807910,737233,29980,22,6094415
Japan,794457,761912,14657,567,16221298
Jordan,749784,733604,9727,470,7807672
Malaysia,734048,667709,4944,886,14344758
Serbia,716301,707025,7031,12,4389686
Switzerland,702507,680251,10882,60,8221551
Austria,650261,637424,10700,62,54026448
Nepal,633679,584334,9009,0,3323039
UAE,626936,605618,1796,0,56919772
Lebanon,544454,531749,7843,54,4731376
Morocco,529676,516269,9277,130,6797802
Saudi Arabia,483221,464256,7775,1440,21601544
Ecuador,454336,423688,21523,452,1530343
Bolivia,433013,353032,16551,200,1784089
Bulgaria,421531,394125,18027,197,3142206
Greece,420905,403558,12655,231,10528950
Paraguay,418330,362703,12517,540,1512412
Kazakhstan,418172,391596,4306,221,11575012
Belarus,415339,408307,3113,0,6754808
Tunisia,407017,347307,14654,526,1681458
Panama,400666,382154,6524,84,2962169
Slovakia,391551,378521,12505,30,2947093
Uruguay,365866,342494,5494,308,2766700
Georgia,363522,349658,5266,0,5744137
Costa Rica,361005,287248,4602,440,1411469
Croatia,359652,350938,8200,11,2135858
Kuwait,351481,331015,1933,272,2933563
Azerbaijan,335836,330084,4968,0,3728712
Dominican Republic,322778,263958,3797,425,1695532
Palestine,313721,307618,3559,6,1893565
Denmark,292943,287344,2532,17,67804227
Guatemala,291595,262171,9050,5,1576616
Egypt,280394,210052,16092,90,2869589
Lithuania,278674,267349,4380,47,3735542
Ethiopia,275935,259044,4314,156,2853904
Ireland,271260,255777,4989,13,4729538
Venezuela,269635,250528,3068,331,3359014
Bahrain,265247,259787,1345,96,5002880
Oman,262059,229998,2967,489,1550000
Honduras,259628,92309,6916,603,788753
Slovenia,257240,252030,4419,22,1342994
Moldova,256559,249556,6184,44,1247648
Sri Lanka,253618,218998,2944,0,3743577
Thailand,244447,198928,1912,1662,8129670
Armenia,224797,216558,4508,0,1174852
Qatar,221692,219333,588,58,2150184
Bosnia and Herzegovina,204945,181725,9655,0,1023310
Libya,192470,177600,3187,0,1110248
Kenya,182597,124436,3595,113,1943037
Cuba,182354,168872,1241,171,4983124
Nigeria,167467,163949,2119,11,2266591
North Macedonia,155673,149961,5484,25,872894
South Korea,155071,146340,2013,147,10508678
