country,cases,recovered,deaths,critical,tests
World,199565205,180032066,4248358,91644,0
China,93103,87376,4636,24,160000000
USA,35895980,29717537,629862,11889,532141068
India,31725399,30888702,425228,8944,469645494
Brazil,19953501,18687203,557359,8318,55034721
Russia,6312185,5640783,160137,2300,166200000
France,6151803,5708964,111936,1232,106056280
UK,5902354,4536152,129743,889,246411086
Turkey,5770833,5465846,51519,543,68390501
Argentina,4947030,4594873,106045,3819,19546728
Colombia,4801050,4598176,121216,8155,22643447
Spain,4502983,3739662,81643,1856,57177901
Italy,4358533,4137428,128088,249,77795178
Iran,3940708,3404533,91407,5607,25857430
Germany,3779778,3656300,92183,376,67083026
Indonesia,3462800,2842345,97291,0,26630797
Poland,2883120,2653900,75261,38,18657673
Mexico,2854992,2215884,241034,4798,8484584
South Africa,2461758,2238388,72437,546,14926582
Ukraine,2253534,2187170,52955,177,11404184
Peru,2114445,0,196518,1783,15573179
Netherlands,1869909,1670062,17829,197,16061819
Czech Republic,1673769,1640812,30374,8,33124048
Iraq,1648727,1480827,18802,868,13176183
Chile,1617852,1573007,35616,1369,18786396
Philippines,1605762,1515054,28093,2026,16787733
Canada,1431605,1398168,26600,231,38466868
Bangladesh,1280317,1108748,21162,1606,7843885
Malaysia,1146186,937732,9403,1063,18400900
Belgium,1124715,1059896,25241,93,17186118
Sweden,1100040,1076641,14617,16,11373506
Romania,1083478,1047778,34291,63,10572556
Pakistan,1039695,943020,23462,3441,16108532
Portugal,972127,904962,17378,203,15405035
Japan,935886,842780,15197,704,18513613
Israel,879650,852115,6487,217,16545529
Hungary,809646,749185,30027,11,6348148
Jordan,772743,751969,10059,611,8542923
Serbia,722607,710819,7122,8,4686746
Switzerland,719684,692431,10907,36,9116277
Nepal,699649,658122,9898,0,3622480
UAE,683914,661156,1956,0,66473790
Austria,659872,643694,10739,31,67201912
Morocco,633923,569452,9885,664,7666735
Thailand,633284,419241,5168,4768,8129670
Tunisia,595532,516831,20067,630,2273172
Kazakhstan,587952,482958,6053,221,11575012
Lebanon,563124,537451,7912,54,4731376
Saudi Arabia,527877,508994,8259,1434,25226779
Greece,497061,453491,12958,188,12921543
Ecuador,487702,443880,31644,759,1688466
Bolivia,473899,408577,17839,200,2072104
Paraguay,453031,422050,15086,325,1688384
Belarus,447754,441961,3472,0,7324156
Panama,436812,417710,6842,133,3384322
Bulgaria,425541,398617,18222,82,3654995
Georgia,423843,386998,5876,0,6833933
Costa Rica,406814,329639,5030,364,1734362
Cuba,403622,356698,2913,385,6609428
Kuwait,399343,386690,2339,288,3430973
Slovakia,392710,379564,12540,10,3152824
Uruguay,381715,373839,5972,48,3075103
Guatemala,370258,326004,10448,5,1881882
Croatia,363787,354393,8266,13,2308960
Azerbaijan,344951,333267,5030,0,4049978
Dominican Republic,342660,324227,3963,195,1843574
Denmark,318485,304669,2550,8,76573206
Palestine,317083,312149,3609,9,2002245
Sri Lanka,313769,280868,4571,0,4254600
Venezuela,307570,292567,3623,424,3359014
Myanmar,306354,217142,10061,0,3181859
Ireland,303426,268709,5035,27,4729538
Honduras,299554,100998,7871,699,880357
Oman,297122,280423,3868,215,1550000
Egypt,284362,231259,16535,90,3068679
Lithuania,283246,269361,4416,33,4048611
