country,cases,recovered,deaths,critical,tests
World,146222035,124326329,3098948,109884,0
China,90566,85624,4636,5,160000000
USA,32735704,25296047,585075,9832,437068081
India,16602456,13862119,189549,8944,274445653
Brazil,14238110,12711103,386623,8318,43538104
France,5440946,4276282,102496,5962,73826703
Russia,4744961,4371214,107501,2300,127100000
Turkey,4550820,3970111,37672,3475,45342795
UK,4401109,4177375,127385,261,147468783
Italy,3935703,3351461,118699,2979,56565755
Spain,3468617,3163849,77591,2297,44374223
Germany,3261764,2865000,81936,5049,54061332
Argentina,2824652,2474514,61176,4805,10608118
Poland,2742127,2401457,64709,3223,13901801
Colombia,2740544,2555619,70446,5306,14233891
Iran,2358809,1850791,68746,5107,14966149
Mexico,2319519,1841964,214095,4798,6487007
Ukraine,2004630,1552267,41700,177,9130606
Peru,1745655,1670805,59012,2642,10723364
Indonesia,1632248,1487369,44346,0,14111521
Czech Republic,1615481,1523842,28898,814,16723255
South Africa,1572985,1499110,54066,546,10481576
Netherlands,1445064,1203943,17016,836,11781337
Canada,1164587,1054348,23883,1312,30559306
Chile,1155902,1084831,25641,3391,12644024
Romania,1042521,963840,27113,1391,8059758
Iraq,1018321,891007,15174,553,9035177
Philippines,979719,860344,16529,750,11410805
Belgium,964526,815371,23909,935,12156374
Sweden,938343,759702,13923,403,8151774
Israel,837892,829696,6346,157,14049710
Portugal,833397,791751,16957,98,10155322
Pakistan,784108,682290,16842,4652,11431241
Hungary,764394,474147,26208,844,5233530
Bangladesh,739703,647674,10869,0,5303008
Jordan,699164,661432,8514,729,6581824
Serbia,675904,611539,6164,207,3754852
Switzerland,646509,577630,10566,238,6723694
Austria,604823,568213,10055,517,30186461
Japan,551898,494882,9800,816,11273132
Lebanon,518104,441631,7090,682,3903562
Morocco,508530,494415,8983,212,6205236
UAE,506845,488664,1567,0,42698466
Saudi Arabia,410191,393671,6878,1205,16477359
Bulgaria,396302,323877,15826,751,2434235
Malaysia,387535,363608,1415,260,8923973
Slovakia,378635,255300,11405,387,2533929
Ecuador,371306,309541,18062,632,1254985
Panama,362358,352255,6200,105,2339492
Belarus,350221,340660,2473,0,5741652
Greece,329134,285692,9864,819,7758817
Croatia,318837,295885,6784,221,1743017
Azerbaijan,309789,274766,4307,0,3164974
Georgia,301535,284286,3992,0,4003466
Kazakhstan,300733,257278,3512,221,9772184
Tunisia,296343,246001,10170,485,1265222
Nepal,294601,276755,3122,0,2388200
Bolivia,294391,243064,12758,71,1093293
Palestine,289120,259105,3138,147,1704190
Kuwait,264198,247136,1502,222,2265300
Dominican Republic,263470,220678,3448,182,1385268
Paraguay,263134,215702,5715,525,1052387
Ethiopia,249292,188080,3511,968,2535226
Moldova,248518,235965,5691,235,961447
Denmark,246463,234341,2472,42,34371324
Ireland,245743,227298,4867,48,4351054
Lithuania,239310,215820,3835,192,2690299
Costa Rica,236930,199982,3136,281,932115
Slovenia,235782,220566,4195,158,1151329
Egypt,220658,166024,12959,90,2677262
Guatemala,219789,194964,7374,5,1209697
Armenia,212114,192281,3984,0,955515
Honduras,204828,77431,5047,546,599426
Qatar,200778,178461,413,441,1870202
Bosnia and Herzegovina,194733,153408,8203,0,887506
Venezuela,189381,172035,2009,293,3359014
Oman,185278,165051,1942,266,1550000
Uruguay,179537,148561,2227,512,1707496
Libya,174752,160113,2947,0,942970
Bahrain,169254,158133,617,96,3983328
Nigeria,164633,154643,2061,11,1870915
Kenya,155165,106093,2583,236,1631699
North Macedonia,149710,127139,4628,124,703569
Myanmar,142687,131921,3206,0,2563500
Albania,130270,104278,2367,18,616465
Algeria,120562,84038,3190,19,230861
Estonia,119610,106255,1126,59,1254801
South Korea,117458,107071,1811,127,8583530
Latvia,114244,103953,2094,73,2195442
Norway,110061,88952,736,40,5009274
Sri Lanka,99691,94036,638,0,2374627
Cuba,99208,92960,569,66,3473135
Montenegro,96348,92142,1457,69,366900
Kyrgyzstan,93278,87717,1573,25,954569
Ghana,91928,89729,777,9,1055797
Zambia,91251,89256,1245,46,1370539
Uzbekistan,88280,85232,641,23,1377915
Finland,85344,46000,903,31,4358383
Mozambique,69597,62408,806,43,510093
El Salvador,68318,64340,2093,74,897456
Luxembourg,66007,62183,790,30,2606391
Cameroon,65998,57821,991,385,1257949
Singapore,60943,60613,30,1,9278789
Cyprus,60681,39061,297,70,4564235
Afghanistan,58733,52363,2572,1124,392081
Thailand,50183,30189,121,1,8124896
Namibia,47383,45278,622,41,378245
Botswana,45855,41338,691,1,982095
Cote d'Ivoire,45765,45311,279,0,573182
Jamaica,44642,20275,752,27,321640
Uganda,41575,40898,341,24,1001301
Senegal,40022,38786,1097,10,470494
Zimbabwe,38045,35094,1556,12,404405
Madagascar,34775,27646,588,397,174137
Malawi,33989,31864,1145,15,228966
Sudan,32695,26411,2300,0,232965
Malta,30129,29204,412,0,855090
Australia,29626,26461,910,0,16504742
Congo,29405,26135,752,0,146362
Mongolia,27956,14258,69,88,2616906
Maldives,27403,24116,71,90,701999
Angola,25279,23089,574,24,449666
Rwanda,24459,22696,328,6,1279049
Gabon,22433,19074,138,22,710576
Syria,21864,15551,1510,0,103566
Guinea,21803,19107,139,24,424170
Cabo Verde,21784,18959,201,23,142081
Mayotte,19849,2964,169,7,165683
Reunion,19343,17653,141,36,100098
French Guiana,18826,9995,98,14,208396
French Polynesia,18725,4842,141,4,26355
Eswatini,18434,17730,671,3,181570
Mauritania,18207,17560,454,14,226866
Guadeloupe,13669,2242,185,23,171662
Mali,13504,7804,460,0,248587
Somalia,13459,5593,689,0,107545
Tajikistan,13308,13218,90,0,0
Burkina Faso,13231,12887,156,0,178354
Andorra,13007,12423,123,24,193595
Haiti,12944,11945,251,0,60085
Togo,12742,10614,121,0,304610
Belize,12599,12168,321,1,113675
Guyana,12448,10619,277,16,114286
Curaçao,12058,10291,102,22,90664
Hong Kong,11728,11325,209,3,11193673
Djibouti,10738,10207,132,0,146781
Lesotho,10723,6267,316,0,75930
Martinique,10611,98,68,24,149454
South Sudan,10515,10250,114,0,147122
Aruba,10505,10069,97,14,143911
Papua New Guinea,10338,7364,99,0,82516
Congo,10084,8208,139,0,92500
Bahamas,9976,9215,196,4,84094
Suriname,9932,9002,193,13,48782
Trinidad and Tobago,9383,8065,157,8,123913
Cambodia,8848,3148,61,0,857864
Benin,7720,7510,97,35,581843
Equatorial Guinea,7559,7097,107,5,120652
Nicaragua,6835,4225,181,0,0
Iceland,6390,6227,29,4,585811
CAR,6224,5112,85,2,40907
Yemen,6056,2454,1165,23,22934
Gambia,5820,5272,173,3,62186
Seychelles,5206,4675,26,0,21504
Niger,5143,4812,191,18,96568
San Marino,5047,4839,89,5,59601
Chad,4747,4382,169,0,111158
Saint Lucia,4455,4290,70,0,39263
Gibraltar,4283,4173,94,1,228585
Channel Islands,4111,3956,86,1,399901
Sierra Leone,4044,2914,79,0,119155
Comoros,3826,3645,146,0,0
Barbados,3820,3718,44,0,151004
Burundi,3759,773,6,0,90019
Guinea-Bissau,3722,3222,66,9,62642
Eritrea,3605,3410,10,0,23693
Liechtenstein,2855,2724,57,7,32252
Vietnam,2830,2490,35,0,2598753
New Zealand,2600,2542,26,0,1992707
Monaco,2426,2317,31,3,51953
Turks and Caicos,2375,2326,17,2,48488
Sao Tome and Principe,2292,2227,35,0,12597
Bermuda,2284,1479,23,31,231153
Sint Maarten,2214,2174,27,1,26322
Liberia,2097,1940,85,2,93591
St. Vincent Grenadines,1827,1703,10,2,44359
Timor-Leste,1739,814,3,0,61902
Saint Martin,1720,1399,12,7,27588
Isle of Man,1585,1545,29,1,44761
Caribbean Netherlands,1553,1462,15,0,10025
Antigua and Barbuda,1222,995,31,4,16493
Mauritius,1205,996,16,0,358675
Taiwan,1090,1044,11,0,513203
Bhutan,1008,926,1,0,683781
St. Barth,958,462,1,0,26385
Diamond Princess,712,699,13,0,0
Faeroe Islands,663,660,1,0,250074
Cayman Islands,531,509,2,0,87503
Tanzania,509,183,21,7,0
Wallis and Futuna,440,44,5,4,12359
Brunei,223,210,3,0,118338
British Virgin Islands,194,183,1,0,37158
Dominica,173,171,0,0,14532
Grenada,159,155,1,0,26331
Laos,159,49,0,0,151451
New Caledonia,124,58,0,0,29618
Fiji,86,65,2,0,44481
Falkland Islands,63,62,0,0,7202
Anguilla,58,29,0,0,17376
Macao,49,48,0,0,4418
Saint Kitts and Nevis,44,44,0,0,12381
Greenland,31,31,0,0,20669
Vatican City,27,15,0,0,0
Saint Pierre Miquelon,25,24,0,0,5318
Montserrat,20,19,1,0,1313
Solomon Islands,20,18,0,0,4500
Western Sahara,10,8,1,0,0
MS Zaandam,9,7,2,0,0
Vanuatu,4,3,1,0,470
Marshall Islands,4,4,0,0,0
Samoa,3,2,0,0,0
Micronesia,1,1,0,0,0
Total:,36091974,31082019,486619,30303,0
Total:,37841596,29504735,853485,17371,0
Total:,24043881,21615453,644237,26538,0
Total:,43656614,38036680,993493,31874,0
Total:,4525278,4045332,119915,3790,0
Total:,61971,41404,1184,8,0
Total:,721,706,15,0,0
Total:,146222035,124326329,3098948,109884,0
