country,cases,recovered,deaths,critical,tests
World,213952759,191438470,4463990,112789,0
China,94687,88417,4636,19,160000000
USA,38968925,30618644,648161,24401,570513424
India,32511370,31746626,435788,8944,509391792
Brazil,20615008,19530843,575829,8318,56580445
Russia,6785374,6053503,177614,2300,175700000
France,6649630,6093997,113572,2128,111773788
UK,6555200,5146024,131854,942,263892873
Turkey,6253711,5739755,54995,633,74391011
Argentina,5148085,4828314,110806,3173,21505614
Colombia,4894702,4725018,124388,8155,23831605
Spain,4804424,4197092,83527,1769,59650532
Iran,4756394,3993211,103357,7727,27666082
Italy,4494857,4230677,128855,504,82370951
Indonesia,4008166,3606164,128252,0,30891422
Germany,3884417,3706200,92522,805,68329706
Mexico,3231616,2571981,253526,4798,9435061
Poland,2887037,2656355,75324,44,19475420
South Africa,2708951,2464609,79953,546,16096581
Ukraine,2275863,2201778,53501,177,11844497
Peru,2143691,0,197944,1404,16484068
Netherlands,1923596,1825565,17967,223,16482481
Philippines,1869691,1709724,32264,3035,18233070
Iraq,1839910,1678552,20337,937,14080332
Czech Republic,1677829,1645674,30385,10,35363881
Chile,1634774,1591555,36701,816,19924935
Malaysia,1593602,1316336,14553,1063,21690617
Canada,1476152,1424635,26849,274,40004893
Bangladesh,1472964,1381763,25513,1406,8721014
Japan,1318346,1087193,15663,1935,20803221
Belgium,1168602,1088145,25341,177,18360110
Pakistan,1131659,1015519,25094,5513,17336393
Sweden,1119358,1082670,14631,37,11637704
Romania,1092122,1052478,34439,205,11245705
Thailand,1083951,881829,9788,5229,8129670
Portugal,1022807,960969,17658,148,16510990
Israel,1011223,926075,6880,690,18636658
Morocco,821129,739947,11994,1438,8706421
Hungary,811203,772241,30054,11,6504169
Jordan,791466,768699,10320,618,9062774
Switzerland,761978,701746,10954,184,9573683
Nepal,751001,702183,10568,0,3849304
Kazakhstan,748851,623000,8512,221,11575012
Serbia,746366,716879,7226,44,4931082
UAE,711428,694260,2026,0,72525123
Austria,678605,655187,10768,84,74394675
Tunisia,644072,596586,22714,630,2485235
Cuba,602526,547388,4710,478,7583637
Lebanon,593929,547283,8019,54,4759054
Greece,566812,515089,13417,326,14899416
Saudi Arabia,542707,529833,8497,1108,27029294
Georgia,523022,458265,6891,0,7762645
Ecuador,499196,443880,32104,759,1748358
Bolivia,487131,428434,18313,220,2230373
Belarus,471495,465027,3701,0,7679920
Paraguay,457971,435581,15613,163,1758191
Panama,453466,437762,7018,108,3601406
Costa Rica,447672,359834,5378,435,2006420
Bulgaria,445097,402718,18565,248,4068361
Guatemala,444924,383830,11552,5,2110312
Kuwait,408600,402420,2409,112,3699218
Sri Lanka,398801,346767,7750,0,4575585
Azerbaijan,398034,348454,5370,0,4344428
Slovakia,394204,380613,12547,11,3285445
