country,cases,recovered,deaths,critical,tests
World,167516677,148590793,3478226,96982,0
China,90973,86022,4636,3,160000000
USA,33896660,27502255,604087,6980,473304856
India,26751681,23720919,303751,8944,328607937
Brazil,16083573,14492167,449185,8318,49013934
France,5603666,5199310,108596,3515,82691176
Turkey,5186487,5024313,46268,1843,52377678
Russia,5001505,4617762,118482,2300,135700000
UK,4462538,4301451,127721,123,174655862
Italy,4192183,3785866,125225,1410,64558486
Germany,3654201,3397100,87973,3477,59197639
Spain,3636453,3356272,79620,1655,48928535
Argentina,3539484,3106949,74063,6214,13187035
Colombia,3232456,3026277,84724,6582,16378496
Poland,2865622,2624724,72928,1138,15506202
Iran,2832518,2333789,78597,4855,18932896
Mexico,2395330,1912690,221597,4798,6937483
Ukraine,2182521,1950562,49368,177,9997488
Peru,1925289,1720665,68053,2669,12482876
Indonesia,1775220,1633045,49328,0,16080678
Czech Republic,1657895,1611179,30022,162,22860689
South Africa,1635465,1539395,55802,546,11354930
Netherlands,1626232,1427528,17544,586,13797380
Canada,1359180,1280155,25231,1344,33979043
Chile,1329918,1259080,28518,2980,14348965
Philippines,1179812,1109226,19951,1819,12998227
Iraq,1167940,1081843,16190,474,10121408
Romania,1075543,1032888,29941,590,8865980
Sweden,1058341,929372,14366,253,9762557
Belgium,1047128,935360,24823,540,13598015
Pakistan,900552,817681,20251,4392,12779296
Portugal,845224,805692,17017,58,11431350
Israel,839319,832405,6404,59,14530135
Hungary,802088,668820,29519,185,5734447
Bangladesh,789080,730697,12376,1213,5820612
Jordan,730546,710608,9368,637,7118897
Japan,714274,634103,12236,1304,13744292
Serbia,709939,687707,6777,66,4077396
Switzerland,687353,631406,10776,151,7460843
Austria,641380,622889,10546,236,38877709
UAE,556107,536050,1651,0,48607275
Lebanon,538518,508930,7677,238,4291414
Morocco,517023,505228,9122,95,6439348
Nepal,513241,391348,6346,0,2916468
Malaysia,512091,452821,2248,681,11206334
Saudi Arabia,440914,424690,7249,1344,18526414
Ecuador,418851,354499,20193,580,1397765
Bulgaria,416646,373385,17496,402,2749884
Greece,389804,352207,11772,569,9187642
Slovakia,388835,373189,12292,125,2798074
Belarus,386025,376453,2771,0,6211780
Panama,374121,361903,6331,105,2584254
Kazakhstan,373182,335938,4124,221,10989671
Croatia,353986,342202,7903,123,1970997
Bolivia,348187,280869,13910,200,1377276
Georgia,337573,318599,4622,0,4751763
Tunisia,335345,295789,12236,445,1430192
Paraguay,332971,274920,8360,564,1237620
Azerbaijan,332454,320708,4860,0,3453244
Palestine,305201,297201,3459,59,1800908
Costa Rica,299219,228589,3765,522,1153337
Kuwait,299215,285118,1734,153,2525643
Dominican Republic,283729,235814,3606,324,1512067
Denmark,273494,257387,2508,20,51129032
Lithuania,270861,247662,4186,160,3228260
Ethiopia,269194,228757,4076,495,2687134
Uruguay,265098,227531,3871,495,2113069
Ireland,258705,240802,4941,43,4729538
Moldova,254676,246570,6075,109,1075720
Egypt,253835,186678,14721,90,2715258
Slovenia,251690,241735,4353,96,1255096
Guatemala,247454,227600,8000,5,1382567
Honduras,232141,83625,6143,536,698674
Venezuela,223345,206921,2513,316,3359014
Armenia,221948,211057,4392,0,1060108
Bahrain,218047,194885,820,186,4489530
Qatar,215443,210942,544,150,1995242
Oman,210364,194950,2265,238,1550000
Bosnia and Herzegovina,203150,172005,9108,0,954240
Libya,183311,169945,3111,0,1002701
Kenya,168432,114537,3059,121,1781426
Nigeria,166019,156476,2067,11,2002653
Sri Lanka,164201,128607,1210,0,3277624
North Macedonia,155063,146869,5311,25,776674
Myanmar,143234,132194,3216,0,2610747
South Korea,135929,125881,1931,149,9536299
Cuba,133053,125236,877,136,4150241
Albania,132209,128732,2444,18,696434
Latvia,130945,121123,2326,81,2578685
Thailand,129500,84535,776,1228,8124896
Estonia,128592,120886,1240,31,1392617
Algeria,126860,88346,3418,18,230861
Norway,122414,88952,781,21,5507549
Kyrgyzstan,102511,95811,1751,86,1091035
Montenegro,99248,96608,1574,60,403862
Uzbekistan,98451,93930,680,23,1377915
Ghana,93620,91581,783,7,1143933
Zambia,93201,91156,1268,51,1511541
Finland,91526,46000,932,28,4880241
Cameroon,77733,72226,1239,385,1518411
El Salvador,72220,67510,2216,22,968755
Cyprus,71911,39061,354,42,6284278
Mozambique,70590,69098,831,21,545343
Luxembourg,69607,67162,811,17,2822476
Afghanistan,66275,56035,2812,1124,446456
Singapore,61824,61294,32,3,11064019
Maldives,55924,32322,129,90,831911
Namibia,52946,49213,765,52,421684
Mongolia,52470,46338,248,99,2881773
Botswana,51620,48449,784,1,1111863
Jamaica,47959,23986,917,13,365701
Cote d'Ivoire,46942,46346,298,0,619741
Uganda,43734,42880,356,24,1079370
Senegal,41090,39758,1132,9,507483
Madagascar,40876,39255,800,232,199504
Zimbabwe,38682,36453,1586,1,459484
Sudan,35189,27949,2568,0,232965
Malawi,34284,32462,1153,9,243176
Angola,32441,26778,725,11,553070
Congo,30863,27603,779,0,157353
Malta,30504,30006,417,0,910953
Australia,30011,29000,910,1,17823921
Cabo Verde,29334,26842,256,23,160181
Rwanda,26688,25097,349,2,1406017
Cambodia,25205,17701,176,0,1110112
Syria,24117,21549,1734,0,103566
Gabon,24107,20976,147,23,785631
Reunion,23566,21709,176,31,102720
Guinea,22988,20699,158,24,447203
French Guiana,22780,9995,112,27,246436
Mayotte,20176,2964,171,6,176919
Trinidad and Tobago,20017,11480,375,21,165776
Mauritania,19149,18266,458,14,258095
French Polynesia,18844,18677,141,1,26355
Eswatini,18551,17833,672,3,204816
Guadeloupe,16530,2250,221,29,201479
Guyana,16130,13745,359,19,145654
Papua New Guinea,15187,14108,156,0,110286
Somalia,14632,6685,767,0,127435
Mali,14241,9442,514,0,289885
Haiti,13906,12507,288,0,68900
Andorra,13569,13234,127,12,193595
Burkina Faso,13415,13230,165,0,186093
Togo,13374,12278,125,0,328704
Tajikistan,13308,13218,90,0,0
Suriname,13111,10785,249,32,58861
Belize,12764,12358,323,1,128613
Curaçao,12271,12087,122,18,107257
Martinique,11866,98,93,10,174717
Hong Kong,11833,11553,210,2,14841321
Djibouti,11493,11335,153,0,156340
Congo,11476,8208,150,0,141948
Bahamas,11396,10221,222,8,94058
Aruba,10917,10743,107,14,161649
Lesotho,10822,6431,326,0,92169
South Sudan,10652,10462,115,0,159088
Seychelles,9764,7826,35,0,21504
Equatorial Guinea,8436,7801,113,7,123169
Benin,8025,7893,101,35,604310
Nicaragua,7193,4225,185,0,0
CAR,7079,6665,97,2,54319
Yemen,6658,3245,1307,23,57977
Iceland,6556,6478,29,3,635858
Gambia,5975,5746,177,3,76379
Timor-Leste,5637,3082,13,0,88932
Niger,5383,5034,192,2,105124
Vietnam,5217,2721,42,0,3091540
San Marino,5087,4974,90,4,64241
Saint Lucia,4945,4626,77,1,44255
Chad,4924,4729,173,0,118413
Burundi,4494,773,6,0,279132
Taiwan,4322,1133,23,0,610865
Gibraltar,4288,4192,94,0,248832
Sierra Leone,4121,3113,79,0,153257
Channel Islands,4059,3956,86,0,454413
Barbados,3995,3922,47,0,166237
Eritrea,3932,3711,14,0,23693
Comoros,3872,3713,146,0,0
Guinea-Bissau,3751,3495,68,9,66687
Liechtenstein,3000,2910,58,3,39109
New Zealand,2668,2615,26,0,2106971
Monaco,2501,2460,32,2,51953
Bermuda,2488,2383,32,7,261280
Turks and Caicos,2409,2379,17,2,76225
Sint Maarten,2366,2250,27,2,28642
Sao Tome and Principe,2338,2284,37,0,13418
Liberia,2142,2022,85,2,102186
St. Vincent Grenadines,1973,1827,12,2,48004
Saint Martin,1915,1399,12,7,27588
Laos,1801,1074,2,0,233618
Caribbean Netherlands,1609,1573,17,0,8550
Isle of Man,1591,1561,29,1,44761
Bhutan,1394,1186,1,0,768998
Mauritius,1296,1161,17,0,358675
Antigua and Barbuda,1257,1192,42,2,16700
St. Barth,1005,462,1,0,26385
Diamond Princess,712,699,13,0,0
Faeroe Islands,676,668,1,0,263482
Cayman Islands,574,554,2,0,94773
Tanzania,509,183,21,7,0
Wallis and Futuna,445,438,7,1,18986
British Virgin Islands,248,209,1,0,39777
Brunei,235,224,3,0,123643
Fiji,230,134,4,0,88294
Dominica,184,176,0,0,16134
Grenada,161,160,1,0,28684
New Caledonia,125,58,0,0,32654
Anguilla,109,107,0,0,21979
Falkland Islands,63,63,0,0,7258
Macao,50,49,0,0,4483
Saint Kitts and Nevis,50,45,0,0,14423
Greenland,34,32,0,0,23980
Vatican City,27,27,0,0,0
Saint Pierre Miquelon,25,25,0,0,5736
Montserrat,20,19,1,0,1408
Solomon Islands,20,20,0,0,4500
Western Sahara,10,8,1,0,0
MS Zaandam,9,7,2,0,0
Vanuatu,4,3,1,0,23000
Marshall Islands,4,4,0,0,0
Samoa,3,3,0,0,0
Saint Helena,2,2,0,0,0
Micronesia,1,1,0,0,0
Total:,49214707,44370631,648087,31682,0
Total:,39483293,32148672,884995,14909,0
Total:,27751256,24984466,754110,28996,0
Total:,46199146,42696283,1061031,18575,0
Total:,4800012,4324974,128743,2817,0
Total:,67542,65061,1245,3,0
Total:,721,706,15,0,0
Total:,167516677,148590793,3478226,96982,0
