country,cases,recovered,deaths,critical,tests
World,185363935,169709526,4008869,77690,0
China,91892,86838,4636,5,160000000
USA,34622690,29145285,621561,3801,509216603
India,30662896,29791967,404240,8944,421424881
Brazil,18855015,17262646,527016,8318,54003112
France,5790584,5636450,111231,1032,94985555
Russia,5658672,5101852,139316,2300,152700000
Turkey,5454763,5324111,49996,684,62117858
UK,4958868,4341354,128268,369,219015797
Argentina,4574340,4192546,96983,5642,17191657
Colombia,4402582,4113917,110019,8155,20503266
Italy,4264704,4094421,127704,187,72607758
Spain,3880612,3621423,80952,616,53392296
Germany,3739555,3630500,91630,509,63813168
Iran,3286923,2953586,85095,3296,23967488
Poland,2880400,2652265,75093,78,17641084
Mexico,2541873,2019048,233689,4798,7586118
Indonesia,2345018,1958553,61868,0,20804108
Ukraine,2238364,2172687,52504,177,10945216
South Africa,2090909,1845038,62628,546,13548841
Peru,2069051,0,193588,2289,14437212
Netherlands,1692834,1645293,17758,107,14730069
Czech Republic,1668170,1636541,30311,3,30361084
Chile,1574465,1520879,33288,2728,17328099
Philippines,1445821,1370733,25295,1881,15250849
Canada,1418080,1386215,26381,437,37086569
Iraq,1388323,1277242,17376,628,11988129
Sweden,1092083,1065596,14601,33,11051292
Belgium,1088363,1043221,25190,115,15597255
Romania,1081030,1045351,34096,61,9937662
Bangladesh,966406,844515,15392,1192,6794193
Pakistan,964490,908648,22452,1968,14815639
Portugal,892741,837135,17118,133,13655086
Israel,843892,834281,6429,38,15272642
Hungary,808294,740327,29998,21,6168335
Japan,807951,776646,14862,481,16721053
Malaysia,792693,714815,5677,943,15047235
Jordan,754281,737709,9795,478,7989178
Serbia,717093,708545,7061,12,4460114
Switzerland,704057,686984,10895,28,8459588
Austria,650901,638456,10718,47,57285297
Nepal,648085,612994,9263,0,3383544
UAE,642601,620812,1843,0,59354505
Lebanon,545965,533692,7865,54,4731376
Morocco,535974,520963,9336,150,6935722
Saudi Arabia,495309,475448,7907,1363,22483899
Ecuador,463951,431404,21708,427,1565159
Tunisia,455091,369632,15601,526,1820123
Bolivia,446362,370378,16985,200,1870545
Kazakhstan,439580,403388,4489,221,11575012
Paraguay,431367,384284,13553,587,1561864
Greece,429144,407187,12730,168,10880425
Belarus,422521,415363,3204,0,6886194
Bulgaria,422238,395915,18127,111,3270417
Panama,410004,389912,6591,84,3071315
Slovakia,391735,378872,12514,27,2987321
Costa Rica,375812,300983,4740,386,1509763
Uruguay,374019,358305,5735,184,2862163
Georgia,371293,356249,5383,0,5956995
Kuwait,367642,346993,2049,310,3064191
Croatia,360342,351593,8221,10,2171883
Azerbaijan,336557,330513,4978,0,3802992
Dominican Republic,330244,270897,3866,348,1741898
Palestine,314780,309059,3576,6,1917168
Guatemala,305319,271562,9548,5,1623767
Denmark,296196,289418,2538,8,70459370
Thailand,294653,227023,2333,2147,8129670
Egypt,282421,215419,16306,90,2869589
Venezuela,279813,261411,3222,382,3359014
Lithuania,278951,268017,4395,39,3809116
Oman,278560,246466,3339,512,1550000
Ethiopia,276598,261656,4335,129,2894491
Ireland,275038,259449,5000,14,4729538
Honduras,269000,93480,7129,587,809280
Sri Lanka,267433,236659,3313,0,4056906
Bahrain,266685,263660,1366,69,5113519
Slovenia,257477,252649,4421,15,1355258
Moldova,257105,250042,6200,62,1288666
Armenia,225661,217250,4530,0,1209287
Qatar,222760,220677,594,44,2198267
Cuba,210913,189163,1387,182,5332005
Bosnia and Herzegovina,205047,183663,9667,0,1033373
Libya,196894,179685,3215,0,1139546
Kenya,186453,129165,3697,113,1989066
Myanmar,171976,140387,3513,0,2796217
Nigeria,168000,164405,2122,11,2331734
Zambia,167132,147751,2559,1280,1925335
South Korea,161541,150760,2032,144,10735716
North Macedonia,155732,150104,5486,25,894904
Algeria,142447,99101,3775,29,230861
Latvia,137699,134354,2531,15,2951979
Kyrgyzstan,133303,113975,2054,102,1353015
Albania,132544,130033,2456,3,822310
Norway,132363,88952,794,3,6166657
Estonia,131257,127652,1270,5,1541784
Afghanistan,129021,76218,5415,1124,639329
Mongolia,128454,89717,639,126,3312614
Uzbekistan,113568,109349,754,23,1377915
Montenegro,100362,98452,1619,6,458655
Namibia,98522,71518,1690,106,550088
Finland,96791,46000,973,9,5513019
Ghana,96402,93987,796,11,1297568
Uganda,84554,57147,1995,1086,1363101
Mozambique,82346,72404,923,32,618556
Cameroon,80858,78224,1324,152,1751774
El Salvador,80235,73590,2414,64,1079417
Cyprus,79636,72931,380,26,8104379
Maldives,74585,71212,213,21,1042193
Botswana,73977,68069,1188,1,1340900
Luxembourg,71547,69787,818,1,3114990
Singapore,62640,62313,36,3,13607805
Zimbabwe,57963,41624,1939,10,713450
Cambodia,56122,48040,779,0,1397664
Jamaica,50404,33699,1096,12,448965
Cote d'Ivoire,48634,47994,315,0,716891
Rwanda,44279,28391,491,57,1684004
Senegal,44080,41833,1178,20,575929
Congo,42880,28526,969,0,216171
Madagascar,42337,40752,924,44,216073
Angola,39375,34019,920,13,658952
Malawi,37366,33490,1218,109,275940
Sudan,36805,30647,2760,0,234414
Trinidad and Tobago,33805,26524,903,22,238502
Cabo Verde,32788,31931,289,23,178403
Reunion,31845,29597,244,32,103924
Australia,30832,29405,910,1,21435430
Malta,30675,30165,420,0,1001347
French Guiana,27996,9995,154,26,295224
Syria,25712,21862,1891,0,103566
Gabon,25106,24818,161,9,900345
Guinea,23895,23245,174,24,470742
Suriname,22581,18707,552,38,81801
Vietnam,22064,8077,97,0,8434266
Mauritania,21236,20016,489,16,316800
Guyana,20568,18466,482,18,194775
Mayotte,19425,2964,174,0,176919
Eswatini,19410,18323,683,10,226720
Haiti,19107,12915,462,0,92396
French Polynesia,19020,18867,144,0,26355
Papua New Guinea,17098,16518,173,7,131712
Guadeloupe,17028,2250,230,23,226329
Seychelles,16304,15300,71,0,21504
Taiwan,15088,12482,706,0,2639271
Somalia,14995,7252,775,0,153900
Mali,14454,10084,527,0,324104
Togo,14105,13572,132,0,370601
Andorra,13991,13752,127,0,193595
Tajikistan,13623,13382,95,0,0
Burkina Faso,13494,13313,168,0,197682
Belize,13409,12763,330,2,160889
Bahamas,12889,11740,251,2,108898
Congo,12790,11759,167,0,158304
Martinique,12374,98,98,1,200461
Curaçao,12350,12205,126,4,141596
Hong Kong,11945,11642,212,1,20066916
Lesotho,11634,6552,333,0,116865
Djibouti,11609,11446,155,0,176667
Aruba,11144,11009,107,14,177885
South Sudan,10879,10514,117,0,174045
Timor-Leste,9558,8591,25,0,93497
Equatorial Guinea,8775,8556,122,1,149330
Nicaragua,8461,4225,192,0,0
Benin,8199,8000,104,5,604310
Fiji,7149,1318,39,27,219710
CAR,7141,6859,98,2,54814
Yemen,6931,4111,1363,23,118684
Iceland,6664,6606,30,1,782960
Eritrea,6188,5808,25,0,23693
Gambia,6116,5867,182,3,82460
Sierra Leone,5836,3731,108,0,157933
Burundi,5535,773,8,0,345742
Niger,5519,5223,194,2,121123
Saint Lucia,5352,5166,85,0,54749
San Marino,5092,5002,90,0,69114
Liberia,4955,2469,134,2,122425
Chad,4952,4777,174,0,127341
Channel Islands,4798,4078,86,0,563229
Gibraltar,4379,4243,94,0,283315
Barbados,4096,4008,47,0,189983
Comoros,3958,3766,146,0,0
Guinea-Bissau,3901,3602,70,4,74136
Liechtenstein,3047,2968,59,3,49126
New Zealand,2758,2696,26,0,2322228
Sint Maarten,2630,2571,34,2,28642
Monaco,2595,2541,33,1,54960
Bermuda,2521,2473,33,7,333967
Turks and Caicos,2425,2398,18,2,94789
Sao Tome and Principe,2383,2324,37,0,14270
Laos,2356,2104,3,0,305013
Saint Martin,2314,1399,37,7,40350
St. Vincent Grenadines,2240,2129,12,2,55931
Bhutan,2210,1891,1,0,798573
Mauritius,1858,1534,18,0,358675
Caribbean Netherlands,1652,1623,17,0,12091
Isle of Man,1643,1571,29,1,80001
Antigua and Barbuda,1265,1222,42,0,16700
St. Barth,1005,462,1,0,26385
Faeroe Islands,793,767,1,0,318521
Diamond Princess,712,699,13,0,0
Cayman Islands,615,609,2,0,108883
Saint Kitts and Nevis,515,237,3,1,21765
Tanzania,509,183,21,7,0
British Virgin Islands,456,300,1,0,57201
Wallis and Futuna,445,438,7,0,20508
Brunei,266,255,3,0,143218
Dominica,194,191,0,0,19197
Grenada,161,160,1,0,28684
New Caledonia,129,58,0,0,34704
Anguilla,111,109,0,0,24074
Falkland Islands,63,63,0,0,7307
Macao,55,51,0,0,4574
Greenland,51,50,0,1,30133
Vatican City,27,27,0,0,0
Saint Pierre Miquelon,26,26,0,0,6128
Montserrat,20,19,1,0,1408
Solomon Islands,20,20,0,0,4500
Western Sahara,10,8,1,0,0
MS Zaandam,9,7,2,0,0
Vanuatu,4,3,1,0,23000
Marshall Islands,4,4,0,0,0
Samoa,3,3,0,0,0
Saint Helena,2,2,0,0,0
Micronesia,1,1,0,0,0
Total:,56743567,53999877,806152,26857,0
Total:,40782790,34292715,921435,10794,0
Total:,33542173,30663666,1023285,28994,0
Total:,48435118,45667623,1108377,6355,0
Total:,5782103,5015608,148305,4655,0
Total:,77463,69331,1300,35,0
Total:,721,706,15,0,0
Total:,185363935,169709526,4008869,77690,0
