country,cases,recovered,deaths,critical,tests
World,141996714,120699567,3032809,107441,0
China,90499,85549,4636,5,160000000
USA,32404463,24961229,581061,9814,429220719
India,15057767,12948848,178793,8944,266538416
Brazil,13943071,12391599,373442,8318,28600000
France,5289526,4116084,100733,5893,72191601
Russia,4702101,4326780,105582,2300,125400000
UK,4387820,4150568,127270,332,140944028
Turkey,4268447,3687590,35926,3275,43768759
Italy,3870131,3248593,116927,3311,55094444
Spain,3407283,3129234,76981,2180,44285495
Germany,3151030,2775200,80591,4740,52737238
Argentina,2694014,2364171,59228,4105,10154530
Poland,2688025,2311145,62032,3359,13503602
Colombia,2652947,2471498,68328,4299,13844971
Mexico,2304096,1826646,212228,4798,6400316
Iran,2237089,1785358,66732,4766,14386423
Ukraine,1946510,1482079,39786,177,8915393
Peru,1704757,1627969,57230,2636,10435441
Indonesia,1604348,1455065,43424,0,13836432
Czech Republic,1601888,1508943,28502,938,15590376
South Africa,1566769,1490143,53736,546,10337066
Netherlands,1403833,1170083,16916,796,11292587
Chile,1124718,1053635,25177,3308,12278835
Canada,1121498,1009950,23623,1167,29907670
Romania,1029304,940792,26232,1475,7902628
Iraq,977175,856532,14981,526,8805486
Belgium,947000,799120,23718,923,11950159
Philippines,936133,779084,15960,750,11153268
Sweden,900138,730387,13788,391,7847033
Israel,837047,828488,6335,196,13940203
Portugal,831001,788669,16945,109,9690372
Pakistan,756285,659483,16243,4446,11144367
Hungary,750508,455029,25184,1051,5124731
Bangladesh,718950,614936,10385,0,5170067
Jordan,685973,638481,8246,729,6477564
Serbia,662368,589535,5991,218,3683511
Switzerland,632399,568416,10508,235,6538153
Austria,593423,555218,9898,546,28823897
Japan,529829,480793,9622,723,10886748
Lebanon,510403,423848,6925,735,3814173
Morocco,505811,491810,8945,235,6163347
UAE,497154,479566,1554,0,41767180
Saudi Arabia,404970,388702,6823,1044,16174957
Bulgaria,386381,306678,15195,783,2362070
Slovakia,375974,255300,11106,438,2503748
Malaysia,375054,353822,1378,219,8601726
Panama,360841,350610,6188,105,2299031
Ecuador,360546,309541,17703,621,1228641
Belarus,344223,334852,2423,0,5666746
Greece,315273,267947,9462,841,7468808
Croatia,307790,285560,6562,194,1700615
Azerbaijan,300666,264403,4140,0,3108924
Georgia,295358,280915,3939,0,3875789
Bolivia,288545,237313,12634,71,1037899
Kazakhstan,287001,246323,3384,221,9523633
Tunisia,285490,234791,9783,486,1228086
Nepal,284673,275300,3083,0,2345501
Palestine,280741,247359,3017,170,1679032
Dominican Republic,261129,218724,3418,157,1370499
Kuwait,256987,240465,1448,250,2219893
Paraguay,250165,205883,5313,495,1020113
Moldova,245897,231235,5571,263,935872
Ireland,243508,224471,4836,46,4271454
Denmark,242633,231166,2455,35,31934942
Ethiopia,242028,179315,3370,1027,2501570
Lithuania,233640,211411,3760,173,2605277
Slovenia,232071,215986,4159,153,1130141
Costa Rica,228577,196974,3071,236,895974
Egypt,216334,163479,12738,90,2677262
Guatemala,212734,190944,7221,5,1164693
Armenia,208520,187466,3878,0,935427
Honduras,200259,76235,4954,576,558803
Qatar,196580,173970,382,467,1840053
Bosnia and Herzegovina,188994,145863,7788,0,862452
Venezuela,183190,165959,1905,274,3359014
Oman,180031,160324,1878,261,1550000
Libya,171880,157010,2896,0,929790
Uruguay,164744,132917,1908,517,1630582
Nigeria,164233,154332,2061,11,1838174
Bahrain,164110,152361,594,92,3903112
Kenya,151653,101642,2481,264,1603332
North Macedonia,147094,122810,4443,124,691255
Myanmar,142628,131895,3206,0,2558694
Albania,129594,101584,2342,18,603410
Algeria,119642,83397,3155,21,230861
Estonia,117554,101879,1092,54,1231295
South Korea,114115,104006,1797,102,8396067
Latvia,111334,101944,2053,86,2122489
Norway,107510,88952,708,47,4967185
Sri Lanka,96796,93113,618,0,2374627
Montenegro,95551,90903,1429,69,360958
Cuba,93511,88035,525,64,3363901
Kyrgyzstan,91883,86907,1549,25,932375
Ghana,91709,89604,771,9,1047048
Zambia,90918,88718,1235,50,1346505
