country,cases,recovered,deaths,critical,tests
World,235702942,212564623,4815602,86952,0
China,96231,90727,4636,4,160000000
USA,44518437,33938147,719933,19236,644748656
India,33834243,33113644,449029,8944,573260724
Brazil,21468121,20442653,597986,8318,63776166
UK,7900680,6417660,136953,815,304621001
Russia,7586536,6725965,209918,2300,193200000
Turkey,7238267,6686246,64661,633,87366730
France,7027059,6790344,116798,1355,143234831
Iran,5624128,5095627,121109,5758,32306789
Argentina,5259738,5123173,115245,1052,24252818
Colombia,4962054,4804357,126401,542,25670579
Spain,4961128,4755738,86463,675,64557887
Italy,4682034,4458036,131031,431,93400967
Germany,4260494,4024300,94296,1336,73348901
Indonesia,4219284,4044235,142173,0,39868567
Mexico,3678980,3028814,278590,4798,10728270
Poland,2910866,2664356,75695,166,21015216
South Africa,2906422,2779906,87780,546,17783920
Philippines,2593399,2442623,38768,3170,21290983
Ukraine,2455189,2263407,56775,177,12950678
Malaysia,2277565,2100565,26683,860,30516206
Peru,2178939,0,199485,960,18031837
Iraq,2009678,1922469,22365,411,15274322
Netherlands,2008024,1931014,18182,140,17496108
Japan,1704083,1663643,17716,696,24963177
Czech Republic,1693793,1656050,30478,37,38376124
Chile,1656602,1611676,37494,370,22008751
Thailand,1637432,1508167,17014,3324,9201621
Canada,1632735,1558874,27953,776,43456266
Bangladesh,1557964,1518754,27573,1393,9794490
Israel,1290129,1244292,7821,569,26940392
Romania,1265827,1129096,37544,1440,13048532
Pakistan,1249858,1175489,27866,3445,19537730
Belgium,1247197,1161904,25612,213,20090665
Sweden,1153655,1115391,14827,39,12605062
Portugal,1071114,1022754,17993,69,18640098
Serbia,961006,822553,8380,259,5707825
Morocco,935332,909711,14339,393,9755261
Cuba,891447,859978,7580,358,9691339
Kazakhstan,890993,828328,11292,221,11575012
Switzerland,841571,771810,11105,168,10876699
Jordan,826282,802859,10742,460,10148511
Hungary,823384,785646,30199,84,6947933
Vietnam,808578,693797,19715,0,42517091
Nepal,797192,769224,11164,0,4228163
Austria,748825,717091,11026,218,88109788
UAE,736708,729548,2102,0,84885646
Tunisia,707983,677625,24921,295,2953667
Greece,661308,621707,14920,332,20685700
Lebanon,625974,596068,8348,200,4780275
Georgia,617753,589791,9038,0,9057529
Guatemala,570453,532435,13730,5,2597799
Saudi Arabia,547262,536330,8724,181,29050395
Belarus,543976,522886,4188,0,8613322
Costa Rica,533873,438817,6413,458,2393237
Sri Lanka,520432,459298,13059,0,4950195
Ecuador,510619,443880,32791,759,1850217
Bulgaria,505994,439103,21038,462,4845765
Bolivia,501179,461028,18762,220,2410571
Azerbaijan,485987,464611,6573,0,4887165
Myanmar,468463,422755,17883,0,4376017
Panama,467740,457407,7238,49,3900359
Paraguay,460041,443375,16201,14,1844112
Slovakia,415993,390148,12668,129,3623835
Kuwait,411803,408694,2452,10,4317146
Croatia,408699,390952,8678,95,2852044
Palestine,406652,379173,4144,68,2489508
Ireland,393626,348687,5249,60,7475340
Uruguay,389185,381915,6057,10,3604859
Venezuela,373332,354820,4510,681,3359014
Honduras,367275,111042,9855,418,1047735
Dominican Republic,360830,350748,4055,187,2073724
Denmark,360031,351920,2663,12,83843473
Ethiopia,348669,315171,5722,771,3497799
Libya,341839,262416,4686,0,1681168
Lithuania,337416,306860,5063,211,5018702
South Korea,318105,278847,2507,346,14675127
Mongolia,310875,291328,1333,192,3855199
Egypt,306798,258947,17436,90,3693367
Oman,303769,297832,4096,17,25000000
Moldova,297232,280754,6854,189,1806293
Slovenia,295859,278911,4574,77,1591776
Bahrain,275237,273238,1389,5,6491902
Armenia,264690,244010,5372,0,1747530
Kenya,250114,242535,5140,56,2572609
Qatar,236913,235159,606,14,2682321
Bosnia and Herzegovina,235536,192218,10635,0,1227043
Zambia,209163,205187,3649,21,2472147
Nigeria,206138,194097,2724,11,3043321
Algeria,203789,139619,5822,18,230861
North Macedonia,192478,173625,6704,0,1299826
Norway,190533,88952,861,22,7884235
Botswana,179220,174549,2368,1,1754359
Kyrgyzstan,178740,173471,2607,131,1737541
Uzbekistan,175267,170320,1247,23,1377915
Albania,171794,160130,2713,3,1213726
Latvia,161641,147920,2741,62,4438533
Estonia,158357,145666,1363,23,1935204
Afghanistan,155286,125165,7212,1124,764673
Mozambique,150804,147397,1918,32,909977
Finland,142114,46000,1062,24,7096234
Montenegro,132696,124491,1934,0,743789
Zimbabwe,131129,123787,4627,12,1412554
Namibia,127804,123116,3516,15,708982
Ghana,127482,123238,1156,42,1757650
Uganda,123976,96137,3160,276,1696176
Cyprus,118776,90755,555,27,9420908
Cambodia,113256,104408,2383,0,2450556
Australia,111392,82406,1334,296,38429539
El Salvador,104348,86851,3277,127,1285112
Singapore,103843,81926,113,35,19108195
Rwanda,97870,45481,1283,9,2861591
Cameroon,92303,80433,1459,152,1751774
