country,cases,recovered,deaths,critical,tests
World,178950157,163475797,3875657,82767,0
China,91564,86425,4636,21,160000000
USA,34401579,28694843,617080,3989,498689211
India,29881352,28758447,387051,8944,389207637
Brazil,17883750,16183849,500868,8318,52714701
France,5755496,5555411,110724,1703,90467735
Turkey,5365208,5228419,49122,829,58339486
Russia,5299215,4861343,128911,2300,144800000
UK,4620756,4299835,127970,210,200024844
Argentina,4258394,3868105,88742,7386,15791124
Italy,4252095,4035692,127253,394,69765699
Colombia,3917348,3644287,99335,8155,18772724
Spain,3757442,3544205,80652,793,51240666
Germany,3729557,3601200,90953,1210,63091197
Iran,3086974,2736013,82854,3307,22194745
Poland,2878634,2650194,74823,237,16924814
Mexico,2471741,1966702,230959,4798,7308357
Ukraine,2229044,2150708,51992,177,10656207
Peru,2026729,0,190202,2515,13730352
Indonesia,1976172,1786143,54291,0,18581438
South Africa,1810164,1640849,58590,546,12493891
Netherlands,1678282,1597777,17725,208,14444249
Czech Republic,1665962,1632835,30280,14,27838628
Chile,1511275,1439182,31392,3275,16361194
Canada,1408123,1369844,26054,567,36104847
Philippines,1353212,1270063,23537,2029,14339573
Iraq,1283305,1196114,16860,498,11232559
Sweden,1084636,1040578,14537,79,10423085
Romania,1080203,1044944,32324,164,9555982
Belgium,1078679,1010470,25125,212,14726160
Pakistan,947218,889787,21940,2296,14072605
Portugal,864109,819324,17062,99,12598069
Bangladesh,848027,780146,13466,1192,6305503
Israel,839830,833061,6428,25,14758111
Hungary,807428,734627,29950,43,6033519
Japan,782481,746431,14365,740,15769707
Jordan,745978,729663,9656,470,7657848
Serbia,715693,705482,6997,15,4329845
Switzerland,701627,674103,10869,65,8084820
Malaysia,691115,622244,4348,886,13771611
Austria,649445,635886,10679,83,50663929
Nepal,619635,553342,8675,0,3262589
UAE,610179,589235,1752,0,54780525
Lebanon,543371,529618,7819,67,4599186
Morocco,526363,513382,9237,108,6704455
Saudi Arabia,473112,454404,7663,1496,20877124
Ecuador,445586,407512,21284,467,1496340
Bulgaria,421005,392809,17989,207,3062465
Bolivia,419313,335285,16009,200,1704820
Greece,418095,397658,12528,301,10289041
Belarus,410096,402876,3035,0,6627903
Kazakhstan,407531,383239,4226,221,11575012
Paraguay,405075,341264,11521,572,1458106
Panama,393144,376215,6468,105,2870509
Slovakia,391297,377862,12486,36,2917407
Tunisia,381175,331910,13960,424,1605326
Croatia,359115,350280,8169,24,2106145
Georgia,358360,343837,5148,0,5525888
Uruguay,353377,320347,5241,397,2652635
Costa Rica,350630,272128,4473,472,1387706
Kuwait,337371,318419,1862,209,2825482
Azerbaijan,335437,329462,4961,0,3668281
Dominican Republic,315815,257034,3754,491,1658225
Palestine,312605,306240,3550,9,1873423
Denmark,291463,283587,2530,20,65050733
Guatemala,279947,252995,8645,5,1531966
Lithuania,278329,265507,4364,68,3671198
Egypt,276756,205157,15829,90,2869589
Ethiopia,275036,254296,4280,212,2819655
Ireland,268760,252421,4941,14,4729538
Bahrain,262427,252848,1297,190,4897598
Venezuela,259413,239480,2943,287,3359014
Slovenia,256956,250813,4412,33,1330775
Moldova,256103,249129,6168,52,1210449
Honduras,251966,91468,6748,578,766284
Oman,246406,213880,2683,382,1550000
Sri Lanka,237661,199393,2534,0,3743577
Armenia,224167,215999,4496,0,1146453
Qatar,220693,218098,582,75,2110802
Thailand,214449,181358,1609,1343,8129670
Bosnia and Herzegovina,204814,179858,9630,0,1022709
Libya,190426,175923,3173,0,1084910
Kenya,178792,122631,3447,113,1901067
Nigeria,167206,163550,2117,11,2231409
Cuba,166368,157285,1148,156,4764638
North Macedonia,155616,149790,5475,25,851408
South Korea,150720,142385,1997,151,10323154
Myanmar,147615,133527,3258,0,2671271
