country,cases,recovered,deaths,critical,tests
World,198976258,179597361,4239796,90254,0
China,93005,87347,4636,25,160000000
USA,35768924,29673290,629380,11513,529918049
India,31695368,30849681,424808,8944,468216510
Brazil,19938358,18645993,556886,8318,55034721
Russia,6288677,5625890,159352,2300,165800000
France,6146619,5702032,111885,1137,105215767
UK,5880667,4520199,129719,869,244114700
Turkey,5747935,5459899,51428,543,68120075
Argentina,4935847,4581132,105772,3913,19478226
Colombia,4794414,4587754,120998,8155,22609561
Spain,4447044,3711200,81486,1698,55855941
Italy,4355348,4135930,128068,230,77711955
Iran,3903519,3385195,90996,5539,25857430
Germany,3778276,3654500,92172,361,67083026
Indonesia,3440396,2809538,95723,0,26479581
Poland,2883029,2653807,75261,35,18632904
Mexico,2848252,2215884,240906,4798,8470246
South Africa,2456184,2230871,72191,546,14901093
Ukraine,2253269,2186994,52951,177,11395330
Peru,2113201,0,196438,1780,15552222
Netherlands,1867815,1668939,17829,171,15767121
Czech Republic,1673694,1640811,30374,10,33055633
Iraq,1635993,1472093,18734,855,13122716
Chile,1616942,1571788,35528,1370,18726967
Philippines,1597595,1505959,28016,2026,16738223
Canada,1431104,1397822,26600,231,38466868
Bangladesh,1264328,1093266,20916,1379,7790423
Malaysia,1130422,925965,9184,1059,18295115
Belgium,1124715,1059896,25241,93,17186118
Sweden,1100040,1076311,14617,16,11300881
Romania,1083341,1047767,34286,59,10559955
Pakistan,1034837,941659,23422,3208,16052118
Portugal,970937,903514,17369,200,15214294
Japan,925710,839246,15192,691,18473804
Israel,875801,850950,6477,206,16464882
Hungary,809491,748157,30026,11,6328373
Jordan,771753,751177,10048,599,8518692
Serbia,722221,710698,7118,8,4677471
Switzerland,717665,692101,10906,37,9053135
Nepal,697370,656197,9875,0,3611867
UAE,682377,659664,1951,0,66206956
Austria,659508,643387,10738,29,66916743
Morocco,629717,566008,9833,547,7644410
Thailand,615314,405322,4990,4765,8129670
Tunisia,592881,513629,19858,630,2262272
Kazakhstan,580379,478277,5866,221,11575012
Lebanon,562527,537111,7909,54,4731376
Saudi Arabia,526814,507374,8249,1403,25127917
Greece,494907,450533,12950,176,12872723
Ecuador,487598,443880,31634,759,1688466
Bolivia,473506,407932,17821,200,2068931
Paraguay,452698,421051,15042,317,1684958
Belarus,446998,441369,3464,0,7312463
Panama,436475,417137,6833,133,3380719
Bulgaria,425148,398554,18215,81,3631622
Georgia,422188,384712,5853,0,6813272
Costa Rica,406814,329639,5030,364,1734362
Kuwait,398538,385401,2328,291,3417022
Cuba,394343,348487,2845,354,6564114
Slovakia,392704,379560,12540,10,3151619
Uruguay,381569,373636,5966,53,3067145
Guatemala,369626,324332,10413,5,1877230
Croatia,363758,354393,8263,12,2305717
Azerbaijan,344520,333128,5027,0,4043740
Dominican Republic,342267,323700,3963,195,1840606
Denmark,317700,303958,2549,8,76418034
Palestine,316861,311918,3604,9,1994784
Sri Lanka,311349,278910,4503,0,4254600
Venezuela,306673,291556,3607,424,3359014
Myanmar,302665,213227,9731,0,3169465
Ireland,302074,268261,5035,26,4729538
Honduras,297111,100697,7834,699,880357
Oman,296835,279892,3850,232,1550000
Egypt,284311,230699,16528,90,3068679
Lithuania,283034,269321,4416,37,4042823
Ethiopia,280565,263587,4390,240,3023600
Bahrain,269303,266921,1384,3,5464087
Moldova,259549,252104,6255,71,1415311
Slovenia,259273,253763,4429,8,1392786
Libya,253436,192184,3548,0,1305179
Armenia,230339,219986,4619,0,1346335
Qatar,226390,223849,601,23,2337356
Bosnia and Herzegovina,205655,189369,9687,0,1071650
Kenya,203680,189131,3946,185,2137572
South Korea,199787,175674,2098,324,11751786
Zambia,196293,188106,3406,405,2095606
Nigeria,174315,165005,2149,11,2439850
Algeria,172564,116009,4291,38,230861
Mongolia,165147,156405,820,192,3446882
Kyrgyzstan,163846,146061,2335,195,1537723
North Macedonia,156452,150371,5493,0,982469
Vietnam,154306,43157,1306,0,11890084
Afghanistan,147985,99449,6774,1124,709930
Latvia,138899,135583,2556,8,3141713
Norway,137853,88952,799,3,6586068
Estonia,133684,128902,1272,2,1623067
Albania,133121,130243,2457,3,916777
Uzbekistan,130216,123995,880,23,1377915
Mozambique,123541,90845,1462,32,743059
Namibia,119285,95913,3057,85,615104
Zimbabwe,109546,76665,3583,33,1097378
Finland,107321,46000,982,7,5905586
Botswana,106690,95323,1569,1,1470906
Ghana,103019,97213,823,15,1416952
Cyprus,102223,80178,422,85,9366973
Montenegro,102092,99011,1630,6,508872
Uganda,94195,84052,2696,626,1473950
El Salvador,86620,76265,2641,126,1140958
Cameroon,82064,80433,1334,152,1751774
Cambodia,77914,70754,1420,0,1812706
Maldives,77547,74758,221,11,1179586
Luxembourg,73870,71867,822,5,3274615
Rwanda,71346,44856,821,56,2082839
Singapore,65102,62957,37,8,15726438
Senegal,63002,47579,1367,76,650735
Jamaica,53237,47001,1196,29,497766
Malawi,52631,38147,1661,285,340318
Cote d'Ivoire,50278,49389,330,0,788680
Congo,50104,29994,1038,0,266843
Angola,42815,37397,1016,8,681443
Madagascar,42665,41151,943,22,227325
Trinidad and Tobago,38930,31941,1084,22,269468
Reunion,37231,33894,275,40,103924
Sudan,37138,30867,2776,0,234414
Australia,34384,29926,924,59,25165915
Malta,34375,31843,423,5,1094044
Cabo Verde,33822,33036,298,23,199516
Fiji,30413,7942,241,40,316358
French Guiana,30164,9995,187,25,322491
Eswatini,26220,21047,798,10,255389
Syria,25983,21995,1916,0,103566
Mauritania,25973,22406,567,16,371542
Guinea,25801,24242,229,24,497793
Suriname,25402,21770,651,25,91570
Gabon,25384,25166,164,6,981229
Guyana,22523,21183,541,14,225694
Haiti,20157,14248,555,0,99119
French Polynesia,20048,19206,149,5,26355
Guadeloupe,19503,2250,242,23,256597
Mayotte,19494,2964,174,0,176919
Martinique,19149,104,111,1,224685
Seychelles,18189,17538,94,0,21504
Papua New Guinea,17717,17324,192,7,147179
Togo,15870,14493,153,0,406719
Taiwan,15688,14133,789,0,3757334
Somalia,15456,7567,813,0,169103
Tajikistan,15082,14556,121,0,0
Bahamas,14840,12606,287,11,119868
Andorra,14678,14210,128,0,193595
Mali,14587,13948,533,0,345986
Belize,14163,13420,337,2,183918
Curaçao,13669,12926,127,4,183221
Lesotho,13603,6664,377,0,136956
Burkina Faso,13588,13369,169,0,203984
Congo,13186,12421,178,0,188207
Hong Kong,11988,11715,212,0,21390075
Aruba,11765,11176,110,14,177885
Djibouti,11652,11490,156,0,191946
South Sudan,11049,10514,119,0,174045
Timor-Leste,10966,9911,26,0,95473
Nicaragua,9470,4225,195,0,0
Channel Islands,9216,6570,87,0,714428
Equatorial Guinea,8880,8637,123,1,171690
Benin,8394,8136,108,5,604310
Iceland,8051,6795,30,12,864683
Gambia,7709,6600,212,3,91290
CAR,7151,6859,98,2,54814
Burundi,7080,773,9,0,345742
Yemen,7070,4200,1377,23,155650
Laos,6566,3030,7,0,307597
Eritrea,6547,6444,35,0,23693
Sierra Leone,6283,4270,120,0,160358
Niger,5637,5345,195,2,130080
Saint Lucia,5610,5377,89,0,59805
Liberia,5396,2715,148,2,128246
San Marino,5130,5005,90,0,70326
Gibraltar,4984,4614,94,10,310821
Chad,4973,4793,174,0,131877
Isle of Man,4818,3365,30,1,83753
Guinea-Bissau,4498,3968,76,4,81531
Barbados,4407,4229,48,0,219408
Comoros,4028,3869,147,0,0
Mauritius,3913,1854,19,0,358675
Liechtenstein,3085,3009,59,1,49126
Monaco,2891,2715,33,3,54960
New Zealand,2873,2811,26,0,2484284
Sint Maarten,2770,2655,34,2,35043
Saint Martin,2579,1399,38,7,46787
Bermuda,2568,2499,33,0,385556
Bhutan,2518,2384,2,0,798573
British Virgin Islands,2500,1914,31,27,73138
Turks and Caicos,2486,2433,18,0,94789
Sao Tome and Principe,2454,2358,37,0,14270
St. Vincent Grenadines,2291,2229,12,2,60851
Caribbean Netherlands,1710,1673,17,0,12584
Antigua and Barbuda,1303,1235,43,3,17147
St. Barth,1195,462,1,0,38369
Tanzania,1017,183,21,7,0
Faeroe Islands,985,949,2,0,370291
Diamond Princess,712,699,13,0,0
Cayman Islands,643,631,2,0,117247
Saint Kitts and Nevis,594,546,3,1,26161
Wallis and Futuna,445,438,7,0,20508
Brunei,338,280,3,0,153432
Dominica,218,209,0,0,21432
Grenada,164,161,1,0,43173
New Caledonia,134,58,0,0,38831
Greenland,122,78,0,0,41821
Anguilla,113,111,0,0,31656
Falkland Islands,63,63,0,0,7307
Macao,59,54,0,0,4671
Saint Pierre Miquelon,28,26,0,0,6128
Vatican City,27,27,0,0,0
Montserrat,21,19,1,0,1408
Solomon Islands,20,20,0,0,4500
Western Sahara,10,8,1,0,0
MS Zaandam,9,7,2,0,0
Vanuatu,4,3,1,0,23000
Marshall Islands,4,4,0,0,0
Samoa,3,3,0,0,0
Saint Helena,2,2,0,0,0
Micronesia,1,1,0,0,0
Total:,62280762,58229510,900686,34060,0
Total:,42627741,35385036,941060,18566,0
Total:,35578958,33098398,1091071,25353,0
Total:,51584688,46873349,1134188,7936,0
Total:,6797342,5932626,171236,4228,0
Total:,106046,77736,1540,111,0
Total:,721,706,15,0,0
Total:,198976258,179597361,4239796,90254,0
