country,cases,recovered,deaths,critical,tests
World,103529287,75135348,2237848,107991,0
China,89522,83218,4636,76,160000000
USA,26785921,16406116,452309,24320,312137469
India,10758619,10433988,154428,8944,196588372
Brazil,9204731,8027042,224534,8318,28600000
Russia,3850439,3300004,73182,2300,102002995
UK,3817176,1673936,106158,3832,71677362
France,3197114,224406,76057,3158,44068668
Spain,2826862,0,58827,4723,32027728
Italy,2553032,2010548,88516,2215,32666726
Turkey,2477463,2362415,25993,1634,29631422
Germany,2225686,1921700,57777,4348,38533736
Colombia,2094884,1938322,53983,3482,10091218
Argentina,1927239,1721650,47974,3617,6191638
Mexico,1857230,1403064,158074,5692,4684273
Poland,1513382,1270467,37180,1388,8639461
South Africa,1453761,1299620,44164,546,8279200
Iran,1417999,1210051,57959,3932,9285288
Ukraine,1219455,1018784,22707,177,6209089
Peru,1138239,1052050,41026,1857,6333674
Indonesia,1078314,873221,29998,0,9238689
Czech Republic,984828,884489,16391,951,6152245
Netherlands,978475,0,13998,646,6970400
Canada,778972,705659,20032,830,17483364
Romania,728743,674594,18335,997,5443737
Chile,727109,681981,18452,1453,8029108
Portugal,720516,526411,12482,858,7170615
Belgium,707837,48840,21066,315,8206026
Israel,643435,572741,4796,1165,10430907
Iraq,619636,592129,13047,191,5622543
Sweden,566957,0,11591,250,4916367
Pakistan,544813,499974,11657,2125,7932196
Bangladesh,535139,479744,8127,0,3651722
Philippines,525614,487547,10749,727,7820008
Switzerland,521320,317600,9381,259,4295607
Morocco,471157,449160,8275,443,5375990
Austria,414398,392497,7721,299,4311485
Serbia,395263,31536,4020,143,2617473
Japan,386742,330465,5654,973,6832147
Saudi Arabia,368074,359573,6375,362,12295687
Hungary,367586,262968,12524,268,3138146
Jordan,326855,314581,4316,117,3866183
Panama,320379,276417,5270,246,1680715
UAE,303609,276958,850,0,25764720
Lebanon,301052,180877,3082,901,2599427
Nepal,270959,266336,2029,0,2071007
Georgia,258111,249028,3178,0,2210137
Ecuador,250828,209814,14859,529,885074
Slovakia,249913,216052,4642,580,1764453
Belarus,248336,235838,1718,0,4472745
