country,cases,recovered,deaths,critical,tests
World,177398846,161830715,3838005,83701,0
China,91471,86352,4636,14,160000000
USA,34352185,28578701,615717,4348,496017405
India,29632261,28380634,379601,8944,381375984
Brazil,17543853,15944646,491164,8318,50870041
France,5744589,5511242,110530,1952,89539284
Turkey,5342028,5211022,48879,886,57447635
Russia,5236593,4818244,127180,2300,143300000
UK,4581006,4292182,127917,188,196799580
Italy,4247032,4014045,127101,504,68896197
Argentina,4172742,3771968,86615,7890,15396089
Colombia,3802052,3539442,96965,8155,18340111
Spain,3745199,3533204,80579,899,51240666
Germany,3725303,3586000,90638,1210,62263057
Iran,3049648,2683210,82351,3394,21817747
Poland,2877819,2649080,74626,277,16660303
Mexico,2455351,1956576,230185,4798,7233257
Ukraine,2224992,2136176,51769,177,10516186
Peru,2007477,0,189261,2528,13510063
Indonesia,1927708,1757641,53280,0,18103302
South Africa,1761066,1616405,58087,546,12270842
Netherlands,1674628,1580450,17715,254,14444249
Czech Republic,1665327,1630938,30229,24,27067357
Chile,1487239,1413414,30865,3275,16081026
Canada,1404093,1363198,25972,670,35830746
Philippines,1327431,1246405,22963,1704,14177333
Iraq,1264301,1180713,16762,452,11062447
Sweden,1084636,1030414,14537,98,10423085
Romania,1079879,1044563,31957,202,9434296
Belgium,1076579,1003023,25093,274,14551567
Pakistan,943027,880316,21782,2611,13892289
Portugal,859045,816503,17049,79,12425225
Israel,839701,833052,6428,29,14758111
Bangladesh,833291,771073,13222,1195,6218979
Hungary,807102,731626,29935,44,5996016
Japan,776307,733316,14126,827,15494981
Jordan,744377,727670,9614,540,7583811
Serbia,715147,704472,6976,20,4293037
Switzerland,700978,668678,10864,84,8017244
Malaysia,667876,593695,4069,922,13290585
Austria,648849,634439,10668,97,48813163
Nepal,612202,540439,8506,0,3231612
UAE,601950,581139,1734,0,53787952
Lebanon,542819,527949,7804,77,4599186
Morocco,524475,511794,9217,119,6646846
Saudi Arabia,468175,450255,7606,1569,20526803
Ecuador,439374,398645,21061,434,1472652
Bulgaria,420654,390971,17932,241,3013425
Greece,416195,394314,12459,343,10129590
Bolivia,409106,324028,15614,200,1646029
Belarus,406861,399549,2995,0,6555214
Kazakhstan,402996,378707,4180,221,11575012
Paraguay,396149,330395,11069,582,1424043
Slovakia,391087,377425,12446,45,2899336
Panama,389173,373070,6452,105,2817872
Tunisia,372221,324846,13656,424,1575876
Croatia,358677,349750,8160,28,2086716
Georgia,355368,341103,5083,0,5400005
Costa Rica,345312,265255,4407,485,1351949
Uruguay,343615,307189,5089,437,2576667
Azerbaijan,335264,328876,4958,0,3637889
Kuwait,331013,312850,1831,185,2775505
Palestine,311948,304390,3542,13,1865311
Dominican Republic,310391,253272,3717,469,1632441
Denmark,290333,280084,2527,19,63242649
Lithuania,277942,264037,4348,88,3619766
Ethiopia,274480,251880,4257,242,2797358
Egypt,274404,202650,15691,90,2869589
Guatemala,273730,248316,8500,5,1505963
Ireland,267344,250731,4941,23,4729538
Bahrain,260334,247493,1246,266,4845013
Slovenia,256581,249642,4408,40,1321072
Moldova,255878,248812,6156,59,1187376
Venezuela,254116,234393,2865,287,3359014
Honduras,248115,89324,6653,570,753629
Oman,238566,212064,2565,374,1550000
Sri Lanka,228256,192478,2315,0,3633410
Armenia,223805,215455,4489,0,1131239
Qatar,220033,217352,579,80,2090365
Bosnia and Herzegovina,204697,178136,9534,0,1006995
Thailand,202264,162718,1485,1169,8129670
Libya,189555,175226,3166,0,1074250
Kenya,176137,120894,3428,113,1876105
Nigeria,167095,163483,2117,11,2231409
Cuba,160594,152014,1106,161,4657880
North Macedonia,155568,149676,5472,25,838323
South Korea,148647,139733,1992,158,10196470
Myanmar,146051,133104,3248,0,2654252
Latvia,136247,130823,2464,48,2800238
Algeria,134115,93355,3588,31,230861
Albania,132469,129879,2454,18,763660
Estonia,130599,125929,1266,5,1479570
Norway,128499,88952,789,10,5901783
Zambia,115824,99895,1444,721,1709858
Kyrgyzstan,111343,103257,1905,102,1201473
Uzbekistan,104113,99986,709,23,1377915
Montenegro,99988,97980,1602,60,432662
Ghana,94699,92696,790,9,1215518
Finland,93923,46000,964,9,5236126
Afghanistan,93765,61820,3705,1124,534505
Mongolia,80733,57822,380,126,3083418
Cameroon,80090,77305,1310,152,1718937
El Salvador,76297,70791,2305,40,1030223
Cyprus,73311,71716,374,9,7289673
