country,cases,recovered,deaths,critical,tests
World,117441175,92948687,2605011,89491,0
China,89975,85166,4636,0,160000000
USA,29696250,20336656,537838,13111,369210234
India,11229271,10880880,157890,8944,221430507
Brazil,11019344,9757178,265500,8318,28600000
Russia,4322776,3911924,89094,2300,112900000
UK,4218520,3199565,124501,1542,94197029
France,3904233,265295,88574,3743,54979855
Spain,3149012,2744664,71138,2571,39313189
Italy,3067486,2494839,99785,2605,42342845
Turkey,2780417,2623924,29030,1261,34122851
Germany,2508655,2304300,72532,2848,45114160
Colombia,2276656,2177199,60503,1982,11717598
Argentina,2149636,1945816,52880,3467,7720598
Mexico,2125866,1666658,190357,4798,5608961
Poland,1794914,1482568,45285,1769,10242519
Iran,1689692,1442198,60687,3795,11274630
South Africa,1521068,1440874,50678,546,9255492
Ukraine,1401228,1196520,27022,177,7062386
Indonesia,1379662,1194656,37266,0,11168525
Peru,1371176,1276245,47854,2184,7917284
Czech Republic,1321331,1131209,21717,1722,8703283
Netherlands,1120075,0,15833,542,6970400
Canada,886574,834067,22239,549,25159921
Chile,855785,805717,21077,1777,9721537
Romania,828283,754335,20900,1093,7128270
Portugal,810094,731567,16540,354,8345773
Israel,801575,758766,5891,712,12374804
Belgium,785809,53344,22240,433,9737252
Iraq,726548,660541,13572,438,7123762
Sweden,684961,0,13003,231,6139911
Philippines,594412,545853,12516,785,9036220
Pakistan,590508,559248,13205,1595,9212480
Switzerland,562290,518582,10048,163,5198760
Bangladesh,550330,503003,8462,0,4146205
Morocco,486223,472240,8682,244,5729423
Serbia,485439,400347,4562,171,3041684
Austria,475070,443152,8713,314,5683179
Hungary,466017,335512,15873,778,3850623
Japan,438956,418261,8227,373,8586151
Jordan,427717,367315,4935,469,4864598
UAE,410849,392792,1322,0,32239855
Lebanon,395604,310304,5046,911,3149744
Saudi Arabia,379831,370614,6528,505,13972208
Panama,344834,331762,5923,195,1963971
Slovakia,323390,255300,7836,738,2123806
Malaysia,313460,291958,1169,174,6532613
Belarus,295511,286484,2038,0,5007154
Ecuador,294503,256009,16039,516,1039729
Nepal,274721,270886,3010,0,2192836
Georgia,272851,266693,3576,0,2846649
Bulgaria,260308,212887,10614,456,1744583
Bolivia,253950,197427,11807,71,758549
Croatia,246514,237181,5590,74,1385768
Dominican Republic,243247,197622,3172,191,1230872
Tunisia,237704,202399,8201,280,1004877
Azerbaijan,236768,229718,3241,0,2653375
Ireland,223219,23364,4422,103,3619581
Kazakhstan,218101,201750,2812,221,7787761
Denmark,214839,205365,2379,37,18112278
Costa Rica,206640,187484,2833,133,700259
Greece,205120,176078,6758,466,5558976
Lithuania,202214,188191,3328,136,2171570
Kuwait,200572,186187,1127,175,1850363
Palestine,196812,175178,2140,146,1227583
Slovenia,195468,180366,3891,88,943677
Moldova,195252,171330,4111,335,745504
Egypt,186503,144019,10995,90,1000000
Guatemala,178560,164940,6473,5,947161
Armenia,174679,164784,3221,0,751240
Honduras,173514,67989,4249,403,458389
Paraguay,168043,140561,3318,293,777614
Qatar,166949,156001,262,111,1578949
Ethiopia,166138,138500,2429,436,2178403
Nigeria,158506,137890,1969,10,1580442
Oman,143955,134314,1591,77,1550000
Venezuela,142338,134394,1384,124,2941218
Myanmar,142034,131672,3200,0,2502453
Libya,138640,125842,2273,0,752060
Bosnia and Herzegovina,135513,117885,5228,0,681283
Bahrain,126602,119771,472,61,3179511
Algeria,114234,79064,3013,21,0
Albania,112897,75190,1939,46,484737
Kenya,108827,87570,1876,69,1333690
North Macedonia,107163,94729,3195,124,543254
South Korea,92471,83220,1634,134,6843126
Latvia,90331,78507,1695,74,1581627
Kyrgyzstan,86550,83530,1471,16,765829
Ghana,86465,80952,647,90,925611
Sri Lanka,85695,82059,502,0,2159414
Zambia,82421,77943,1124,201,1131606
Uzbekistan,80176,78884,622,27,1377915
Montenegro,79774,69645,1067,69,293421
Estonia,75003,55396,653,53,982582
Norway,74942,66014,632,15,3910562
Uruguay,63837,54861,651,87,1065598
Mozambique,62520,46421,693,0,438464
Finland,62063,46000,767,38,3458789
El Salvador,60800,56807,1907,56,776696
Singapore,60033,59894,29,1,7543963
Luxembourg,56646,52662,662,21,2184920
Afghanistan,55876,49378,2451,1079,309388
Cuba,55693,50779,348,69,2519444
Uganda,40464,15065,334,0,891637
Namibia,40030,37520,438,23,312263
Cyprus,36878,2057,233,25,2267778
Zimbabwe,36271,33834,1485,25,351402
Senegal,35857,30605,919,38,402060
Cameroon,35714,32594,551,53,905000
Cote d'Ivoire,35187,32708,202,0,438334
Malawi,32442,22373,1069,4,203422
Botswana,31746,26760,359,1,825247
Australia,29037,26194,909,0,14628827
Sudan,28605,23156,1895,0,0
Congo,26541,22432,712,0,0
Thailand,26370,25744,85,1,1579597
Jamaica,26026,14301,453,31,226991
Malta,24398,20742,334,18,725058
Angola,21086,19647,514,10,402283
Maldives,20794,18124,64,162,551978
Madagascar,20155,19543,300,23,122057
Rwanda,19551,17840,268,11,1037604
French Polynesia,18459,4842,140,13477,496
Mayotte,18140,2964,127,25,138139
Mauritania,17322,16670,442,14,180041
Eswatini,17184,15276,658,36,154809
French Guiana,16693,9995,87,6,153467
Guinea,16670,15181,95,24,146109
Syria,15981,10374,1063,0,0
Cabo Verde,15782,15040,154,23,125300
Gabon,15625,13746,90,19,548775
Tajikistan,13308,13218,90,0,0
Reunion,13125,11956,59,66,98785
Haiti,12536,9828,250,0,54379
Belize,12335,11926,315,2,87037
Burkina Faso,12181,11816,143,0,0
Hong Kong,11091,10629,202,13,8601877
Andorra,11042,10626,112,17,193595
Lesotho,10523,3888,307,0,61984
Guadeloupe,10149,2242,162,5,135623
Congo,9179,7514,131,0,92500
Suriname,8977,8469,175,2,41828
Guyana,8807,8114,201,8,70354
South Sudan,8766,4317,102,8,115299
Bahamas,8600,7415,181,1,69254
Mali,8580,6441,358,0,156866
Somalia,8321,3932,302,0,0
Aruba,8110,7828,77,11,109383
Trinidad and Tobago,7736,7499,139,2,98965
Togo,7570,6306,92,0,245163
Martinique,6818,98,46,3,104749
Nicaragua,6489,4225,174,0,0
Equatorial Guinea,6329,5737,96,24,101048
Djibouti,6146,5931,63,0,117782
Benin,6071,4963,75,35,504305
Iceland,6059,6020,29,7,504862
CAR,5021,4920,63,2,37104
Niger,4822,4405,177,23,82421
Curaçao,4807,4673,22,1,53114
Gambia,4759,4143,152,8,44076
Gibraltar,4249,4134,93,1,192855
Chad,4177,3668,140,0,0
Channel Islands,4041,3948,86,1,380165
San Marino,3922,3426,76,6,44820
Sierra Leone,3920,2700,79,0,116448
Saint Lucia,3866,3563,43,2,32827
Comoros,3596,3410,146,0,0
Guinea-Bissau,3312,2671,49,7,53715
Barbados,3285,2815,37,0,130064
Mongolia,3228,2481,2,7,1893606
Seychelles,2979,2648,15,0,5200
Eritrea,2944,2436,7,0,23693
Liechtenstein,2590,2488,54,1,28293
Vietnam,2512,1920,35,0,2214802
Yemen,2473,1446,651,23,17404
New Zealand,2399,2301,26,0,1779213
Burundi,2319,773,3,0,90019
Turks and Caicos,2177,2020,15,5,17366
Sint Maarten,2070,2025,27,2,21103
Liberia,2024,1892,85,2,73921
Monaco,2023,1835,26,3,51953
Sao Tome and Principe,1950,1562,32,0,11592
St. Vincent Grenadines,1663,1023,8,2,37616
Papua New Guinea,1583,846,16,0,47490
Saint Martin,1571,1399,12,7,22204
Cambodia,987,510,0,0,527762
Taiwan,969,932,10,0,177578
Bhutan,868,866,1,0,544778
Antigua and Barbuda,848,410,21,45,15268
Isle of Man,757,417,25,2,35659
Bermuda,722,688,12,0,177606
Diamond Princess,712,699,13,0,0
Faeroe Islands,658,657,1,0,233152
Mauritius,641,588,10,0,289552
St. Barth,638,462,1,0,19114
Caribbean Netherlands,518,443,5,0,6842
Tanzania,509,183,21,7,0
Cayman Islands,451,426,2,0,75166
Brunei,189,182,3,0,106433
British Virgin Islands,153,131,1,0,13223
Grenada,148,147,1,0,20288
Dominica,144,130,0,0,11768
Timor-Leste,122,94,0,0,22651
New Caledonia,67,58,0,0,23194
Fiji,63,55,2,0,31695
Falkland Islands,54,51,0,0,7040
Macao,48,47,0,0,4369
Laos,47,42,0,0,116182
Saint Kitts and Nevis,41,41,0,0,9895
Greenland,31,30,0,0,19380
Vatican City,27,15,0,0,0
Saint Pierre Miquelon,24,16,0,0,3729
Montserrat,20,14,1,0,947
Anguilla,18,18,0,0,9742
Solomon Islands,18,14,0,0,4500
Western Sahara,10,8,1,0,0
Wallis and Futuna,10,7,0,1,1202
MS Zaandam,9,7,2,0,0
Marshall Islands,4,4,0,0,0
Samoa,3,2,0,0,0
