country,cases,recovered,deaths,critical,tests
World,122880319,99053613,2712990,89347,0
China,90083,85283,4636,0,160000000
USA,30425787,22610325,554104,9065,387303656
Brazil,11877009,10383460,290525,8318,28600000
India,11554895,11105149,159594,8944,231370546
Russia,4437938,4049373,94267,2300,116700000
UK,4285684,3621493,126026,879,112493147
France,4181607,278263,91679,4246,58498845
Italy,3332418,2671638,104241,3364,46259337
Spain,3212332,2945446,72910,1997,41114319
Turkey,2971633,2788757,29864,1547,35975339
Germany,2645186,2401700,75073,2848,47578793
Colombia,2324426,2221642,61771,1982,12186850
Argentina,2234913,2016729,54476,3534,8251376
Mexico,2182188,1724794,196606,4798,5839528
Poland,2010295,1620272,48810,2245,11032529
Iran,1786265,1528694,61649,3879,12039329
South Africa,1535423,1461196,52035,546,9584923
Ukraine,1519926,1248782,29515,177,7573737
Peru,1451645,1364556,49897,2241,8592274
Indonesia,1450132,1278965,39339,0,11965660
Czech Republic,1449782,1233444,24456,1992,10510686
Netherlands,1186987,0,16244,579,6970400
Canada,927064,871048,22617,587,26371885
Chile,918053,859097,22087,2193,10416402
Romania,886752,798985,22020,1286,6930273
Israel,826609,800728,6073,557,13114555
Belgium,822801,55125,22624,534,10325566
Portugal,816623,766170,16754,182,8720659
Iraq,784716,706904,13937,464,7582401
Sweden,744272,0,13262,272,6627544
Philippines,648057,561887,12900,785,9543023
Pakistan,619259,578314,13757,2064,9691087
Switzerland,580609,534217,10203,145,5604467
Bangladesh,566838,518841,8642,0,4368111
Hungary,549839,364808,17841,1174,4202286
Serbia,542209,457888,4869,228,3235608
Jordan,521461,420452,5701,729,5403594
Austria,508096,468275,9024,397,6238755
Morocco,491019,478386,8755,260,5848474
Japan,452702,430927,8758,330,9194387
UAE,436625,418496,1428,0,34913667
Lebanon,434322,340399,5664,949,3368815
Saudi Arabia,384271,373864,6596,574,14547879
Panama,350220,338745,6035,111,2058286
Slovakia,346149,255300,8894,718,2242544
Malaysia,330042,314457,1225,151,7085391
Ecuador,309643,263164,16412,519,1093771
Belarus,307938,298816,2139,0,5178695
Bulgaria,299939,233596,11932,689,1934005
Georgia,276796,269626,3683,0,3110856
Nepal,275750,271733,3016,0,2230708
Bolivia,262941,209842,12028,71,831727
Croatia,255619,243450,5743,80,1461537
Dominican Republic,248502,204735,3262,171,1271071
Tunisia,244776,211561,8506,260,1056616
Azerbaijan,244303,232228,3325,0,2756457
Greece,233079,196726,7361,649,6050901
Ireland,229306,23364,4576,87,3799896
Kazakhstan,229217,209630,2899,221,8059566
Denmark,224258,212580,2397,38,21873702
Palestine,219912,195372,2379,192,1336914
Kuwait,216586,200822,1210,225,1951691
Moldova,212568,185105,4501,336,795029
Costa Rica,211903,190236,2896,144,758012
