country,cases,recovered,deaths,critical,tests
World,174733621,158432458,3762342,85916,0
China,91300,86255,4636,10,160000000
USA,34242866,28220863,613052,5134,490322734
India,29088176,27496198,353557,8944,368207596
Brazil,17038260,15494071,477307,8318,50028915
France,5719937,5443072,110137,2394,87573848
Turkey,5300236,5173186,48341,1044,55899143
Russia,5145843,4752085,124496,2300,140800000
UK,4528442,4279393,127854,148,190228925
Italy,4235592,3927176,126690,688,67632991
Argentina,4008771,3585811,82667,7794,14752240
Germany,3712595,3549900,90084,1796,61380686
Spain,3711027,3496577,80309,1088,51240666
Colombia,3611602,3365050,92923,6582,17690117
Iran,2980116,2578263,81362,3620,20812819
Poland,2875729,2646340,74255,412,16356648
Mexico,2434562,1941913,228838,4798,7134254
Ukraine,2216654,2101722,51333,177,10346878
Peru,1987933,0,187157,2629,13230098
Indonesia,1869325,1717370,51992,0,17422551
South Africa,1704058,1587015,57183,546,11932018
Netherlands,1665846,1542341,17695,327,14248931
Czech Republic,1663998,1627106,30193,43,25953333
Chile,1440417,1362431,30104,3265,15333809
Canada,1395410,1348080,25791,873,35364353
Philippines,1280773,1202257,22064,1704,13752347
Iraq,1233240,1151515,16589,406,10762364
Sweden,1080733,1004543,14508,137,10239089
Romania,1079154,1043371,31155,295,9259872
Belgium,1071271,985968,25041,330,14274584
Pakistan,935013,867447,21376,3196,13619766
Portugal,853632,812964,17037,66,12089787
Israel,839585,832981,6418,34,14739061
Bangladesh,815282,755302,12913,1211,6086207
Hungary,806206,718577,29883,63,5922744
Japan,763891,710216,13645,1099,15042894
Jordan,741101,722807,9549,540,7450944
Serbia,714054,701954,6930,24,4230788
Switzerland,698798,659808,10844,100,7875323
Austria,647322,631869,10647,131,45983005
Malaysia,627652,541319,3536,903,12829297
Nepal,595364,504530,8098,0,3167129
UAE,587244,566677,1704,0,52132968
Lebanon,541801,525065,7774,92,4529700
Morocco,522003,509660,9187,98,6582838
Saudi Arabia,459968,442782,7488,1580,19929037
Ecuador,432985,398645,20831,488,1448724
Bulgaria,419859,387416,17860,267,2933101
Greece,411534,384669,12331,381,9868380
Belarus,401019,393237,2929,0,6447553
Kazakhstan,395832,369024,4096,221,11575012
Slovakia,390546,376572,12423,55,2869093
Bolivia,389994,308971,15082,200,1563016
Panama,383733,369273,6408,105,2739532
Paraguay,379131,311605,10145,571,1367636
Tunisia,358183,314730,13126,424,1525714
Croatia,357786,348469,8096,51,2054032
Georgia,350428,335029,4951,0,5187667
Azerbaijan,334849,327387,4947,0,3581073
Costa Rica,333820,252688,4251,520,1291655
Uruguay,322978,283397,4749,501,2439191
Kuwait,320257,303637,1801,156,2694534
Palestine,310544,302357,3520,18,1848601
Dominican Republic,302988,247262,3672,441,1595359
Denmark,287325,273241,2520,19,59508446
Lithuania,276759,260873,4317,118,3507748
Ethiopia,273175,247502,4220,271,2759855
Egypt,269527,197832,15437,90,2869589
Ireland,265097,247868,4941,27,4729538
Guatemala,263836,240961,8331,5,1464328
Slovenia,255652,247703,4391,51,1304349
Moldova,255541,248145,6141,51,1146953
Bahrain,253879,233480,1161,335,4755524
Venezuela,245300,225266,2750,291,3359014
Honduras,242377,86381,6493,528,736313
Oman,226648,206026,2434,303,1550000
Armenia,223285,214609,4463,0,1108066
Qatar,218980,215899,570,96,2056656
Sri Lanka,210661,178259,1844,0,3557469
Bosnia and Herzegovina,204455,176703,9460,0,994645
Libya,187928,173636,3149,0,1052817
Thailand,182548,131999,1297,1169,8124896
Kenya,173072,118621,3326,121,1840889
Nigeria,166918,163259,2117,11,2133061
North Macedonia,155441,149528,5462,25,818746
Cuba,151259,144136,1033,166,4506965
South Korea,145091,135412,1975,149,10008584
Myanmar,144579,132615,3228,0,2635045
Latvia,135144,128751,2423,53,2736977
Albania,132397,129736,2452,18,744143
Algeria,131647,91651,3537,25,230861
Estonia,130242,124991,1264,11,1454703
Norway,127254,88952,784,10,5847413
Kyrgyzstan,107714,101033,1859,102,1170746
Uzbekistan,102163,98129,699,23,1377915
Zambia,101996,93992,1321,282,1629565
Montenegro,99848,97685,1596,60,423647
Ghana,94228,92362,787,6,1188952
Finland,93394,46000,959,11,5149164
Afghanistan,84050,59569,3305,1124,506424
Cameroon,79904,74429,1302,122,1718937
El Salvador,74141,69215,2279,27,1000769
Cyprus,72919,70701,365,19,7040289
Mozambique,71165,69687,839,17,561992
Luxembourg,70291,68775,818,2,2950815
Maldives,68872,51213,189,90,909592
Mongolia,67710,54713,318,126,3009838
Singapore,62219,61702,34,2,12366898
Namibia,59814,52646,936,57,452640
Botswana,58095,53887,885,1,1193343
Uganda,54669,47760,388,24,1155114
Jamaica,49031,26641,974,6,396056
Cote d'Ivoire,47511,47037,306,0,654588
Madagascar,41758,40095,871,115,205997
Senegal,41725,40323,1150,5,530519
Zimbabwe,39321,36756,1617,1,490702
Sudan,36122,29812,2711,0,232965
Angola,36004,29368,803,10,590309
Cambodia,35511,28649,278,0,1201405
Malawi,34410,32686,1158,7,250393
Congo,33577,27794,817,0,164220
Cabo Verde,31225,29908,269,23,161272
Malta,30572,30083,419,0,943984
Australia,30204,29156,910,1,19017546
Rwanda,27434,26277,364,7,1478879
Reunion,27235,25088,212,35,102720
Trinidad and Tobago,27079,16647,599,22,203202
French Guiana,25093,9995,129,32,263970
Syria,24700,21646,1799,0,103566
Gabon,24651,23180,154,17,827114
Guinea,23312,21382,164,24,455682
Mayotte,20176,2964,173,6,176919
Mauritania,19895,18891,470,16,277813
French Polynesia,18902,18736,142,1,26355
Eswatini,18680,17912,674,10,214423
Guyana,17805,15628,416,17,162866
Suriname,17041,12888,363,33,67284
Guadeloupe,16530,2250,221,29,201479
Papua New Guinea,16398,15711,164,7,117373
Haiti,15895,12557,333,0,77047
Somalia,14776,6985,773,0,137373
Mali,14324,9882,520,0,302250
Andorra,13781,13557,127,3,193595
Togo,13551,13265,125,0,342031
Burkina Faso,13454,13268,167,0,191065
Tajikistan,13308,13218,90,0,0
Belize,12909,12449,325,2,138784
Seychelles,12466,11336,46,0,21504
Curaçao,12281,12137,123,4,115182
Martinique,12110,98,98,5,186858
Congo,12026,11110,157,0,155793
Bahamas,12024,11026,232,3,100093
Hong Kong,11869,11584,210,1,16710131
Taiwan,11694,1133,308,0,1197200
Djibouti,11566,11394,154,0,162308
Aruba,11064,10911,107,14,169163
Lesotho,10839,6438,326,0,96354
South Sudan,10688,10514,115,0,164472
Vietnam,9158,3547,55,0,4941514
Equatorial Guinea,8640,8303,118,7,123169
Benin,8082,7893,102,5,604310
Timor-Leste,7764,5515,17,0,92122
Nicaragua,7662,4225,188,0,0
CAR,7101,6859,98,2,54814
Yemen,6823,3638,1336,23,74960
Iceland,6612,6530,30,2,689619
Gambia,6002,5800,179,3,81795
Niger,5440,5135,192,2,110321
Saint Lucia,5148,4930,80,0,49557
San Marino,5090,4998,90,0,66865
Chad,4942,4762,174,0,122175
Burundi,4925,773,8,0,309390
Eritrea,4597,4054,14,0,23693
Gibraltar,4302,4199,94,0,261016
Sierra Leone,4219,3161,82,0,153646
Channel Islands,4076,3956,86,0,454413
Barbados,4032,3922,47,0,173740
Comoros,3890,3736,146,0,0
Guinea-Bissau,3790,3535,68,4,69498
Liechtenstein,3022,2944,58,3,45301
New Zealand,2692,2644,26,0,2171925
Monaco,2511,2469,33,1,51953
Bermuda,2497,2455,33,7,284965
Sint Maarten,2495,2390,30,2,28642
Turks and Caicos,2421,2387,18,2,94789
Sao Tome and Principe,2353,2304,37,0,14270
Liberia,2290,2055,88,2,109435
St. Vincent Grenadines,2092,1856,12,2,50891
Saint Martin,2040,1399,12,7,27588
Laos,1970,1773,3,0,263648
Bhutan,1724,1416,1,0,798573
Caribbean Netherlands,1616,1580,17,0,8550
Isle of Man,1598,1562,29,1,64093
Mauritius,1458,1206,18,0,358675
Antigua and Barbuda,1263,1214,42,0,16700
St. Barth,1005,462,1,0,26385
Fiji,845,234,4,2,129205
Faeroe Islands,747,709,1,0,288060
Diamond Princess,712,699,13,0,0
Cayman Islands,592,576,2,0,100199
Tanzania,509,183,21,7,0
Wallis and Futuna,445,438,7,0,20508
British Virgin Islands,248,209,1,0,39777
Brunei,246,231,3,0,129279
Dominica,188,188,0,0,17381
Grenada,161,160,1,0,28684
New Caledonia,128,58,0,0,33057
Anguilla,109,109,0,0,22201
Saint Kitts and Nevis,83,51,0,0,16831
Falkland Islands,63,63,0,0,7307
Macao,51,49,0,0,4483
Greenland,43,34,0,0,26225
Vatican City,27,27,0,0,0
Saint Pierre Miquelon,25,25,0,0,5736
Montserrat,20,19,1,0,1408
Solomon Islands,20,20,0,0,4500
Western Sahara,10,8,1,0,0
MS Zaandam,9,7,2,0,0
Vanuatu,4,3,1,0,23000
Marshall Islands,4,4,0,0,0
Samoa,3,3,0,0,0
Saint Helena,2,2,0,0,0
Micronesia,1,1,0,0,0
Total:,52758113,49549362,718198,28340,0
Total:,40027655,33053679,903645,12702,0
Total:,29917373,27094486,924623,30721,0
Total:,46968755,44175114,1081225,11739,0
Total:,4991358,4492103,133382,2403,0
Total:,69646,67008,1254,11,0
Total:,721,706,15,0,0
Total:,174733621,158432458,3762342,85916,0
