country,cases,recovered,deaths,critical,tests
World,182566707,167167580,3953521,79922,0
China,91771,86676,4636,12,160000000
USA,34527493,29007373,619980,3839,505392599
India,30361699,29419497,398484,8944,408139287
Brazil,18513305,16779136,516119,8318,53209627
France,5772844,5614468,111057,1250,93089184
Russia,5493557,4984037,134545,2300,149200000
Turkey,5420156,5287094,49687,730,60558812
UK,4775301,4322070,128126,297,211227935
Argentina,4447701,4062245,93668,6636,16594163
Italy,4259133,4078767,127542,289,71398190
Colombia,4213074,3908310,105934,8155,19822624
Spain,3799733,3597105,80829,620,52691812
Germany,3735382,3622600,91400,736,63813168
Iran,3192809,2862261,84127,3176,23308926
Poland,2879811,2651759,75005,171,17301502
Mexico,2507453,1994014,232608,4798,7459703
Ukraine,2234463,2164374,52300,177,10817822
Indonesia,2156465,1869606,58024,0,19781349
Peru,2049567,0,192163,2422,14102037
South Africa,1954466,1739976,60264,546,13062835
Netherlands,1684366,1629677,17745,139,14730069
Czech Republic,1667115,1635407,30298,7,29083531
Chile,1553774,1494284,32489,3017,16945956
Canada,1414736,1381056,26273,466,36705571
Philippines,1408058,1333464,24557,1957,14833058
Iraq,1338604,1240978,17156,625,11671869
Sweden,1089743,1056495,14588,49,10828578
Belgium,1083478,1025525,25168,147,15135857
Romania,1080740,1045351,33605,80,9779258
Pakistan,956392,901985,22254,1946,14502023
Bangladesh,904436,811700,14388,1192,6573822
Portugal,877195,827969,17092,119,13137838
Israel,841486,833397,6429,22,14964305
Hungary,808076,738542,29991,22,6120838
Japan,796829,764913,14705,552,16311962
Jordan,750886,734634,9743,470,7847488
Malaysia,745703,677751,5108,905,14473835
Serbia,716458,707423,7043,7,4406080
Switzerland,702875,682154,10887,43,8289363
Austria,650353,637613,10700,57,54805030
Nepal,636916,592535,9071,0,3336946
UAE,631160,609711,1807,0,57433359
Lebanon,544705,532429,7848,54,4731376
Morocco,530585,517059,9292,136,6818597
Saudi Arabia,486106,466578,7804,1406,21797567
Ecuador,457489,423688,21545,435,1540122
Bolivia,435568,356575,16631,200,1800910
Greece,421829,404590,12676,204,10593963
Bulgaria,421751,394469,18049,179,3179320
Paraguay,421589,368004,12763,536,1524660
Kazakhstan,421121,394039,4336,221,11575012
Belarus,416275,408878,3132,0,6776648
Tunisia,414182,352180,14843,526,1702122
Panama,402581,383656,6536,84,2983855
Slovakia,391609,378578,12510,26,2953485
Uruguay,368178,346857,5558,270,2790767
Costa Rica,366161,292078,4661,425,1468597
Georgia,365068,351144,5297,0,5787920
Croatia,359736,351113,8205,11,2143600
Kuwait,354851,334445,1961,288,2961649
Azerbaijan,335961,330193,4973,0,3740432
Dominican Republic,324364,265800,3815,394,1706766
Palestine,313851,307892,3561,7,1896445
Denmark,293337,287882,2534,14,68352554
Guatemala,292674,264426,9147,5,1580329
Egypt,281031,210805,16148,90,2869589
Lithuania,278726,267565,4381,49,3750248
Ethiopia,276037,260302,4320,150,2861598
Ireland,271931,256615,4989,16,4729538
Venezuela,271679,252784,3101,358,3359014
Oman,266536,233287,3056,525,1550000
Bahrain,265643,260363,1351,91,5026404
Honduras,260881,92316,6958,566,790725
Slovenia,257287,252167,4419,19,1345286
Sri Lanka,257225,223471,3030,0,3743577
Moldova,256669,249643,6191,41,1255838
Thailand,254515,205064,1970,1806,8129670
Armenia,224967,216718,4514,0,1181291
Qatar,221953,219658,588,54,2160754
Bosnia and Herzegovina,205004,182986,9663,0,1029115
Libya,193238,178191,3191,0,1117496
Cuba,188023,172262,1270,183,5078499
Kenya,183603,125388,3621,113,1953344
Nigeria,167543,163985,2120,11,2266591
South Korea,156167,147077,2017,152,10555741
Myanmar,155697,135992,3320,0,2726402
North Macedonia,155682,149977,5484,25,877123
Zambia,152056,128312,2138,1342,1862821
Algeria,139229,96815,3708,27,230861
Latvia,137329,133648,2508,37,2897900
Albania,132514,130002,2456,3,802408
Norway,131037,88952,792,6,6043353
Estonia,131028,127220,1269,5,1523189
Kyrgyzstan,123038,109511,1992,102,1291471
Afghanistan,118659,70016,4871,1124,607061
Mongolia,113232,73007,548,126,3245630
Uzbekistan,110190,106416,733,23,1377915
Montenegro,100230,98340,1610,6,449769
Ghana,95642,93288,795,9,1268453
Finland,95387,46000,969,5,5406829
Namibia,86649,64900,1445,81,521545
Cameroon,80858,78224,1324,152,1751774
Uganda,79434,52382,989,1211,1319958
El Salvador,78766,72572,2376,54,1062066
Mozambique,75828,71186,872,32,595730
Cyprus,75431,72485,374,20,7805988
Maldives,73660,69623,210,90,1008674
Luxembourg,70695,69683,818,1,3080192
Botswana,69680,63932,1125,1,1304362
Singapore,62563,62219,36,3,13607805
Jamaica,50080,29957,1065,8,438873
Cambodia,49255,43473,575,0,1351976
Zimbabwe,48533,38323,1761,10,658637
