country,cases,recovered,deaths,critical,tests
World,207477906,185980159,4366163,106460,0
China,94326,87783,4636,62,160000000
USA,37435835,30144609,637439,20061,554743011
India,32191954,31368460,431253,8944,491700577
Brazil,20350142,19195514,568833,8318,56023684
Russia,6579212,5867890,169683,2300,171600000
France,6449863,5881376,112612,1807,111773788
UK,6241011,4796774,130894,882,255418374
Turkey,6059806,5590578,53005,633,71522705
Argentina,5080908,4736632,108936,3571,20703069
Colombia,4864629,4685895,123356,8155,23355258
Spain,4693540,3888717,82470,1922,58466967
Italy,4435008,4180129,128413,372,80446033
Iran,4389085,3700828,97208,7252,27078598
Indonesia,3833541,3321598,116366,0,29209693
Germany,3824527,3677800,92370,489,67658074
Mexico,3068329,2405433,247414,4798,9022864
Poland,2885185,2655183,75299,46,19098990
South Africa,2595447,2364507,76869,546,15547415
Ukraine,2265217,2196589,53238,177,11652141
Peru,2132834,0,197340,1573,16093186
Netherlands,1899647,1748202,17906,195,16254958
Iraq,1768753,1586671,19606,1045,13712059
Philippines,1727321,1598314,30070,2644,17562064
Czech Republic,1676082,1643405,30373,14,34422238
Chile,1628293,1584227,36331,1024,19413009
Canada,1450557,1407351,26700,212,39325874
Bangladesh,1412218,1281327,23988,1458,8375520
Malaysia,1384353,1128183,12228,1096,20060791
Belgium,1149869,1071747,25287,132,17901281
Sweden,1110147,1079302,14621,31,11448153
Japan,1108269,943260,15383,1521,19708418
Pakistan,1094699,983754,24339,4729,16794167
Romania,1086900,1049742,34342,108,10930897
Portugal,1001118,939376,17549,161,16112555
Israel,934896,879873,6622,494,17543409
Thailand,885275,667556,7343,5590,8129670
Hungary,810316,765952,30038,14,6423992
Jordan,782210,760509,10203,699,8782890
Morocco,752076,657958,10933,1332,8302352
Switzerland,735375,695341,10922,75,9329040
Serbia,731227,713195,7163,25,4811876
Nepal,730479,680815,10259,0,3749484
UAE,700587,678341,1997,0,69626431
Kazakhstan,679832,560373,7434,221,11575012
Austria,667841,648966,10754,51,71181744
Tunisia,622262,560692,21745,630,2387920
Lebanon,581497,541455,7972,54,4759054
Saudi Arabia,537983,522009,8399,1360,26338561
Greece,535237,484452,13174,236,14053838
Cuba,509032,464260,3925,485,7112610
Ecuador,493767,443880,31870,759,1719064
