country,cases,recovered,deaths,critical,tests
World,224001797,200598596,4620029,103794,0
China,95111,89689,4636,8,160000000
USA,41561156,31744959,674547,25778,600893690
India,33163004,32321283,442046,8944,536817243
Brazil,20958899,20002562,585205,8318,57095219
UK,7132072,5722272,133841,1060,280725801
Russia,7084284,6340151,190376,2300,182300000
France,6877825,6464416,115362,2223,130942169
Turkey,6590414,6055819,59170,633,79141617
Iran,5237799,4481814,112935,7486,29227907
Argentina,5218993,5062115,113099,2297,24184869
Colombia,4925000,4761373,125480,542,24598042
Spain,4903021,4529411,85218,1258,60618810
Italy,4590941,4331257,129766,558,86566709
Indonesia,4153355,3887410,138116,0,34104617
Germany,4058940,3801500,93040,1217,70379237
Mexico,3465171,2809029,265420,4798,10064440
Poland,2892113,2657776,75409,77,20109569
South Africa,2843042,2637706,84327,546,16930469
Ukraine,2306939,2217563,54175,177,12188070
Philippines,2161892,1960487,34733,3170,19289641
Peru,2158493,0,198621,1131,17110053
Netherlands,1963947,1871937,18058,217,16718169
Iraq,1939408,1801394,21333,736,14676410
Malaysia,1919774,1657483,19486,904,23863926
Czech Republic,1682054,1648552,30413,14,36650929
Chile,1642646,1600055,37159,553,20736412
Japan,1603112,1423913,16525,2173,22908236
Canada,1533489,1468207,27134,405,41228302
Bangladesh,1524890,1468211,26794,1455,9175912
Thailand,1338550,1181781,13731,4387,9201621
Belgium,1201056,1105366,25442,225,19016583
Pakistan,1194198,1076112,26497,5383,18286469
Israel,1145932,1059332,7313,685,19717163
Sweden,1136535,1093366,14661,58,11935233
Romania,1113381,1062366,34871,523,11841820
Portugal,1052127,995051,17836,127,17418955
Morocco,896913,844489,13370,975,9275550
Kazakhstan,828224,741809,10076,221,11575012
Hungary,814409,778531,30080,26,6664898
Jordan,805214,782664,10518,527,9504180
Switzerland,805157,718035,11010,292,10065786
Serbia,800359,733626,7468,129,5182519
Nepal,774587,735006,10903,0,3999497
UAE,726797,717257,2057,0,77392038
Cuba,720739,675413,6056,424,8452475
Austria,703572,673455,10822,188,79658152
Tunisia,680074,647591,24041,464,2695007
Lebanon,611097,564257,8157,200,4780275
Greece,609519,565720,14060,384,16334635
Vietnam,576096,338170,14470,0,42517091
Georgia,572948,531764,8035,0,8341278
Saudi Arabia,545727,534834,8604,565,27915279
Ecuador,504781,443880,32391,759,1786863
Guatemala,500840,441446,12544,5,2279707
Belarus,497420,488341,3882,0,7965237
Bolivia,493914,442789,18541,220,2330363
Costa Rica,486959,391285,5721,474,2156767
Sri Lanka,477636,389969,10864,0,4950195
Bulgaria,468300,412336,19387,363,4420228
Panama,461230,448628,7112,108,3735633
Paraguay,459133,439639,16028,66,1794784
Azerbaijan,450282,393569,5959,0,4593820
Myanmar,425414,373219,16265,0,3882356
Kuwait,410631,406701,2428,40,3902549
