country,cases,recovered,deaths,critical,tests
World,127276496,102576496,2789079,93079,0
China,90159,85362,4636,1,160000000
USA,30918707,23348709,562016,8595,398283374
Brazil,12490362,10879627,310694,8318,28600000
India,11971004,11321578,161586,8944,239769553
Russia,4510744,4130498,97404,2300,119100000
France,4508575,289350,94465,4791,62480718
UK,4329180,3787312,126573,615,121517399
Italy,3512446,2832939,107636,3635,48820663
Spain,3255324,3016247,75010,1830,41884958
Turkey,3179115,2939929,30923,1886,37657127
Germany,2772694,2477500,76404,3209,48979281
Colombia,2375591,2261373,62790,1982,12542392
Argentina,2301389,2072228,55368,3506,8650723
Poland,2221738,1775068,51753,2823,11711826
Mexico,2219845,1755798,200862,4798,6006949
Iran,1846923,1585114,62308,3921,12550000
Ukraine,1632131,1297282,31751,177,7945044
South Africa,1544466,1471164,52648,546,9779615
Peru,1520973,1432450,51238,2301,9089474
Czech Republic,1511074,1315498,25836,1845,11871542
Indonesia,1492002,1327121,40364,0,12490348
Netherlands,1245007,0,16450,643,9747836
Chile,969913,905435,22653,2514,10966769
Canada,961083,896206,22852,661,27233666
Romania,932179,834162,22997,1373,7200595
Belgium,860731,56170,22852,664,10854112
Israel,831383,814505,6165,479,13379821
Iraq,827157,741115,14177,493,7871105
Portugal,820042,775007,16827,148,8978009
Sweden,780018,0,13402,284,6627544
Philippines,712417,581154,13159,785,9990211
Pakistan,649824,593282,14158,2842,10021070
Hungary,624779,393999,19752,1512,4486163
Switzerland,592217,542535,10299,159,5851917
Bangladesh,591806,533622,8869,0,4566694
Jordan,582133,476090,6472,729,5733071
Serbia,581617,488992,5151,254,3362593
Austria,533786,488964,9231,504,6568554
Morocco,494358,482084,8798,262,5930358
Japan,464866,440200,8998,331,9624077
Lebanon,458338,360244,6058,978,3508226
UAE,453069,436463,1477,0,36732784
Saudi Arabia,387794,376558,6643,635,14915565
Slovakia,356985,255300,9426,668,2322443
Panama,353497,342379,6090,105,2123009
Malaysia,340642,325182,1251,167,7478436
Bulgaria,327770,248904,12650,769,2054509
Ecuador,322699,271847,16679,534,1127737
Belarus,317631,308216,2211,0,5310667
Georgia,279936,271804,3746,0,3286868
Nepal,276750,272435,3027,0,2259045
Bolivia,268711,217103,12143,71,878679
Croatia,265901,250239,5872,121,1519731
Azerbaijan,254370,235606,3464,0,2826454
Greece,252590,214527,7826,728,6376947
Dominican Republic,251582,210551,3302,139,1298220
Tunisia,249703,215195,8705,281,1088744
Kazakhstan,238785,215474,2980,221,8428775
Palestine,234748,208676,2557,197,1509574
Ireland,233937,23364,4653,65,3936100
Kuwait,227178,211360,1279,250,2022843
Denmark,227049,216126,2413,41,24221502
Moldova,225660,199737,4785,347,835839
Costa Rica,215178,191707,2931,155,792044
Lithuania,213529,197529,3539,128,2316340
Slovenia,212038,195845,4011,107,1040870
Paraguay,206597,169197,4003,423,887534
Egypt,199364,152642,11845,90,2506788
Ethiopia,198794,153236,2784,769,2325485
Guatemala,193050,174980,6794,5,1040835
Armenia,189540,170903,3450,0,833912
Honduras,186337,71027,4536,464,505898
Qatar,177135,162555,284,259,1706760
Nigeria,162489,150205,2041,10,1727467
Bosnia and Herzegovina,162032,128241,6220,0,769406
Libya,156116,143697,2602,0,842538
Venezuela,155663,144229,1555,162,3102996
Oman,153838,140766,1650,128,1550000
Myanmar,142377,131788,3206,0,2533483
Bahrain,140818,132455,513,54,3514202
Kenya,129330,91665,2104,124,1463458
North Macedonia,126230,104345,3642,124,612694
Albania,123641,88899,2204,46,543915
Algeria,116750,81242,3077,20,230751
Estonia,102738,76631,860,69,1124499
South Korea,101275,93475,1721,103,7572568
Latvia,100716,92014,1872,69,1843015
Uruguay,95867,76030,901,273,1308552
Norway,92396,74332,656,46,4464591
Sri Lanka,91839,88388,558,0,2352000
Ghana,90287,87137,740,40,986349
Montenegro,89732,81389,1241,69,332182
Kyrgyzstan,87946,84537,1494,16,836395
Zambia,87727,84264,1198,102,1229959
Uzbekistan,82146,80360,625,23,1377915
Finland,75545,46000,817,59,3896942
Cuba,71584,67697,414,66,2904058
