country,cases,recovered,deaths,critical,tests
World,222728960,199241351,4598505,104581,0
China,95064,89602,4636,7,160000000
USA,41206672,31522263,669022,25442,597322711
India,33095450,32256552,441443,8944,533189348
Brazil,20913578,19932646,584208,8318,57095219
UK,7055617,5667508,133483,1062,277951515
Russia,7047880,6302250,188785,2300,181500000
France,6854028,6418376,115159,2223,129298105
Turkey,6542654,5994394,58651,633,78518387
Argentina,5211801,4909453,112851,2283,22648977
Iran,5184124,4422740,111892,7606,29227907
Colombia,4921410,4756976,125378,542,24493353
Spain,4892640,4503204,85066,1349,60618810
Italy,4579500,4316077,129638,563,85973261
Indonesia,4140634,3864848,137156,0,33641037
Germany,4029849,3783800,92949,1217,70379237
Mexico,3433511,2782729,263470,4798,9971374
Poland,2891069,2657745,75392,63,20031962
South Africa,2829435,2610300,83899,546,16822706
Ukraine,2300504,2214606,54054,177,12131185
Peru,2156451,0,198568,1159,17026824
Philippines,2121254,1928047,34498,3050,19289641
Netherlands,1958804,1867765,18048,216,16718169
Iraq,1928930,1786704,21220,741,14602636
Malaysia,1880734,1609930,18802,977,23705425
Czech Republic,1681093,1648411,30408,12,36498771
Chile,1641791,1599267,37115,576,20632833
Japan,1580391,1380967,16387,2209,22654079
Canada,1525646,1461524,27067,405,40781599
Bangladesh,1519805,1460754,26684,1423,9118843
Thailand,1308343,1149595,13283,5174,9201621
Belgium,1196656,1105366,25421,226,18930603
Pakistan,1186234,1067589,26330,5478,18162771
Sweden,1135160,1090700,14659,49,11935233
Israel,1117596,1026173,7205,677,19622008
Romania,1109076,1059637,34762,426,11761750
Portugal,1048941,991215,17816,135,17323091
Morocco,889532,834543,13224,1085,9211109
Kazakhstan,820479,727989,9915,221,11575012
Hungary,813818,778258,30074,24,6640890
Jordan,803351,780975,10491,540,9444134
Switzerland,798495,713002,11010,283,9994716
Serbia,788895,730571,7421,121,5138131
Nepal,772182,731000,10879,0,3980832
UAE,725192,715104,2050,0,76824006
Cuba,704675,660702,5881,427,8332630
Austria,698948,670601,10812,171,78870408
Tunisia,675771,642423,23901,479,2663836
Lebanon,609189,563521,8129,200,4780275
Greece,605158,559672,13977,388,16144097
Georgia,567922,523669,7917,0,8275678
Vietnam,550996,311710,13701,0,42517091
Saudi Arabia,545505,534451,8591,636,27815966
Ecuador,503883,443880,32353,759,1782906
Belarus,493818,485248,3859,0,7921679
Bolivia,493115,441202,18514,220,2316993
Guatemala,492570,432535,12388,5,2265451
