country,cases,recovered,deaths,critical,tests
World,226630059,203313554,4661682,102491,0
China,95340,89894,4636,4,160000000
USA,42288205,32176784,682341,25567,611216031
India,33315512,32514629,443528,8944,544444967
Brazil,21019830,20108417,587847,8318,57095219
UK,7282810,5847593,134446,1056,286493464
Russia,7176085,6418033,194249,2300,184300000
France,6917460,6557733,115697,2151,132182518
Turkey,6710666,6201905,60393,633,80738689
Iran,5340656,4627027,115167,7123,30123729
Argentina,5229848,5080986,113816,1851,24252818
Colombia,4932998,4771125,125713,542,24818784
Spain,4918526,4608147,85548,1136,62288714
Italy,4613214,4360847,130027,554,87892474
Indonesia,4174216,3942473,139415,0,35225834
Germany,4104216,3841800,93319,1217,70379237
Mexico,3516043,2865218,267969,4798,10201547
Poland,2894455,2658685,75433,82,20244202
South Africa,2864534,2688692,85302,546,17142604
Ukraine,2321156,2223272,54457,177,12309029
Philippines,2266066,2052867,35529,3170,19874792
Peru,2162294,0,198840,1083,17285788
Malaysia,2011440,1764576,21587,1242,28070385
Netherlands,1974662,1883827,18083,213,16718169
Iraq,1959369,1834670,21596,677,14830169
Czech Republic,1683802,1649376,30416,21,37001697
Chile,1644832,1601955,37253,481,20982607
Japan,1644443,1512257,16846,1905,23428435
Canada,1555121,1485527,27262,638,41668860
Bangladesh,1534440,1486668,27007,1441,9303845
Thailand,1406542,1262896,14621,4387,9201621
Belgium,1210381,1105366,25473,217,19229303
Pakistan,1210082,1097416,26865,5304,18568658
Israel,1194783,1102263,7438,662,20149295
Sweden,1141673,1096497,14688,58,11935233
Romania,1126582,1068122,35132,675,12037289
Portugal,1057100,1003239,17872,116,17679083
Morocco,908349,866064,13683,882,9394181
Kazakhstan,845388,766435,10427,221,11575012
Serbia,830884,743572,7601,156,5290374
Switzerland,816107,724365,11010,278,10234565
Hungary,815851,779114,30102,43,6724821
Jordan,809443,786558,10568,493,9645336
Nepal,779492,742306,10984,0,4044859
Cuba,761060,715275,6449,456,8728301
UAE,730135,721367,2066,0,79002965
Austria,713269,681014,10849,200,81383866
Tunisia,695406,667201,24274,454,2812338
Vietnam,635055,398461,15936,0,42517091
Greece,620355,579431,14268,369,17068604
Lebanon,614688,574802,8210,200,4780275
Georgia,585036,548951,8287,0,8488400
Saudi Arabia,546163,535190,8633,459,28148578
Guatemala,515756,460278,12795,5,2348690
Belarus,506591,495561,3941,0,8066129
Ecuador,505628,443880,32491,759,1798012
Costa Rica,496736,400677,5851,474,2156767
Bolivia,495272,446904,18595,220,2336847
Sri Lanka,490957,415649,11567,0,4950195
Bulgaria,475299,416009,19744,386,4514163
Azerbaijan,463326,416194,6167,0,4675110
Panama,462770,450976,7152,108,3767668
Paraguay,459391,440770,16114,52,1805872
Myanmar,436527,385870,16693,0,4002846
Kuwait,410901,407396,2434,28,3973798
Slovakia,399218,382363,12562,37,3463355
Uruguay,387028,379288,6044,15,3462285
Croatia,385056,370782,8456,59,2673076
Palestine,374768,338398,3837,76,2325806
Ireland,368712,317118,5155,60,6918733
Dominican Republic,353887,344904,4020,130,2002636
Honduras,353641,108131,9370,530,1008878
Denmark,353061,343299,2614,30,82537306
Venezuela,349731,333998,4228,681,3359014
Libya,326370,240685,4457,0,1597580
Ethiopia,325379,293092,5001,783,3339072
Lithuania,309855,288905,4721,141,4620685
Oman,303223,293414,4090,28,25000000
