country,cases,recovered,deaths,critical,tests
World,126694022,102178162,2779271,92423,0
China,90147,85348,4636,0,160000000
USA,30853483,23277893,561225,8565,396895709
Brazil,12407323,10824095,307326,8318,28600000
India,11908373,11292849,161275,8944,238604638
Russia,4501859,4120161,97017,2300,118800000
France,4465956,288062,94275,4766,61991132
UK,4324465,3768434,126515,630,121517399
Italy,3488614,2814652,107256,3628,48463509
Spain,3255324,3016247,75010,1830,41884958
Turkey,3149094,2921037,30772,1810,37433913
Germany,2754002,2467600,76303,3209,48979281
Colombia,2367337,2255948,62645,1982,12485669
Argentina,2291051,2064479,55235,3508,8605895
Mexico,2214542,1752125,200211,4798,5983144
Poland,2189968,1747223,51305,2730,11610747
Iran,1838803,1577408,62223,3908,12481917
Ukraine,1614707,1290158,31461,177,7889544
South Africa,1543079,1469565,52602,546,9752061
Peru,1512384,1423259,51032,2285,9014018
Czech Republic,1503376,1315083,25725,1860,11690302
Indonesia,1487541,1322878,40166,0,12422800
Netherlands,1236209,0,16421,625,9747836
Chile,962321,897975,22587,2466,10887507
Canada,956655,893469,22826,661,27110125
Romania,926310,830270,22835,1364,7163451
Belgium,854608,56170,22816,636,10772328
Israel,831383,814505,6165,479,13379821
Iraq,822095,736747,14157,472,7835444
Portugal,819698,771339,16819,155,8949804
Sweden,780018,0,13402,284,6627544
Philippines,702847,580680,13149,785,9938136
Pakistan,645356,591145,14091,2758,9976791
Hungary,614612,392314,19499,1480,4443610
Switzerland,592217,542535,10298,159,5851917
Bangladesh,588132,531651,8830,0,4542030
Jordan,577734,468037,6374,729,5705121
Serbia,577120,484455,5114,241,3348198
Austria,530288,486088,9200,463,6568554
Morocco,493867,481597,8793,267,5917273
Japan,462840,438879,8967,323,9555049
Lebanon,455381,356820,6013,978,3487759
UAE,450765,434035,1472,0,36484412
Saudi Arabia,387292,376203,6637,622,14869237
Slovakia,355454,255300,9373,653,2310054
Panama,353017,341900,6087,105,2114048
Malaysia,339443,323925,1249,161,7372592
Bulgaria,325233,247451,12601,751,2042578
Ecuador,321451,271847,16632,521,1123272
Belarus,316418,307004,2202,0,5291538
Georgia,279446,271585,3738,0,3251308
Nepal,276665,272342,3024,0,2256300
Bolivia,267833,216057,12131,71,872730
Croatia,264111,249205,5854,115,1511440
Azerbaijan,252680,234893,3445,0,2816784
Dominican Republic,251332,210396,3298,142,1294575
Greece,249458,213393,7754,707,6318789
Tunisia,248782,214916,8684,284,1083961
Kazakhstan,237300,214714,2980,221,8428775
Palestine,233549,206914,2537,205,1509574
Ireland,233327,23364,4651,67,3915728
Denmark,226633,215596,2411,40,23907341
Kuwait,225980,210024,1270,242,2015114
Moldova,223986,197623,4745,352,829796
Costa Rica,215178,191707,2931,155,792044
Lithuania,212723,196504,3530,141,2304536
Slovenia,210787,195000,4008,109,1034094
Paraguay,204704,167603,3958,420,881127
Egypt,198681,152198,11804,90,2506788
Ethiopia,196621,152508,2769,769,2316739
Guatemala,192133,174343,6775,5,1034968
Armenia,188446,170160,3434,0,828159
Honduras,185484,70427,4527,461,502240
Qatar,176521,162173,282,244,1701019
Nigeria,162388,149986,2039,10,1727467
Bosnia and Herzegovina,162032,128241,6220,0,769406
Libya,156116,143697,2602,0,842538
Venezuela,154905,143468,1543,162,3102996
Oman,153838,140766,1650,128,1550000
Myanmar,142340,131781,3205,0,2530422
Bahrain,139953,131594,512,47,3499615
Kenya,128178,91513,2098,124,1455061
North Macedonia,124910,103831,3607,124,607956
Albania,123216,88349,2192,46,540845
Algeria,116657,81160,3074,17,230658
Estonia,101587,72025,847,69,1116763
South Korea,100770,92630,1716,111,7529403
Latvia,100114,91727,1867,69,1828388
Uruguay,93142,74339,875,248,1295454
Norway,92007,74332,656,45,4464591
Sri Lanka,91561,88145,557,0,2352000
Ghana,90287,87137,740,40,981024
Montenegro,89363,80835,1234,69,330552
Kyrgyzstan,87858,84469,1494,16,831791
Zambia,87439,84018,1194,111,1224620
Uzbekistan,81960,80248,624,23,1377915
Finland,74754,46000,817,59,3871752
Cuba,70634,66847,413,67,2883123
Mozambique,66879,55074,758,0,472501
El Salvador,63766,61009,1996,35,827129
Luxembourg,60465,56318,738,19,2353848
Singapore,60265,60103,30,0,8307697
Afghanistan,56290,49994,2469,1105,339269
Cameroon,47669,35261,721,53,905000
Cyprus,43971,2057,248,53,3064597
Namibia,43179,41153,504,35,339579
Cote d'Ivoire,42468,38246,229,0,502125
Uganda,40751,40379,335,0,927238
Botswana,38466,33903,506,1,910730
Senegal,38354,36107,1031,28,432289
Jamaica,37458,16848,557,46,271699
Zimbabwe,36805,34572,1518,13,372334
Malawi,33415,29417,1112,27,215854
Sudan,29661,23990,2028,0,231694
Australia,29238,26263,909,0,15365871
Malta,28715,26480,382,0,797899
Thailand,28577,27032,92,1,8074112
Congo,27794,25355,726,0,0
Maldives,23237,20529,66,103,630904
Madagascar,23230,21461,378,23,138616
Angola,21961,20250,532,18,414168
Rwanda,21309,19657,300,6,1106907
Guinea,19403,16270,116,24,173934
