country,cases,recovered,deaths,critical,tests
World,133675676,107798329,2900325,100748,0
China,90341,85457,4636,1,160000000
USA,31637243,24206539,572849,9058,413478674
Brazil,13197031,11664158,341097,8318,28600000
India,12926061,11848905,166892,8944,251439598
France,4841308,301299,97722,5626,67791157
Russia,4606162,4229480,101480,2300,122300000
UK,4367291,3932777,126927,469,132141580
Italy,3700393,3040182,112374,3683,51755739
Turkey,3633925,3194978,32943,2604,40385250
Spain,3326736,3085059,76037,2009,43458915
Germany,2927572,2614500,78174,4439,50399177
Colombia,2479617,2345471,64767,2603,13042268
Poland,2471617,2054697,55703,3342,12588747
Argentina,2450068,2174625,56832,3642,9266106
Mexico,2256380,1795213,205002,4798,6168255
Iran,1984348,1675891,63699,4177,13331229
Ukraine,1784579,1373851,35498,177,8456635
Peru,1607898,1527112,53725,2249,9709043
Czech Republic,1560777,1430816,27329,1365,13550478
South Africa,1553609,1479821,53111,546,10020025
Indonesia,1547376,1391742,42064,0,13134650
Netherlands,1319353,0,16672,765,10795845
Chile,1043022,980245,23796,3029,11603698
Canada,1028041,942732,23173,835,28455431
Romania,988624,885710,24561,1487,7550873
Belgium,904673,58458,23247,867,11463139
Iraq,895622,794444,14572,491,8331013
Sweden,841807,0,13578,356,7530772
Israel,835216,824160,6266,294,13632392
Portugal,825031,782294,16890,116,9291032
Philippines,819164,646404,14059,785,10515678
Pakistan,700188,620789,15026,3769,10535061
Hungary,693676,419152,22409,1407,4795584
Bangladesh,659278,561639,9447,0,4882565
Jordan,650681,570327,7469,729,6198917
Serbia,629388,536672,5579,267,3531777
Switzerland,612575,554729,10432,186,6260306
Austria,566008,522774,9546,581,25515997
Morocco,499688,486349,8867,251,6051185
Japan,489576,455382,9279,456,10185014
Lebanon,485918,391197,6512,875,3632919
UAE,476019,460841,1520,0,39287609
Saudi Arabia,394952,381189,6719,852,15533915
Slovakia,366894,255300,10243,584,2399863
Bulgaria,364419,278665,14034,777,2224530
Panama,357277,346611,6148,105,2205603
Malaysia,354468,339067,1304,194,7992575
Ecuador,339604,290314,17057,576,1172622
Belarus,330536,320844,2314,0,5478163
Georgia,285645,275547,3840,0,3550050
Greece,285015,240926,8607,749,6878215
Croatia,282548,265038,6149,160,1599453
Nepal,278768,273529,3038,0,2298167
Bolivia,276890,226787,12366,71,944675
Azerbaijan,276464,244540,3780,0,2963012
Tunisia,264994,221545,9087,382,1153654
Palestine,259133,226090,2753,203,1605666
Kazakhstan,258917,228089,3156,221,8947772
Dominican Republic,254937,214943,3369,157,1325145
Kuwait,241469,226026,1379,207,2121475
Ireland,239325,23364,4732,60,4117128
Moldova,237718,218711,5268,316,881765
Denmark,234931,223824,2435,34,27555084
Paraguay,227116,186730,4584,436,951218
Lithuania,222020,203042,3635,161,2429659
Slovenia,221890,204497,4092,131,1085708
Ethiopia,221544,166135,3058,906,2414973
Costa Rica,219846,193857,3000,194,842015
Egypt,207293,157450,12290,90,2507491
Armenia,198898,178227,3647,0,884929
Guatemala,198374,182408,6928,5,1077904
Honduras,192413,73688,4686,492,528970
Qatar,186201,167480,320,427,1780877
Bosnia and Herzegovina,179248,137242,7132,0,824150
Venezuela,170189,154023,1705,237,3359014
Oman,166685,149049,1735,204,1550000
Libya,165287,151189,2772,0,896128
Nigeria,163498,153788,2058,11,1803177
Bahrain,151931,141119,547,74,3704727
Myanmar,142541,131829,3206,0,2546239
Kenya,141365,97194,2276,236,1530736
North Macedonia,137728,111765,4073,124,651997
Albania,127192,95600,2291,18,573313
Uruguay,126987,98837,1231,436,1470153
Algeria,118004,82192,3116,19,230861
Estonia,111664,90551,976,70,1176690
South Korea,106898,97928,1756,109,7966167
Latvia,105176,96254,1946,77,1961149
Norway,101082,80023,683,54,4768101
Sri Lanka,93910,90917,588,0,2374627
Montenegro,93309,86945,1334,69,346734
Ghana,91009,88810,752,32,1016808
Kyrgyzstan,89438,85496,1512,24,882892
Zambia,89386,85409,1224,76,1280670
Uzbekistan,84127,82055,633,23,1377915
Cuba,82601,76883,442,77,3129044
Finland,80416,46000,862,45,4085073
Mozambique,68431,58063,785,68,491304
El Salvador,65491,62340,2037,30,856658
Luxembourg,62793,58544,762,30,2464563
Singapore,60554,60260,30,1,8789647
Cameroon,57337,51769,851,53,1187367
Afghanistan,56943,51940,2516,1120,361494
Cyprus,49366,2057,266,48,3559362
Namibia,45039,43306,548,32,355501
Cote d'Ivoire,44880,43446,257,0,541414
Botswana,41710,36958,616,1,942561
Jamaica,41400,18444,631,33,294789
Uganda,41046,40685,337,0,955609
Senegal,39164,37888,1070,25,448014
Zimbabwe,36984,34803,1531,3,390833
Malawi,33718,30996,1125,23,221473
Sudan,30111,24214,2063,0,232965
Thailand,29905,28069,95,1,8124896
Malta,29408,28463,400,0,824234
Australia,29377,26324,909,0,15941155
Congo,28410,25841,745,0,142542
Madagascar,26127,22947,469,246,148563
Maldives,25191,22014,67,88,659127
Rwanda,23041,20835,314,5,1194484
Angola,23010,21545,547,13,430968
Guinea,20554,18302,131,24,410711
Gabon,20265,17227,124,25,654156
Syria,19761,13549,1342,0,0
Mayotte,19408,2964,167,8,159240
French Polynesia,18643,4842,141,2,26355
Cabo Verde,18214,16811,175,23,131248
Mauritania,17974,17266,450,14,212268
Reunion,17508,16011,123,54,100098
Eswatini,17365,16631,669,3,172043
French Guiana,17318,9995,94,8,166476
Tajikistan,13308,13218,90,0,0
Burkina Faso,12873,12540,150,0,173878
Haiti,12803,11317,251,0,54379
Belize,12485,12106,318,1,103373
Andorra,12363,11616,119,12,193595
Mongolia,12226,6912,17,67,2328242
Guadeloupe,12140,2242,174,13,159029
Somalia,11978,5058,576,0,95922
Hong Kong,11540,11163,205,9,11193673
Togo,11501,8592,113,0,285400
Mali,10841,7033,400,0,238212
Guyana,10718,9473,250,9,94527
Lesotho,10707,4471,315,0,68712
Curaçao,10392,5762,58,22,80384
South Sudan,10297,10061,113,1,136405
Congo,10084,8208,137,0,92500
Aruba,9834,9170,92,8,132152
Djibouti,9306,7225,90,0,136235
Bahamas,9296,8811,189,3,78357
Suriname,9200,8637,178,4,45451
Martinique,9028,98,57,5,133358
Trinidad and Tobago,8235,7683,145,14,114666
Papua New Guinea,7634,846,68,0,63700
Benin,7313,6452,93,35,548484
Equatorial Guinea,7059,6683,104,11,111994
Nicaragua,6727,4225,179,0,0
Iceland,6251,6090,29,0,554972
Gambia,5564,5111,166,3,58464
CAR,5353,5024,73,2,40907
Niger,5052,4725,188,1,92317
Yemen,5047,1886,986,23,20872
San Marino,4904,4347,85,10,54780
Chad,4606,4236,166,0,110021
Seychelles,4332,3869,24,0,21504
Saint Lucia,4304,4142,63,2,36756
Gibraltar,4275,4171,94,0,215329
Channel Islands,4051,3956,86,1,399901
Sierra Leone,3993,2826,79,0,118332
Comoros,3758,3568,146,0,0
Barbados,3691,3557,43,0,143597
Guinea-Bissau,3663,3032,66,9,59514
Eritrea,3374,3138,10,0,23693
Burundi,3017,773,6,0,90019
Cambodia,2915,1824,22,0,744516
Liechtenstein,2702,2601,56,4,32252
Vietnam,2659,2429,35,0,2598753
New Zealand,2531,2424,26,0,1920966
Monaco,2353,2205,30,6,51953
Turks and Caicos,2344,2276,17,2,35166
Sao Tome and Principe,2255,2154,35,0,12597
Sint Maarten,2174,2106,27,1,24628
Liberia,2042,1899,85,2,79684
St. Vincent Grenadines,1766,1627,10,2,42580
Saint Martin,1693,1399,12,7,26385
Isle of Man,1572,1430,29,0,44761
Bermuda,1497,813,14,21,209103
Caribbean Netherlands,1478,1268,14,0,9238
Antigua and Barbuda,1177,911,29,45,16493
Mauritius,1167,707,12,0,358675
Taiwan,1050,1004,10,0,484871
St. Barth,907,462,1,0,26385
Bhutan,900,874,1,0,644174
Timor-Leste,779,294,1,0,45338
Diamond Princess,712,699,13,0,0
Faeroe Islands,661,660,1,0,245089
Cayman Islands,513,487,2,0,84114
Tanzania,509,183,21,7,0
