country,cases,recovered,deaths,critical,tests
World,136628506,109857926,2949161,103369,0
China,90410,85488,4636,4,160000000
USA,31918591,24480522,575829,9172,419387284
India,13525379,12153713,170209,8944,256626850
Brazil,13482543,11880803,353293,8318,28600000
France,5058680,309787,98750,5838,69627924
Russia,4641390,4265509,102986,2300,123700000
UK,4369775,3972029,127087,406,134289127
Turkey,3849011,3331411,33939,2824,41591854
Italy,3769814,3122555,114254,3585,53054866
Spain,3347512,3095922,76328,2050,43458915
Germany,3009541,2671200,78964,4515,51559277
Poland,2574631,2171301,58421,3459,12912603
Colombia,2536198,2383785,65889,3079,13314269
Argentina,2532562,2233140,57779,3789,9590737
Mexico,2278420,1807676,209212,4798,6265261
Iran,2070141,1710974,64490,4392,13673466
Ukraine,1853249,1410860,37014,177,8622424
Peru,1647694,1566543,54903,2302,10001832
Czech Republic,1580189,1449052,27808,1220,14308617
Indonesia,1566995,1414507,42530,0,13386975
South Africa,1558458,1483296,53322,546,10138936
Netherlands,1350665,0,16771,781,11292587
Chile,1076499,1005860,24346,3155,11897931
Canada,1060158,963396,23315,928,28999787
Romania,1006167,906659,25135,1531,7687854
Iraq,924946,814853,14713,436,8508732
Belgium,922487,59432,23428,925,11670137
Philippines,864868,703404,14945,751,10764163
Sweden,857401,0,13621,376,7847033
Israel,835933,826205,6296,259,13740302
Portugal,827494,784618,16916,113,9363361
Pakistan,721018,631700,15443,4143,10734960
Hungary,720164,426394,23417,1290,4934786
Bangladesh,684756,576590,9739,0,5002865
Jordan,665735,596293,7773,729,6320767
Serbia,642208,555672,5735,266,3588296
Switzerland,617543,557566,10453,189,6339396
Austria,577007,535798,9687,602,26679075
Japan,503403,463725,9382,520,10430419
Morocco,502102,488361,8900,237,6101279
Lebanon,496846,402172,6661,833,3694320
UAE,483747,468456,1531,0,40263802
Saudi Arabia,398435,383321,6754,915,15797442
Bulgaria,371993,286258,14418,797,2270329
Slovakia,371062,255300,10565,510,2439970
Malaysia,360856,343953,1329,183,8204996
Panama,358611,348231,6163,105,2239526
Ecuador,346817,290314,17293,601,1193846
Belarus,336038,326487,2354,0,5553937
Greece,295480,251244,8885,780,7088799
Croatia,292516,272967,6308,182,1639110
Georgia,288396,277303,3877,0,3671403
Azerbaijan,285993,250708,3915,0,3018445
Bolivia,281570,230807,12442,71,982858
Nepal,280028,274027,3040,0,2312901
Tunisia,271861,224907,9293,413,1180807
Kazakhstan,269519,234057,3221,221,9159265
Palestine,268132,232960,2860,185,1636553
Dominican Republic,257698,216452,3388,151,1347004
Kuwait,247094,231240,1407,225,2159422
Moldova,241217,222927,5388,307,902202
Ireland,240945,23364,4785,53,4168990
Denmark,237792,226630,2441,38,29118371
Paraguay,235292,193286,4827,442,975187
Ethiopia,228996,170633,3174,971,2445578
Slovenia,226499,208561,4119,139,1103860
Lithuania,226173,205897,3687,150,2490755
Costa Rica,222544,194760,3018,199,842015
Egypt,210489,159499,12445,90,2507491
Guatemala,203071,185549,7016,5,1107251
Armenia,202817,181963,3735,0,902716
Honduras,195525,75553,4770,526,539992
Qatar,190025,169635,333,461,1802462
Bosnia and Herzegovina,181927,139419,7298,0,835478
Venezuela,174887,157486,1778,237,3359014
Oman,171549,152784,1776,229,1550000
Libya,167825,152921,2823,0,910823
Nigeria,163799,154107,2060,11,1803177
Bahrain,156462,144917,557,85,3779766
Kenya,145670,99095,2348,256,1561838
Uruguay,144642,110277,1462,485,1532512
Myanmar,142576,131853,3206,0,2553078
North Macedonia,141844,116780,4228,124,669141
Albania,128393,97723,2317,18,585329
Algeria,118516,82600,3130,19,230861
Estonia,114174,94807,1028,72,1195859
South Korea,109559,100109,1768,105,8129532
Latvia,107608,99162,1986,94,2026131
Norway,103621,88952,684,57,4824081
Sri Lanka,95131,91631,598,0,2374627
Montenegro,94269,88505,1373,69,352550
Ghana,91260,89092,754,10,1025654
Kyrgyzstan,90227,85925,1522,25,900866
Zambia,90029,88018,1226,59,1305345
Cuba,86531,80805,459,54,3213345
Uzbekistan,84922,82760,634,23,1377915
Finland,82053,46000,868,41,4145966
Mozambique,68758,58904,791,68,496181
El Salvador,66489,62958,2051,60,871383
Luxembourg,63650,58874,768,30,2490226
Cameroon,61731,56926,919,385,1187367
Singapore,60653,60335,30,1,8789647
Afghanistan,57242,51989,2529,1120,369631
Cyprus,51505,39061,272,57,3943321
Namibia,45527,43640,570,34,361681
Cote d'Ivoire,45206,44629,263,0,556152
Botswana,42674,38203,636,1,944985
Jamaica,42500,18896,672,49,304179
Uganda,41140,40685,337,24,967026
Senegal,39431,38174,1078,16,454201
Zimbabwe,37288,34873,1538,12,394257
Malawi,33827,31479,1128,23,223964
Thailand,32625,28214,97,1,8124896
Sudan,30111,24214,2063,0,232965
Malta,29614,28654,402,0,832727
Australia,29402,26356,909,0,16101054
Congo,28542,25841,745,0,143197
Madagascar,28063,23878,500,246,154334
Maldives,25617,22551,67,82,668667
Angola,23457,22058,553,13,440970
Rwanda,23426,21243,315,6,1220068
Guinea,20949,18563,134,24,413716
Gabon,20636,17456,127,20,662689
Syria,20226,14012,1378,0,0
Mayotte,19643,2964,167,7,162430
Cabo Verde,19005,17197,182,23,136106
French Polynesia,18652,4842,141,2,26355
Mauritania,18022,17347,450,14,214857
French Guiana,17549,9995,94,9,169271
Reunion,17508,16011,123,54,100098
Eswatini,17376,16645,669,3,173720
Mongolia,15014,9159,22,88,2446241
Tajikistan,13308,13218,90,0,0
Burkina Faso,12956,12593,152,0,175176
Haiti,12840,11447,251,0,54379
Andorra,12545,11825,120,12,193595
Belize,12485,12106,318,1,103373
Somalia,12406,5222,618,0,99591
Guadeloupe,12140,2242,174,13,159029
Togo,12006,9274,116,0,291705
Mali,11844,7143,408,0,243860
Hong Kong,11582,11206,207,7,11193673
Curaçao,11355,6521,66,22,84951
Guyana,11149,9721,255,15,99349
Lesotho,10707,4674,315,0,71129
South Sudan,10372,10090,114,0,139379
