country,cases,recovered,deaths,critical,tests
World,147053382,125061367,3112509,109829,0
China,90575,85634,4636,4,160000000
USA,32789653,25339874,585879,9944,438591428
India,16951769,14078081,192310,8944,276199222
Brazil,14308215,12766772,389609,8318,43538104
France,5473579,4321591,102713,5958,74165951
Russia,4753789,4380468,107900,2300,127500000
Turkey,4591416,4022408,38011,3511,45623978
UK,4403170,4189154,127417,243,148737754
Italy,3949516,3369048,119021,2894,56886535
Spain,3468617,3163849,77591,2297,44374223
Germany,3286187,2882300,82194,5049,54061332
Argentina,2845872,2496277,61474,4858,10689927
Colombia,2757274,2573657,70886,5306,14317363
Poland,2751637,2422659,65222,3195,13901801
Iran,2377039,1863405,69120,5156,15078540
Mexico,2323430,1845008,214504,4798,6509956
Ukraine,2017341,1565954,42092,177,9214479
Peru,1754150,1679099,59440,2646,10798298
Indonesia,1636792,1492322,44500,0,14242895
Czech Republic,1618081,1537241,28944,765,16937639
South Africa,1574370,1500360,54125,546,10508510
Netherlands,1453124,1211631,17038,827,11781337
Canada,1172004,1061706,23927,1312,30705297
Chile,1162811,1092934,25742,3374,12709327
Romania,1044722,968746,27267,1377,8093181
Iraq,1025288,897966,15217,509,9076934
Philippines,989361,883156,16674,750,11460993
Belgium,968107,818866,23954,910,12202244
Sweden,938343,759670,13923,403,8151774
Israel,837974,829811,6350,152,14049710
Portugal,833964,792377,16959,98,10226293
Pakistan,790016,686488,16999,4682,11483643
Hungary,767190,478323,26420,813,5257377
Bangladesh,742400,653151,10952,0,5323579
Jordan,700423,664772,8563,729,6593672
Serbia,677972,615211,6196,209,3766407
Switzerland,646509,577630,10594,238,6723694
Austria,606954,570684,10070,507,30489054
Japan,556702,498242,9854,837,11365991
Lebanon,519615,445163,7118,671,3903562
Morocco,509037,494872,8988,222,6214771
UAE,508925,490457,1569,0,42911245
Saudi Arabia,411263,394529,6887,1205,16536092
Bulgaria,397100,324386,15859,738,2441727
Malaysia,390252,365900,1426,272,9001532
Slovakia,379476,255300,11458,357,2548241
Ecuador,372754,309541,18158,638,1259292
Panama,362696,352523,6207,105,2348261
Belarus,351674,342102,2483,0,5759533
Greece,331730,287222,9950,797,7824968
Croatia,321372,298210,6815,224,1752201
Azerbaijan,311465,276934,4342,0,3178044
Kazakhstan,303570,259863,3535,221,9828632
Georgia,302785,284749,4007,0,4035424
Tunisia,298572,248013,10231,493,1273377
Nepal,297087,277123,3136,0,2395725
Bolivia,295892,244079,12783,71,1102780
Palestine,290259,260650,3151,153,1709831
Kuwait,265404,248633,1511,219,2272818
Paraguay,265296,217685,5802,521,1058946
Dominican Republic,263944,221294,3451,182,1387700
Ethiopia,250955,190013,3531,987,2544095
Moldova,248898,236774,5709,230,966184
Denmark,247010,235065,2474,40,34911314
Ireland,246204,227891,4872,46,4387769
Lithuania,240568,217779,3843,192,2706867
Costa Rica,238760,199982,3143,303,932115
Slovenia,236612,221814,4203,160,1156509
Egypt,221570,166457,12998,90,2677262
Guatemala,221307,195802,7395,5,1219088
Armenia,212878,193360,4001,0,960067
Honduras,205696,77531,5095,578,602430
Qatar,201496,179974,418,435,1875805
Bosnia and Herzegovina,194733,153408,8203,0,887506
Venezuela,190523,173097,2028,293,3359014
Oman,185278,165051,1942,266,1550000
Uruguay,182326,151669,2283,519,1720603
Libya,174752,160113,2947,0,942970
Bahrain,170335,159198,620,99,3997605
Nigeria,164684,154687,2061,11,1870915
Kenya,156318,106093,2603,236,1631699
North Macedonia,150274,128496,4650,124,703569
Myanmar,142704,131925,3206,0,2565007
Albania,130409,105016,2372,18,619922
Algeria,120736,84167,3198,19,230861
Estonia,120000,107298,1137,61,1259354
South Korea,118243,107781,1812,136,8632923
Latvia,114955,104554,2101,74,2210403
Norway,110390,88952,736,36,5084200
Sri Lanka,100586,94155,638,0,2374627
Cuba,100318,93948,581,66,3495722
Montenegro,96499,92377,1463,69,368139
Kyrgyzstan,93603,87880,1578,25,959162
Ghana,91981,89729,777,9,1055797
Zambia,91317,89403,1245,45,1375608
Uzbekistan,88679,85536,642,23,1377915
Finland,85607,46000,903,31,4380100
Mozambique,69643,62452,807,43,511476
El Salvador,68468,64405,2098,33,902426
Luxembourg,66007,62183,790,30,2606391
Cameroon,65998,57821,991,385,1257949
Cyprus,61576,39061,298,70,4622694
Singapore,60966,60629,30,1,9278789
Afghanistan,58847,52392,2582,1124,393452
Thailand,53022,30566,129,1,8124896
Namibia,47671,45334,624,36,380088
Botswana,45855,41338,691,1,982095
Cote d'Ivoire,45820,45343,281,0,573182
Jamaica,44867,20391,756,26,323381
Uganda,41575,40898,341,24,1001301
Senegal,40082,38815,1099,9,472132
Zimbabwe,38064,35101,1556,12,404405
Madagascar,35262,28132,593,406,175418
Malawi,34011,31899,1147,15,230117
Sudan,32695,26411,2300,0,232965
Malta,30149,29261,412,0,856718
Australia,29658,28513,910,0,16556444
Congo,29498,26156,756,0,146905
Mongolia,29219,14745,74,64,2629906
Maldives,27621,24234,71,90,705374
Angola,25492,23092,577,24,449666
Rwanda,24535,22866,328,6,1284779
Gabon,22433,19074,138,22,710576
Cabo Verde,22094,19109,201,23,143700
Syria,21999,15731,1526,0,103566
Guinea,21885,19194,140,24,425451
Mayotte,19849,2964,169,7,165683
Reunion,19343,17653,141,36,100098
French Guiana,18826,9995,98,14,208396
French Polynesia,18734,4842,141,4,26355
Eswatini,18440,17737,671,3,182135
Mauritania,18240,17570,454,14,227730
Guadeloupe,13669,2242,185,23,171662
Mali,13560,7989,462,0,248587
Somalia,13459,5593,689,0,107545
Tajikistan,13308,13218,90,0,0
Burkina Faso,13231,12887,156,0,178354
Andorra,13024,12458,124,24,193595
Haiti,12958,11945,251,0,60085
Togo,12787,10699,121,0,305687
Guyana,12600,10702,279,16,116046
Belize,12599,12168,321,1,113675
Curaçao,12087,10494,103,22,91244
Hong Kong,11731,11340,209,3,11193673
Djibouti,10746,10261,132,0,146903
Lesotho,10723,6267,316,0,75930
Congo,10678,8208,144,0,92500
Martinique,10611,98,68,24,149454
Papua New Guinea,10602,8301,102,0,82516
Aruba,10522,10121,98,14,144565
South Sudan,10515,10250,114,0,147122
Suriname,9996,9052,195,17,49079
Bahamas,9976,9215,196,4,84094
Trinidad and Tobago,9487,8092,157,8,123913
Cambodia,9359,3210,71,0,864685
Benin,7720,7510,97,35,581843
Equatorial Guinea,7559,7097,107,5,120652
Nicaragua,6835,4225,181,0,0
Iceland,6390,6227,29,4,585811
CAR,6224,5112,85,2,40907
Yemen,6105,2486,1175,23,22934
Gambia,5857,5284,173,3,62356
Seychelles,5206,4675,26,0,21504
Niger,5158,4831,191,18,97154
San Marino,5047,4839,89,5,59601
Chad,4752,4384,169,0,111158
Saint Lucia,4463,4290,70,0,39357
Gibraltar,4283,4183,94,1,230363
Channel Islands,4111,3956,86,1,454413
Sierra Leone,4044,2967,79,0,119155
Comoros,3829,3650,146,0,0
Barbados,3820,3718,44,0,151004
Burundi,3805,773,6,0,90019
Guinea-Bissau,3724,3237,67,9,62741
Eritrea,3605,3410,10,0,23693
Liechtenstein,2866,2724,57,7,32252
Vietnam,2833,2490,35,0,2598753
New Zealand,2601,2542,26,0,1992707
Monaco,2429,2327,31,1,51953
Turks and Caicos,2376,2326,17,2,48488
Bermuda,2315,1572,23,31,232332
Sao Tome and Principe,2298,2234,35,0,12597
Sint Maarten,2215,2175,27,1,26322
Liberia,2097,1940,85,2,93591
St. Vincent Grenadines,1830,1711,10,2,44359
Timor-Leste,1808,852,3,0,61902
Saint Martin,1720,1399,12,7,27588
Isle of Man,1585,1545,29,1,44761
Caribbean Netherlands,1554,1462,15,0,10025
Antigua and Barbuda,1227,1002,31,4,16493
Mauritius,1206,1029,16,0,358675
Taiwan,1097,1045,12,0,513203
Bhutan,1018,927,1,0,688088
St. Barth,958,462,1,0,26385
Diamond Princess,712,699,13,0,0
Faeroe Islands,663,661,1,0,250438
Cayman Islands,531,509,2,0,87503
Tanzania,509,183,21,7,0
Wallis and Futuna,440,44,5,4,12359
Laos,247,49,0,0,153075
Brunei,223,210,3,0,118338
British Virgin Islands,194,183,1,0,37158
Dominica,173,171,0,0,14532
Grenada,159,155,1,0,26331
New Caledonia,124,58,0,0,30081
Fiji,87,65,2,0,46423
Falkland Islands,63,62,0,0,7202
Anguilla,58,29,0,0,17376
Macao,49,48,0,0,4418
Saint Kitts and Nevis,44,44,0,0,12381
Greenland,31,31,0,0,20669
Vatican City,27,15,0,0,0
Saint Pierre Miquelon,25,24,0,0,5318
Montserrat,20,19,1,0,1313
Solomon Islands,20,18,0,0,4500
Western Sahara,10,8,1,0,0
MS Zaandam,9,7,2,0,0
Vanuatu,4,3,1,0,470
Marshall Islands,4,4,0,0,0
Samoa,3,2,0,0,0
Saint Helena,2,2,0,0,0
Micronesia,1,1,0,0,0
Total:,36565210,31437530,491034,30375,0
Total:,37913600,29562346,854851,17495,0
Total:,24176598,21734621,648777,26591,0
Total:,43798894,38228425,996488,31531,0
Total:,4536081,4053346,120157,3829,0
Total:,62278,44393,1187,8,0
Total:,721,706,15,0,0
Total:,147053382,125061367,3112509,109829,0
