country,cases,recovered,deaths,critical,tests
World,119101697,94720807,2641140,89932,0
China,90018,85201,4636,0,160000000
USA,29925902,20790554,543721,12504,374470971
India,11305979,10947252,158326,8944,224258293
Brazil,11284269,9958566,273124,8318,28600000
Russia,4360823,3959533,90734,2300,113800000
UK,4241677,3386655,125168,1237,101314223
France,3990331,270433,89830,3992,56091946
Spain,3178356,2857714,72085,2264,40292390
Italy,3149017,2550483,101184,2859,43606758
Turkey,2835989,2659093,29290,1310,34694624
Germany,2546510,2337000,73560,2848,46319641
Colombia,2290539,2191171,60858,1982,11870511
Argentina,2177898,1968462,53493,3438,7887278
Mexico,2144558,1685996,192488,4798,5685052
Poland,1849424,1516540,46373,1929,10469991
Iran,1723470,1471179,61016,3818,11467053
South Africa,1525648,1447503,51110,546,9369594
Ukraine,1425522,1210246,27685,177,7235711
Indonesia,1403722,1224603,38049,0,11379656
Peru,1394571,1301439,48484,2201,8105930
Czech Republic,1365915,1191461,22743,1916,9222784
Netherlands,1138796,0,15998,572,6970400
Canada,899757,846714,22371,549,25542543
Chile,873512,821294,21362,1910,9916911
Romania,845352,774277,21252,1171,6649657
Israel,814250,773769,5967,625,12774726
Portugal,812575,744196,16635,273,8480932
Belgium,794605,53888,22347,441,9896947
Iraq,745642,674345,13671,426,7278544
Sweden,707192,0,13111,219,6378529
Philippines,607040,546640,12607,785,9183552
Pakistan,597497,566493,13377,1688,9360202
Switzerland,569312,526511,10090,159,5354200
Bangladesh,554156,507920,8502,0,4216028
Serbia,503291,400347,4644,213,3106074
Hungary,489172,344267,16497,911,3955994
Morocco,487750,474257,8712,274,5767741
Austria,484916,450862,8798,329,5878826
Jordan,457151,382949,5169,549,5053264
Japan,443001,422542,8402,354,8776241
UAE,419996,399803,1369,0,33108534
Lebanon,408909,319629,5230,938,3220426
Saudi Arabia,381348,371850,6551,538,14175803
Panama,346775,334256,5972,195,1995370
Slovakia,331571,255300,8244,674,2164779
Malaysia,319364,300620,1200,147,6696247
Belarus,298960,289622,2070,0,5048874
Ecuador,297957,256009,16128,527,1053241
Nepal,275070,271116,3012,0,2203438
Georgia,274045,267421,3622,0,2907544
Bulgaria,272700,221783,11094,502,1809772
Bolivia,256462,200900,11884,71,776687
Croatia,248838,238914,5635,79,1410383
Dominican Republic,244923,200284,3204,175,1241357
Tunisia,239977,206293,8313,266,1022099
Azerbaijan,238383,230244,3262,0,2682116
Ireland,225179,23364,4509,87,3688558
Kazakhstan,220770,204129,2837,221,7925003
Denmark,218660,208020,2384,44,19763559
Greece,214661,182945,6937,506,5739899
Costa Rica,207832,188151,2848,139,717791
Kuwait,205893,190235,1148,197,1885915
Lithuania,204001,190131,3366,148,2198756
Palestine,203669,181452,2211,155,1262358
Moldova,200124,175111,4220,331,758890
Slovenia,198234,183848,3918,90,961901
Egypt,189000,145923,11169,90,1000000
Guatemala,181143,166923,6531,5,965028
Armenia,176286,165441,3239,0,761945
Paraguay,175827,145470,3411,331,796345
Honduras,175442,68350,4301,440,467130
Ethiopia,171210,140840,2483,428,2207195
Qatar,168829,157242,264,119,1603693
Nigeria,159933,142404,2001,10,1601396
Oman,145257,135227,1600,72,1550000
Venezuela,144277,136269,1415,139,2987875
Libya,142671,129706,2340,0,772626
Myanmar,142114,131722,3201,0,2506825
Bosnia and Herzegovina,140990,119904,5410,0,702920
