country,cases,recovered,deaths,critical,tests
World,229404944,205951271,4707323,99106,0
China,95689,90126,4636,9,160000000
USA,43021556,32546618,693873,24316,620823689
India,33477819,32707589,445165,8944,552340168
Brazil,21239783,20280294,590786,8318,57282520
UK,7429348,5981684,135203,1020,291606253
Russia,7274928,6498682,198218,2300,186600000
France,6955333,6630281,116030,2000,134787318
Turkey,6847259,6337070,61574,633,82438806
Iran,5424835,4764998,117182,6765,30123729
Argentina,5239232,5096283,114428,1496,24252818
Colombia,4941064,4779552,125895,542,25055816
Spain,4933538,4659697,85861,1028,63040355
Italy,4636109,4392265,130310,530,89420490
Indonesia,4190763,3989326,140468,0,36414204
Germany,4151810,3888900,93585,1217,70379237
Mexico,3564694,2916271,271303,4798,10347746
Poland,2897936,2659483,75488,111,20452385
South Africa,2882630,2732363,86174,546,17352945
Philippines,2366679,2151661,36788,3170,20301242
Ukraine,2348381,2230852,54875,177,12471387
Peru,2167008,0,199006,1043,17500824
Malaysia,2097830,1863919,23443,1191,28356181
Netherlands,1984915,1895797,18114,197,17043097
Iraq,1975220,1862940,21822,616,14968455
Czech Republic,1686182,1650846,30431,29,37395954
Japan,1673310,1575919,17156,1496,23971257
Chile,1647469,1603934,37359,438,21230489
Canada,1578058,1499483,27395,638,42190807
Bangladesh,1542683,1501541,27225,1403,9437656
Thailand,1476477,1330019,15363,4387,9201621
Israel,1229670,1142726,7541,720,20543656
Pakistan,1223841,1132726,27206,4964,18852460
Belgium,1221752,1135902,25505,218,19436142
Romania,1148710,1079408,35514,849,12259121
Sweden,1144982,1101847,14734,43,12423746
Portugal,1062048,1010168,17907,86,17940980
Morocco,919681,882155,13910,776,9513141
Serbia,865686,755200,7770,183,5407881
Kazakhstan,860424,787450,10726,221,11575012
Switzerland,823075,736388,11009,257,10360119
Hungary,817159,779777,30123,41,6768975
Jordan,813601,790672,10616,509,9775341
Cuba,801367,754898,6796,461,9005465
Nepal,784566,749213,11040,0,4093100
UAE,732690,724446,2075,0,80647472
Austria,724035,689927,10895,212,83242754
Tunisia,699928,669355,24510,385,2855364
Vietnam,687063,457505,17090,0,42517091
Greece,630784,587957,14466,348,17938489
Lebanon,618278,580346,8236,200,4780275
Georgia,595264,559996,8541,0,8642530
Saudi Arabia,546549,535531,8661,343,28388496
Guatemala,529422,478671,13040,5,2410919
Belarus,516428,503266,4004,0,8210319
Costa Rica,509139,409538,6023,489,2261382
Ecuador,507003,443880,32661,759,1812169
Sri Lanka,504491,432038,12125,0,4950195
Bolivia,496950,451049,18654,220,2357623
Bulgaria,482186,423424,20028,391,4602444
Azerbaijan,472719,434095,6305,0,4744161
Panama,464288,452809,7172,108,3790505
Paraguay,459650,441728,16128,37,1816860
Myanmar,446573,398220,17073,0,4110352
Kuwait,411180,407908,2439,16,4050151
Slovakia,402808,383511,12569,59,3502218
Croatia,391984,375198,8500,81,2727130
Uruguay,387627,379986,6048,11,3502519
Palestine,384390,351053,3919,75,2373297
Ireland,375367,325349,5179,63,7110265
Honduras,358507,108262,9516,515,1012717
Dominican Republic,355150,346326,4028,153,2021413
Venezuela,355061,339081,4301,681,3359014
Denmark,354645,346364,2628,23,82916240
Ethiopia,332961,300684,5130,784,3384314
Libya,330945,246809,4501,0,1619061
Lithuania,315950,292498,4795,162,4730105
Oman,303423,293844,4093,27,25000000
Egypt,296929,250304,16970,90,3693367
South Korea,285931,257449,2404,333,14020498
Slovenia,283479,265811,4498,60,1528289
Moldova,281700,267372,6595,100,1695027
Mongolia,275146,262158,1108,192,3855199
Bahrain,274264,272108,1388,2,6268158
Armenia,253600,236088,5131,0,1651454
Kenya,246530,237295,4989,109,2498049
Qatar,235487,233289,604,19,2605369
Bosnia and Herzegovina,227255,192218,10243,0,1188929
Zambia,208469,204161,3638,43,2394228
Nigeria,201798,190563,2655,11,2942578
Algeria,201600,137932,5694,21,230861
North Macedonia,186914,167402,6460,0,1252094
Norway,182239,88952,841,19,7673875
Kyrgyzstan,177722,172189,2588,131,1702807
Botswana,172252,167318,2343,1,1713133
Uzbekistan,168437,162055,1188,23,1377915
Albania,162953,147584,2580,3,1152080
Afghanistan,154585,122522,7199,1124,756771
Latvia,150560,141933,2640,38,4143154
Mozambique,150018,145606,1903,32,889606
Estonia,149776,139637,1326,18,1854286
Finland,136257,46000,1051,20,6951634
Zimbabwe,127938,120946,4567,12,1346060
Namibia,126811,122081,3469,19,687434
Montenegro,126259,116359,1849,11,696085
Ghana,125261,119859,1121,42,1704233
Uganda,122212,95889,3128,381,1647322
Cyprus,116688,90755,534,45,9366973
Cambodia,104094,97227,2109,0,2348414
El Salvador,101686,84981,3102,158,1250900
Rwanda,95257,45430,1210,19,2684809
Australia,85629,63378,1162,292,35607599
Cameroon,85414,80433,1368,152,1751774
Maldives,83576,81671,229,23,1443710
Jamaica,79673,50787,1791,55,584405
Singapore,77804,70600,60,21,18638817
Luxembourg,77189,75209,834,9,3497401
Senegal,73645,69491,1845,8,782236
Malawi,61363,52005,2261,67,401808
Cote d'Ivoire,59020,56688,566,0,972843
Congo,56387,30858,1068,0,306299
Reunion,52643,51126,358,33,1279618
Guadeloupe,52480,2250,668,23,418152
Angola,52423,46036,1391,8,924815
Fiji,49959,36011,566,39,397881
Trinidad and Tobago,48523,43059,1416,22,335162
Eswatini,45380,43236,1195,10,336341
Madagascar,42898,41322,958,3,249510
French Polynesia,40178,33500,593,46,26355
Martinique,39745,104,555,1,348342
French Guiana,38266,9995,235,34,382427
Sudan,38041,31922,2878,0,238579
Cabo Verde,37108,35866,330,23,209870
Malta,36972,35537,453,3,1211456
Suriname,36971,26668,805,22,120401
Mauritania,35462,33683,766,22,464661
Syria,30709,23048,2127,0,103566
Guinea,30136,28277,370,24,546969
Guyana,29553,25000,725,32,299759
Gabon,27643,26149,175,22,1151098
Togo,24599,20426,213,0,499048
Benin,21450,17294,146,5,604310
Haiti,21413,19239,605,0,115741
Seychelles,20943,20245,114,0,21504
Mayotte,20125,2964,176,0,176919
Bahamas,20030,17727,504,15,140805
Laos,19185,5568,16,0,452947
Timor-Leste,19033,17254,104,0,169501
Somalia,19004,9191,1063,0,218496
Papua New Guinea,18542,17892,204,7,181868
Belize,18532,16518,389,10,244683
Tajikistan,17084,16960,124,0,0
Taiwan,16141,15152,840,0,5839805
Curaçao,16056,15424,158,4,262852
Aruba,15249,14822,158,7,177885
Andorra,15124,14941,130,4,193595
Mali,15068,14218,545,0,408229
Lesotho,14395,6830,403,0,146630
Mauritius,14243,1854,50,0,358675
Burundi,14189,773,38,0,345742
Burkina Faso,14041,13697,172,0,215334
Congo,13701,12421,183,0,188207
Nicaragua,13025,4225,202,0,0
