country,cases,recovered,deaths,critical,tests
World,176707618,160738709,3819403,85060,0
China,91428,86333,4636,13,160000000
USA,34321158,28400132,615053,4529,494349661
India,29507438,28148977,374287,8944,378132474
Brazil,17413996,15794548,487476,8318,50801042
France,5740665,5495488,110420,2106,88959578
Turkey,5330447,5202251,48721,952,57004499
Russia,5208687,4801335,126430,2300,142700000
UK,4565813,4287870,127904,158,193264021
Italy,4244872,3957557,127002,565,68604561
Argentina,4124190,3721350,85343,7910,15215447
Colombia,3753224,3477656,95778,8155,18206556
Spain,3733600,3509730,80501,966,51240666
Germany,3723294,3576800,90470,1598,62263057
Iran,3028717,2652792,82098,3483,21563119
Poland,2877469,2648504,74573,317,16627052
Mexico,2452469,1952382,230095,4798,7223365
Ukraine,2223558,2127337,51679,177,10504548
Peru,2003625,0,188708,2538,13454594
Indonesia,1911358,1745091,52879,0,17925188
South Africa,1747082,1606581,57765,546,12193414
Netherlands,1672744,1571574,17711,280,14248931
Czech Republic,1665097,1630425,30225,24,26789041
Chile,1476473,1399187,30707,3292,15958211
Canada,1402128,1359240,25931,725,35639265
Philippines,1315639,1232986,22788,1704,14052179
Iraq,1254643,1172227,16705,487,10970128
Sweden,1083456,1022457,14537,113,10239089
Romania,1079726,1044237,31834,229,9392586
Belgium,1075765,1001398,25081,285,14501021
Pakistan,941170,877191,21689,2760,13818036
Portugal,857447,815342,17047,82,12342434
Israel,839666,833023,6430,31,14758111
Bangladesh,826922,766266,13118,1173,6175112
Hungary,806790,724614,29904,51,5962887
Japan,773822,727730,14033,852,15403822
Jordan,743331,726219,9592,540,7543911
Serbia,714891,703771,6962,23,4274129
Switzerland,700051,666384,10859,88,7945174
Malaysia,657508,580276,3908,917,13290585
Austria,648620,633939,10661,102,48145979
Nepal,608472,531105,8412,0,3214725
UAE,597986,577234,1726,0,53321370
Lebanon,542604,527174,7798,78,4574388
Morocco,523890,511126,9211,106,6629674
Saudi Arabia,465797,448093,7572,1575,20355555
Ecuador,438934,398645,21048,455,1470353
Bulgaria,420336,389495,17900,247,2982366
Greece,414933,391761,12419,358,10059608
Belarus,405663,398742,2978,0,6533921
Bolivia,405347,319666,15485,200,1628212
Kazakhstan,401272,376831,4160,221,11575012
Paraguay,391436,324961,10834,607,1409929
Slovakia,391026,377254,12439,44,2892229
Panama,387842,371984,6444,105,2798926
Tunisia,368908,321485,13515,424,1562828
Croatia,358563,349244,8132,35,2078716
Georgia,353965,339392,5048,0,5359829
Costa Rica,339900,261195,4322,495,1328762
Uruguay,338513,300119,4995,460,2541452
Azerbaijan,335171,328580,4953,0,3622499
Kuwait,327963,310095,1820,170,2752544
Palestine,311534,303813,3533,18,1859716
Dominican Republic,308650,251689,3707,475,1622856
Denmark,289874,278256,2525,20,62426140
Lithuania,277746,263362,4339,94,3600467
Ethiopia,274187,250664,4242,250,2786990
Egypt,273182,201038,15623,90,2869589
Guatemala,271703,246426,8455,5,1497476
Ireland,266819,249929,4941,22,4729538
Bahrain,258731,244579,1221,299,4817158
Slovenia,256443,249232,4404,44,1317659
Moldova,255797,248671,6154,58,1178531
Venezuela,251686,231558,2829,287,3359014
Honduras,247074,88164,6606,556,750724
Oman,234634,210952,2513,374,1550000
Armenia,223682,215195,4484,0,1125102
Sri Lanka,223638,188547,2136,0,3633410
Qatar,219730,216944,577,87,2080535
Bosnia and Herzegovina,204597,177122,9479,0,1000580
Thailand,195909,154414,1449,1169,8124896
Libya,189059,174666,3161,0,1067447
Kenya,175337,120208,3410,113,1866825
Nigeria,167066,163463,2117,11,2180444
Cuba,157708,149759,1087,151,4615925
North Macedonia,155536,149628,5471,25,834099
South Korea,147874,138581,1985,146,10152907
Myanmar,145603,132928,3244,0,2648234
Latvia,136030,130728,2456,51,2785377
Algeria,133388,92852,3571,25,230861
Albania,132459,129842,2453,18,757667
Estonia,130510,125753,1266,9,1472412
Norway,128046,88952,789,11,5847413
Zambia,111746,97756,1389,580,1690749
Kyrgyzstan,110370,102633,1890,102,1192469
Uzbekistan,103510,99416,708,23,1377915
