country,cases,recovered,deaths,critical,tests
World,179917339,164672528,3897824,81892,0
China,91629,86481,4636,17,160000000
USA,34434803,28817134,617875,3916,500790852
India,30027850,28987311,390691,8944,394072142
Brazil,18056639,16388847,504897,8318,52820657
France,5760002,5575137,110829,1560,91376310
Turkey,5381736,5242945,49293,808,58997073
Russia,5350919,4889450,130347,2300,146000000
UK,4651988,4306482,128008,227,203846016
Argentina,4298782,3928389,90281,7345,15955356
Italy,4254294,4054008,127322,362,70190855
Colombia,3997021,3714962,101302,8155,19040100
Spain,3768691,3564850,80719,728,51240666
Germany,3731287,3608100,91082,889,63091197
Iran,3117336,2771705,83217,3249,22699166
Poland,2879027,2650773,74858,224,17055537
Mexico,2478551,1974255,231244,4798,7337725
Ukraine,2230142,2152969,52053,177,10690896
Peru,2033606,0,190906,2474,13836430
Indonesia,2018113,1810136,55291,0,18885669
South Africa,1843572,1665540,59092,546,12633253
Netherlands,1680228,1608505,17730,185,14596733
Czech Republic,1666194,1633533,30289,10,28147097
Chile,1525663,1456672,31690,3232,16550910
Canada,1410206,1373889,26155,535,36287490
Philippines,1367879,1291303,23809,2029,14517192
Iraq,1298703,1209918,16935,564,11364729
Sweden,1088014,1048547,14570,73,10574760
Romania,1080323,1045303,32615,151,9602562
Belgium,1079640,1016574,25141,204,14825189
Pakistan,949838,894352,22034,2179,14187441
Portugal,866826,821374,17074,101,12799624
Bangladesh,861150,788385,13702,1183,6376819
Israel,840079,833174,6428,26,14807155
Hungary,807684,735937,29963,32,6062806
Japan,786298,752427,14454,697,15902304
Jordan,747504,731418,9683,470,7716344
Serbia,715913,706203,7010,18,4353024
Malaysia,705762,639181,4554,875,13976710
Switzerland,702124,676494,10875,59,8157861
Austria,649728,636523,10684,76,52163509
Nepal,626343,564882,8813,0,3288053
UAE,616160,595086,1767,0,55553623
Lebanon,543698,530689,7829,67,4599186
Morocco,527174,514279,9247,107,6732475
Saudi Arabia,476882,458048,7691,1487,21134088
Ecuador,447176,415508,21315,446,1503561
Bolivia,422811,340959,16174,200,1724087
Bulgaria,421246,393636,18008,196,3093825
Greece,418943,400611,12575,277,10346864
Belarus,411551,404240,3063,0,6667345
Kazakhstan,410523,386127,4249,221,11575012
Paraguay,409467,349337,11849,570,1478918
Panama,395449,378109,6483,84,2898109
Slovakia,391385,378050,12502,30,2926911
Tunisia,387773,339065,14223,484,1627155
Georgia,360055,346217,5199,0,5583640
Croatia,359259,350539,8188,16,2117467
Uruguay,358461,329662,5350,364,2693798
Costa Rica,355620,281042,4546,459,1411469
Kuwait,342929,322897,1888,238,2864871
Azerbaijan,335568,329710,4963,0,3690224
Dominican Republic,318368,260533,3769,465,1671718
Palestine,313015,306532,3555,6,1878685
Denmark,291956,285375,2531,18,66101020
Guatemala,282713,255996,8785,5,1543675
Lithuania,278472,266677,4371,49,3692350
Egypt,278295,206852,15935,90,2869589
Ethiopia,275391,255962,4290,194,2830936
Ireland,269495,253726,4979,13,4729538
Bahrain,263689,256063,1326,139,4937963
Venezuela,263372,243840,2989,287,3359014
Slovenia,257066,251243,4416,33,1334817
Moldova,256232,249250,6175,54,1221985
Honduras,254194,91862,6772,548,773147
Oman,252609,221250,2782,443,1550000
Sri Lanka,243913,209296,2704,0,3743577
Thailand,225365,187836,1693,1436,8129670
Armenia,224330,216182,4502,0,1156409
Qatar,221119,218584,584,72,2126632
Bosnia and Herzegovina,204886,180643,9648,0,1022709
Libya,191253,176649,3181,0,1095682
Kenya,179876,123050,3484,113,1913782
Cuba,170854,160956,1180,156,4852203
Nigeria,167331,163913,2118,11,2266591
North Macedonia,155640,149908,5477,25,859226
South Korea,151901,143817,2006,135,10380043
Myanmar,149247,133893,3267,0,2684756
Latvia,136975,132721,2497,42,2858776
Algeria,136679,95084,3650,29,230861
Zambia,133659,111844,1744,1119,1788609
Albania,132496,129941,2455,3,782340
Estonia,130855,126798,1269,4,1504339
Norway,129766,88952,790,5,6043353
Kyrgyzstan,116546,105932,1945,102,1246070
Afghanistan,107957,65565,4366,1124,572754
Uzbekistan,106847,102546,720,23,1377915
Montenegro,100104,98202,1606,6,441313
Mongolia,98050,64354,459,126,3166892
Ghana,95236,93141,794,9,1248552
Finland,94489,46000,967,9,5327227
Cameroon,80487,78224,1320,152,1751774
