country,cases,recovered,deaths,critical,tests
World,181168239,165751592,3924768,80511,0
China,91693,86571,4636,14,160000000
USA,34482672,28897460,619152,3855,503006392
India,30182469,29185559,394524,8944,399568448
Brazil,18322760,16548159,511272,8318,53196856
France,5766315,5596777,110939,1389,92004378
Russia,5409088,4929639,132064,2300,147400000
Turkey,5398878,5261892,49473,737,59667586
UK,4699868,4312164,128066,259,207164164
Argentina,4374587,3990289,91979,7057,16275456
Italy,4256451,4068798,127418,306,70769618
Colombia,4092746,3800388,103321,8155,19409243
Spain,3782463,3575883,80779,641,51240666
Germany,3733665,3616800,91281,889,63091197
Iran,3150949,2809595,83588,3219,22945493
Poland,2879470,2651209,74953,185,17163586
Mexico,2493087,1982674,232068,4798,7402958
Ukraine,2232790,2160137,52234,177,10759153
Indonesia,2072867,1835061,56371,0,19304667
Peru,2043262,0,191447,2464,13992580
South Africa,1895905,1690380,59621,546,12842761
Netherlands,1682221,1616403,17740,162,14596733
Czech Republic,1666686,1634292,30292,12,28624080
Chile,1537471,1472337,32012,3105,16694647
Canada,1412226,1376904,26197,512,36484663
Philippines,1385053,1305608,24152,1957,14690368
Iraq,1316418,1222494,17033,547,11506033
Sweden,1088896,1052467,14584,64,10574760
Belgium,1081908,1024673,25152,183,14971052
Romania,1080522,1045351,32911,121,9694315
Pakistan,952907,897834,22152,2029,14325008
Bangladesh,878804,797559,13976,1172,6463119
Portugal,871483,823960,17081,108,12926064
Israel,840638,833221,6429,27,14891479
Hungary,807910,737233,29980,22,6094415
Japan,791082,758173,14598,590,16082802
Jordan,749046,732811,9710,470,7776772
Malaysia,722659,657739,4803,870,14202036
Serbia,716172,706659,7024,13,4377474
Switzerland,702507,680251,10882,60,8221551
Austria,650016,637051,10700,69,53295938
Nepal,631152,576413,8945,0,3312335
UAE,622532,601308,1782,0,56378513
Lebanon,544165,531432,7839,54,4731376
Morocco,528731,515537,9268,108,6771991
Saudi Arabia,480702,461628,7743,11331,219
Ecuador,452234,415508,21433,424,1521099
Bolivia,429178,348915,16414,200,1761842
Bulgaria,421487,394091,18026,196,3132792
Greece,420295,402329,12625,239,10468182
Paraguay,415320,357368,12211,554,1499522
Kazakhstan,414712,389406,4281,221,11575012
Belarus,413952,406686,3093,0,6720932
